game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301184,2024-04-12,LAC vs. UTA,L,10.0,1,4,0.25,0,2,0.0,2,3,0.667,0,0,0,5,0,0,1,0,4,8
22301132,2024-04-07,LAC vs. CLE,W,26.0,6,11,0.545,4,8,0.5,6,6,1.0,0,5,5,5,0,0,2,3,22,-20
22301126,2024-04-05,LAC vs. UTA,W,33.0,4,10,0.4,2,7,0.286,3,3,1.0,0,10,10,15,0,0,5,1,13,19
22301114,2024-04-04,LAC vs. DEN,W,38.0,6,23,0.261,2,13,0.154,6,7,0.857,1,5,6,8,1,0,1,0,20,4
22301101,2024-04-02,LAC @ SAC,L,31.0,1,7,0.143,1,5,0.2,3,4,0.75,1,4,5,8,1,0,5,0,6,-13
22301079,2024-03-31,LAC @ CHA,W,36.0,1,3,0.333,1,3,0.333,3,4,0.75,0,6,6,10,1,0,0,0,6,6
22301064,2024-03-29,LAC @ ORL,W,37.0,3,12,0.25,1,7,0.143,4,5,0.8,2,6,8,4,4,0,4,1,11,-3
22301052,2024-03-27,LAC @ PHI,W,39.0,6,15,0.4,3,9,0.333,1,2,0.5,0,5,5,14,2,1,1,1,16,1
22301043,2024-03-25,LAC vs. IND,L,34.0,3,7,0.429,0,1,0.0,5,5,1.0,0,3,3,7,1,0,1,3,11,-24
22301028,2024-03-24,LAC vs. PHI,L,34.0,5,13,0.385,0,6,0.0,2,2,1.0,1,3,4,14,1,1,2,0,12,-16
22301017,2024-03-22,LAC @ POR,W,36.0,5,13,0.385,2,9,0.222,3,4,0.75,1,4,5,10,1,1,2,1,15,21
22301003,2024-03-20,LAC @ POR,W,36.0,6,11,0.545,5,9,0.556,2,2,1.0,0,4,4,14,0,1,3,1,19,22
22300982,2024-03-17,LAC vs. ATL,L,36.0,3,10,0.3,2,5,0.4,1,1,1.0,0,6,6,9,1,1,3,2,9,-15
22300944,2024-03-12,LAC vs. MIN,L,34.0,4,10,0.4,2,6,0.333,2,2,1.0,0,2,2,7,2,0,4,1,12,-15
22300924,2024-03-10,LAC vs. MIL,L,36.0,5,16,0.313,1,6,0.167,2,2,1.0,3,2,5,11,0,0,5,4,13,-13
22300917,2024-03-09,LAC vs. CHI,W,34.0,4,10,0.4,4,10,0.4,2,2,1.0,0,11,11,10,1,0,1,2,14,4
22300897,2024-03-06,LAC @ HOU,W,39.0,6,13,0.462,1,5,0.2,8,8,1.0,0,5,5,7,1,1,2,2,21,8
