game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301195,2024-04-14,LAL @ NOP,W,29.0,8,12,0.667,3,7,0.429,1,2,0.5,0,1,1,2,1,1,2,2,20,13
22301177,2024-04-12,LAL @ MEM,W,25.0,5,8,0.625,3,5,0.6,0,1,0.0,0,0,0,1,0,2,2,5,13,-22
22301155,2024-04-09,LAL vs. GSW,L,35.0,8,15,0.533,4,7,0.571,2,3,0.667,3,4,7,6,0,0,0,3,22,0
22301143,2024-04-07,LAL vs. MIN,L,35.0,4,14,0.286,2,8,0.25,4,6,0.667,0,3,3,2,1,0,4,3,14,-17
22301127,2024-04-06,LAL vs. CLE,W,33.0,3,6,0.5,1,4,0.25,0,0,0.0,0,2,2,6,1,0,3,3,7,-6
22301103,2024-04-03,LAL @ WAS,W,35.0,7,15,0.467,2,6,0.333,0,0,0.0,2,2,4,4,2,0,1,1,16,7
22301094,2024-04-02,LAL @ TOR,W,25.0,2,9,0.222,1,5,0.2,2,2,1.0,1,3,4,6,0,3,1,2,7,6
22301078,2024-03-31,LAL @ BKN,W,35.0,5,11,0.455,0,4,0.0,2,2,1.0,1,6,7,6,1,0,1,0,12,26
22301063,2024-03-29,LAL @ IND,L,36.0,7,16,0.438,1,7,0.143,1,1,1.0,1,12,13,6,1,0,5,2,16,-15
22301055,2024-03-27,LAL @ MEM,W,35.0,4,12,0.333,0,4,0.0,5,5,1.0,1,1,2,11,0,0,2,1,13,31
22301045,2024-03-26,LAL @ MIL,W,48.0,10,20,0.5,4,11,0.364,5,6,0.833,2,12,14,10,0,2,1,3,29,-2
22301032,2024-03-24,LAL vs. IND,W,37.0,6,13,0.462,2,5,0.4,11,12,0.917,1,4,5,8,0,1,2,1,25,4
22301018,2024-03-22,LAL vs. PHI,W,33.0,3,8,0.375,2,5,0.4,6,8,0.75,1,5,6,5,0,1,3,2,14,-1
22300990,2024-03-18,LAL vs. ATL,W,28.0,4,9,0.444,0,3,0.0,4,4,1.0,1,5,6,4,1,1,0,3,12,21
22300973,2024-03-16,LAL vs. GSW,L,34.0,4,13,0.308,2,9,0.222,1,1,1.0,0,3,3,3,0,0,3,0,11,-5
22300954,2024-03-13,LAL @ SAC,L,37.0,10,17,0.588,7,12,0.583,1,2,0.5,0,6,6,4,1,0,1,1,28,-2
22300932,2024-03-10,LAL vs. MIN,W,36.0,7,13,0.538,3,6,0.5,2,2,1.0,0,6,6,4,0,0,4,2,19,10
22300915,2024-03-08,LAL vs. MIL,W,37.0,7,12,0.583,2,5,0.4,2,4,0.5,0,5,5,7,1,0,2,1,18,-1
22300901,2024-03-06,LAL vs. SAC,L,36.0,6,15,0.4,4,7,0.571,2,2,1.0,1,3,4,4,0,0,2,2,18,-4
22300884,2024-03-04,LAL vs. OKC,W,29.0,6,8,0.75,4,5,0.8,0,0,0.0,1,5,6,7,1,0,5,1,16,8
22300869,2024-03-02,LAL vs. DEN,L,37.0,7,12,0.583,3,6,0.5,2,2,1.0,0,2,2,14,0,0,2,1,19,-9
22300856,2024-02-29,LAL vs. WAS,W,39.0,6,11,0.545,0,2,0.0,0,0,0.0,1,5,6,4,1,1,1,3,12,2
22300848,2024-02-28,LAL @ LAC,W,36.0,6,11,0.545,1,4,0.25,0,0,0.0,1,7,8,5,1,0,1,1,13,-5
22300818,2024-02-25,LAL @ PHX,L,35.0,5,12,0.417,2,7,0.286,2,2,1.0,0,4,4,4,1,0,2,1,14,-10
22300813,2024-02-23,LAL vs. SAS,W,33.0,4,12,0.333,2,5,0.4,0,0,0.0,1,4,5,9,0,2,5,2,10,1
22300802,2024-02-22,LAL @ GSW,L,27.0,7,11,0.636,2,5,0.4,0,0,0.0,0,2,2,4,0,1,2,2,16,-18
22300788,2024-02-14,LAL @ UTA,W,34.0,9,13,0.692,3,5,0.6,1,1,1.0,0,4,4,7,3,0,3,0,22,22
22300776,2024-02-13,LAL vs. DET,W,32.0,3,9,0.333,2,5,0.4,7,7,1.0,0,7,7,6,1,1,2,4,15,25
22300747,2024-02-09,LAL vs. NOP,W,31.0,10,15,0.667,3,4,0.75,4,5,0.8,0,2,2,4,0,0,0,3,27,3
22300740,2024-02-08,LAL vs. DEN,L,36.0,6,16,0.375,2,7,0.286,1,2,0.5,1,1,2,10,2,0,1,2,15,-9
22300713,2024-02-05,LAL @ CHA,W,36.0,3,8,0.375,0,5,0.0,3,3,1.0,0,4,4,11,1,1,5,3,9,15
22300701,2024-02-03,LAL @ NYK,W,39.0,6,13,0.462,3,6,0.5,7,8,0.875,0,6,6,7,0,2,1,3,22,8
22300684,2024-02-01,LAL @ BOS,W,35.0,10,18,0.556,7,10,0.7,5,7,0.714,0,2,2,3,0,0,0,1,32,16
22300669,2024-01-30,LAL @ ATL,L,32.0,10,19,0.526,3,8,0.375,5,7,0.714,0,0,0,6,2,0,2,1,28,-15
22300662,2024-01-29,LAL @ HOU,L,30.0,3,8,0.375,1,3,0.333,1,2,0.5,1,2,3,5,1,0,2,1,8,-11
22300650,2024-01-27,LAL @ GSW,W,47.0,4,14,0.286,1,7,0.143,8,9,0.889,0,2,2,6,2,0,5,3,17,4
22300633,2024-01-25,LAL vs. CHI,W,33.0,7,9,0.778,2,3,0.667,4,4,1.0,0,3,3,8,0,0,1,4,20,14
22300618,2024-01-23,LAL @ LAC,L,34.0,5,14,0.357,2,8,0.25,0,0,0.0,0,2,2,5,2,1,3,3,12,-8
22300605,2024-01-21,LAL vs. POR,W,26.0,5,10,0.5,3,4,0.75,2,2,1.0,1,3,4,2,1,0,1,1,15,4
22300591,2024-01-19,LAL vs. BKN,L,33.0,4,12,0.333,0,6,0.0,1,1,1.0,0,3,3,5,1,0,0,2,9,-13
22300577,2024-01-17,LAL vs. DAL,W,30.0,6,8,0.75,2,2,1.0,0,0,0.0,0,3,3,7,1,0,3,2,14,20
22300565,2024-01-15,LAL vs. OKC,W,33.0,6,10,0.6,1,3,0.333,2,2,1.0,0,3,3,7,0,1,2,0,15,9
22300549,2024-01-13,LAL @ UTA,L,31.0,7,8,0.875,1,2,0.5,4,6,0.667,1,3,4,2,0,0,1,6,19,-21
22300531,2024-01-11,LAL vs. PHX,L,30.0,4,7,0.571,2,3,0.667,3,3,1.0,1,0,1,6,1,0,3,2,13,-23
22300516,2024-01-09,LAL vs. TOR,W,32.0,3,10,0.3,1,6,0.167,4,4,1.0,0,3,3,7,1,0,0,2,11,-2
22300505,2024-01-07,LAL vs. LAC,W,32.0,2,5,0.4,0,3,0.0,4,5,0.8,0,0,0,2,0,0,2,0,8,-4
22300491,2024-01-05,LAL vs. MEM,L,40.0,8,14,0.571,0,3,0.0,3,4,0.75,0,7,7,12,2,0,1,4,19,-23
22300475,2024-01-03,LAL vs. MIA,L,37.0,7,12,0.583,2,6,0.333,8,9,0.889,0,5,5,8,0,0,3,2,24,-2
22300446,2023-12-31,LAL @ NOP,L,36.0,7,12,0.583,1,5,0.2,5,6,0.833,1,1,2,9,1,1,0,3,20,-19
22300443,2023-12-30,LAL @ MIN,L,29.0,2,11,0.182,0,5,0.0,5,6,0.833,1,1,2,0,0,0,1,2,9,2
22300428,2023-12-28,LAL vs. CHA,W,24.0,6,8,0.75,2,3,0.667,2,2,1.0,0,2,2,4,1,0,0,4,16,9
22300403,2023-12-25,LAL vs. BOS,L,28.0,4,9,0.444,2,3,0.667,1,1,1.0,4,2,6,3,1,0,2,3,11,-1
22300397,2023-12-23,LAL @ OKC,W,28.0,4,8,0.5,2,5,0.4,1,1,1.0,0,3,3,9,0,0,1,3,11,-2
22300380,2023-12-21,LAL @ MIN,L,27.0,7,14,0.5,1,4,0.25,5,5,1.0,2,6,8,5,2,0,4,2,20,-9
22300370,2023-12-20,LAL @ CHI,L,28.0,9,14,0.643,2,5,0.4,1,1,1.0,0,0,0,3,1,1,3,1,21,-22
22300359,2023-12-18,LAL vs. NYK,L,33.0,6,15,0.4,3,7,0.429,5,5,1.0,0,3,3,7,1,0,4,2,20,7
22300331,2023-12-15,LAL @ SAS,L,34.0,8,18,0.444,4,10,0.4,2,2,1.0,2,5,7,4,0,0,2,0,22,-8
22300316,2023-12-13,LAL @ SAS,W,29.0,6,10,0.6,3,6,0.5,0,0,0.0,2,2,4,8,1,0,1,2,15,-9
22300306,2023-12-12,LAL @ DAL,L,32.0,7,14,0.5,4,7,0.571,4,5,0.8,0,5,5,8,0,0,3,2,22,4
22301230,2023-12-07,LAL vs. NOP,W,23.0,5,9,0.556,3,6,0.5,4,4,1.0,0,5,5,7,1,0,2,0,17,21
22301203,2023-12-05,LAL vs. PHX,W,27.0,7,16,0.438,3,8,0.375,3,3,1.0,2,4,6,2,0,0,3,1,20,17
22300291,2023-12-02,LAL vs. HOU,W,22.0,6,11,0.545,1,4,0.25,5,6,0.833,1,3,4,1,3,0,1,2,18,15
22300271,2023-11-30,LAL @ OKC,L,29.0,5,9,0.556,1,4,0.25,3,3,1.0,0,2,2,3,0,0,2,2,14,-23
22300258,2023-11-29,LAL @ DET,W,24.0,3,8,0.375,0,4,0.0,0,0,0.0,1,2,3,4,0,1,2,2,6,13
22300255,2023-11-27,LAL @ PHI,L,29.0,4,10,0.4,1,4,0.25,3,3,1.0,0,2,2,2,0,0,3,2,12,-19
22300242,2023-11-25,LAL @ CLE,W,32.0,4,8,0.5,1,2,0.5,6,6,1.0,1,4,5,10,2,0,2,1,15,-2
22300238,2023-11-22,LAL vs. DAL,L,31.0,7,14,0.5,1,5,0.2,2,3,0.667,1,5,6,6,0,0,2,5,17,-3
22300042,2023-11-21,LAL vs. UTA,W,26.0,7,13,0.538,1,4,0.25,4,4,1.0,0,5,5,5,3,0,2,0,19,10
22300216,2023-11-19,LAL vs. HOU,W,25.0,5,7,0.714,2,3,0.667,5,6,0.833,0,6,6,6,0,0,2,0,17,9
22300036,2023-11-17,LAL @ POR,W,18.0,1,4,0.25,0,0,0.0,5,6,0.833,1,1,2,4,0,0,3,0,7,11
22300198,2023-11-15,LAL vs. SAC,L,34.0,4,10,0.4,0,5,0.0,1,2,0.5,2,9,11,8,1,0,4,1,9,0
22300026,2023-11-14,LAL vs. MEM,W,29.0,5,9,0.556,4,4,1.0,2,3,0.667,2,10,12,7,0,0,3,0,16,13
22300187,2023-11-12,LAL vs. POR,W,28.0,6,12,0.5,2,4,0.5,4,4,1.0,0,4,4,4,0,0,1,0,18,3
22300015,2023-11-10,LAL @ PHX,W,35.0,6,11,0.545,2,4,0.5,1,1,1.0,0,1,1,7,1,0,2,1,15,-2
22300163,2023-11-08,LAL @ HOU,L,26.0,2,9,0.222,0,4,0.0,3,3,1.0,0,1,1,4,2,0,2,1,7,-28
22300150,2023-11-06,LAL @ MIA,L,40.0,9,14,0.643,3,8,0.375,2,3,0.667,3,7,10,9,1,0,4,1,23,2
22300134,2023-11-04,LAL @ ORL,L,34.0,7,11,0.636,3,5,0.6,3,4,0.75,0,2,2,2,2,0,1,0,20,6
22300127,2023-11-01,LAL vs. LAC,W,38.0,5,13,0.385,0,3,0.0,5,5,1.0,2,5,7,7,3,0,5,4,15,-5
22300111,2023-10-30,LAL vs. ORL,W,31.0,5,12,0.417,1,4,0.25,0,0,0.0,0,3,3,3,0,1,3,0,11,-14
22300100,2023-10-29,LAL @ SAC,L,28.0,1,12,0.083,1,8,0.125,2,2,1.0,0,2,2,2,1,0,3,2,5,-12
22300076,2023-10-26,LAL vs. PHX,W,28.0,4,7,0.571,1,2,0.5,1,2,0.5,1,1,2,1,1,0,1,5,10,-11
22300061,2023-10-24,LAL @ DEN,L,31.0,4,11,0.364,1,2,0.5,5,7,0.714,4,4,8,4,2,0,2,2,14,-14
