game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301187,2024-04-14,CHA @ CLE,W,41.0,8,11,0.727,3,6,0.5,1,2,0.5,0,9,9,4,2,3,0,2,20,11
22301173,2024-04-12,CHA @ BOS,L,18.0,2,3,0.667,2,2,1.0,0,0,0.0,0,4,4,0,0,0,0,2,6,0
22301159,2024-04-10,CHA @ ATL,W,18.0,3,5,0.6,0,2,0.0,0,0,0.0,2,2,4,1,0,0,1,2,6,10
22301144,2024-04-09,CHA vs. DAL,L,4.0,2,2,1.0,0,0,0.0,1,2,0.5,2,1,3,0,0,0,0,0,5,-2
22301115,2024-04-05,CHA vs. ORL,W,6.0,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,3,4,-9
22301102,2024-04-03,CHA vs. POR,L,27.0,4,5,0.8,0,1,0.0,1,1,1.0,0,5,5,1,0,1,1,1,9,3
22301087,2024-04-01,CHA vs. BOS,L,5.0,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,1,0,0,1,-1
22301079,2024-03-31,CHA vs. LAC,L,7.0,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,-4
22301062,2024-03-29,CHA vs. GSW,L,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
22301048,2024-03-27,CHA vs. CLE,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
22301033,2024-03-25,CHA @ CLE,L,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-6
22300991,2024-03-19,CHA @ ORL,L,13.0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,17
22300961,2024-03-15,CHA vs. PHX,L,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
22300933,2024-03-11,CHA @ DET,L,12.0,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,1,2,-12
22300918,2024-03-09,CHA vs. BKN,W,13.0,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,1,5,6
22300910,2024-03-08,CHA @ WAS,L,11.0,2,2,1.0,2,2,1.0,0,0,0.0,0,2,2,1,0,1,1,1,6,6
22300875,2024-03-03,CHA @ TOR,L,8.0,1,3,0.333,0,2,0.0,0,0,0.0,1,2,3,0,0,1,0,0,2,-2
22300840,2024-02-27,CHA @ MIL,L,6.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,0,0,10
22300826,2024-02-25,CHA @ POR,W,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,1
22300811,2024-02-23,CHA @ GSW,L,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0
22300777,2024-02-14,CHA vs. ATL,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2
