game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301055,2024-03-27,MEM vs. LAL,L,40.0,8,17,0.471,4,9,0.444,6,6,1.0,0,4,4,16,1,0,4,5,26,-7
22301040,2024-03-25,MEM @ DEN,L,32.0,6,14,0.429,2,6,0.333,1,1,1.0,1,2,3,3,1,0,3,2,15,-23
22301001,2024-03-20,MEM @ GSW,L,24.0,2,13,0.154,2,9,0.222,0,0,0.0,0,1,1,4,0,1,2,1,6,-18
22300989,2024-03-18,MEM @ SAC,L,37.0,7,19,0.368,2,7,0.286,8,8,1.0,0,5,5,4,3,0,1,2,24,-17
22300972,2024-03-16,MEM vs. OKC,L,32.0,7,17,0.412,4,9,0.444,4,6,0.667,1,2,3,7,0,1,3,4,22,11
22300537,2024-01-12,MEM vs. LAC,L,23.0,3,11,0.273,3,6,0.5,6,7,0.857,0,1,1,3,1,0,0,3,15,-6
22300515,2024-01-09,MEM @ DAL,W,39.0,11,27,0.407,2,9,0.222,8,9,0.889,2,7,9,4,0,0,2,3,32,17
22300503,2024-01-07,MEM @ PHX,W,37.0,8,14,0.571,2,7,0.286,5,5,1.0,2,3,5,5,1,1,3,3,23,-13
22300491,2024-01-05,MEM @ LAL,W,37.0,8,14,0.571,5,8,0.625,3,4,0.75,0,5,5,13,1,0,3,2,24,11
22300470,2024-01-03,MEM vs. TOR,L,38.0,9,18,0.5,2,6,0.333,2,2,1.0,2,2,4,8,0,0,0,4,22,5
22300460,2024-01-02,MEM vs. SAS,W,34.0,11,17,0.647,2,6,0.333,0,0,0.0,0,3,3,2,0,0,3,1,24,3
22300449,2023-12-31,MEM vs. SAC,L,35.0,6,14,0.429,3,7,0.429,2,3,0.667,0,7,7,6,0,0,2,2,17,-18
22300438,2023-12-29,MEM @ LAC,L,37.0,7,11,0.636,2,5,0.4,2,2,1.0,0,7,7,5,2,0,2,3,18,-6
22300425,2023-12-28,MEM @ DEN,L,25.0,9,13,0.692,3,5,0.6,2,2,1.0,0,1,1,2,1,0,2,3,23,-27
22300410,2023-12-26,MEM @ NOP,W,40.0,9,22,0.409,5,14,0.357,4,5,0.8,1,4,5,7,0,1,1,5,27,3
22300393,2023-12-23,MEM @ ATL,W,36.0,13,25,0.52,5,14,0.357,6,6,1.0,0,6,6,6,1,1,2,0,37,-5
22300377,2023-12-21,MEM vs. IND,W,36.0,11,26,0.423,5,12,0.417,4,5,0.8,0,6,6,7,1,0,2,1,31,-7
22300360,2023-12-19,MEM @ NOP,W,35.0,8,19,0.421,3,9,0.333,2,2,1.0,1,0,1,4,0,0,4,1,21,5
22300355,2023-12-18,MEM @ OKC,L,28.0,6,14,0.429,4,9,0.444,1,2,0.5,0,1,1,5,0,1,5,1,17,-18
22300332,2023-12-15,MEM vs. HOU,L,40.0,11,25,0.44,4,12,0.333,2,3,0.667,6,7,13,3,2,0,4,4,28,1
22300299,2023-12-11,MEM vs. DAL,L,39.0,11,20,0.55,3,9,0.333,3,3,1.0,1,2,3,8,1,0,5,4,28,1
22301221,2023-12-08,MEM vs. MIN,L,37.0,6,13,0.462,4,6,0.667,0,0,0.0,0,2,2,1,0,1,4,5,16,-23
22301206,2023-12-06,MEM @ DET,W,36.0,19,31,0.613,4,8,0.5,7,7,1.0,1,5,6,8,1,2,3,2,49,-1
22300288,2023-12-02,MEM @ PHX,L,30.0,10,17,0.588,3,6,0.5,4,5,0.8,1,2,3,5,2,1,2,5,27,-3
22300277,2023-12-01,MEM @ DAL,W,34.0,11,20,0.55,4,6,0.667,4,6,0.667,2,2,4,5,1,2,4,2,30,13
22300261,2023-11-29,MEM vs. UTA,W,36.0,7,17,0.412,3,11,0.273,0,0,0.0,1,6,7,9,3,0,3,2,17,6
22300249,2023-11-26,MEM vs. MIN,L,34.0,5,16,0.313,3,9,0.333,0,0,0.0,1,1,2,4,0,0,5,3,13,-17
22300044,2023-11-24,MEM vs. PHX,L,34.0,3,12,0.25,0,5,0.0,0,0,0.0,0,5,5,10,1,0,3,3,6,-10
22300231,2023-11-22,MEM @ HOU,L,26.0,6,12,0.5,2,6,0.333,9,10,0.9,1,6,7,4,1,0,2,4,23,-15
22300213,2023-11-19,MEM vs. BOS,L,37.0,11,27,0.407,7,14,0.5,1,1,1.0,2,0,2,8,1,0,2,2,30,1
22300206,2023-11-18,MEM @ SAS,W,34.0,8,15,0.533,3,6,0.5,7,7,1.0,3,2,5,4,1,0,2,5,26,4
22300026,2023-11-14,MEM @ LAL,L,27.0,5,10,0.5,2,6,0.333,3,3,1.0,0,1,1,5,0,0,2,1,15,-24
22300179,2023-11-12,MEM @ LAC,W,35.0,10,24,0.417,3,11,0.273,4,6,0.667,1,3,4,6,0,1,4,4,27,11
22300012,2023-11-10,MEM vs. UTA,L,38.0,14,28,0.5,7,13,0.538,2,3,0.667,0,4,4,8,1,2,3,3,37,1
22300164,2023-11-08,MEM vs. MIA,L,36.0,4,16,0.25,2,8,0.25,5,6,0.833,0,5,5,3,1,2,1,3,15,-18
22300144,2023-11-05,MEM @ POR,W,34.0,13,27,0.481,3,9,0.333,1,1,1.0,0,8,8,5,1,0,3,5,30,8
