game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301192,2024-04-14,PHI vs. BKN,W,23.0,0,2,0.0,0,2,0.0,0,0,0.0,0,4,4,8,1,0,2,1,0,17
22301171,2024-04-12,PHI vs. ORL,W,24.0,2,3,0.667,1,1,1.0,2,2,1.0,1,2,3,2,0,0,2,3,7,11
22301129,2024-04-06,PHI @ MEM,W,21.0,3,4,0.75,2,3,0.667,0,0,0.0,0,1,1,1,0,1,0,4,8,7
22301111,2024-04-04,PHI @ MIA,W,34.0,3,7,0.429,2,5,0.4,0,0,0.0,0,6,6,5,1,0,1,2,8,11
22301093,2024-04-02,PHI vs. OKC,W,28.0,1,1,1.0,1,1,1.0,1,2,0.5,0,1,1,4,0,0,1,3,4,4
22301080,2024-03-31,PHI @ TOR,W,38.0,4,6,0.667,3,5,0.6,0,0,0.0,1,0,1,10,1,2,2,3,11,7
22301067,2024-03-29,PHI @ CLE,L,32.0,7,12,0.583,4,8,0.5,5,5,1.0,0,3,3,6,0,0,2,5,23,-4
22301052,2024-03-27,PHI vs. LAC,L,22.0,2,4,0.5,2,4,0.5,1,2,0.5,0,0,0,1,1,0,2,1,7,3
22301042,2024-03-25,PHI @ SAC,L,25.0,1,4,0.25,1,4,0.25,0,0,0.0,1,1,2,1,1,0,2,3,3,-22
22301018,2024-03-22,PHI @ LAL,L,32.0,1,6,0.167,1,4,0.25,2,2,1.0,1,1,2,3,0,1,1,1,5,2
22301002,2024-03-20,PHI @ PHX,L,25.0,2,6,0.333,1,4,0.25,0,2,0.0,0,3,3,7,0,0,1,1,5,-7
22300985,2024-03-18,PHI vs. MIA,W,35.0,6,12,0.5,3,5,0.6,1,1,1.0,0,4,4,1,2,1,0,2,16,6
22300969,2024-03-16,PHI vs. CHA,W,29.0,1,5,0.2,1,5,0.2,2,2,1.0,0,6,6,7,3,0,1,4,5,15
