game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22300870,2024-03-02,PHX vs. HOU,L,1.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
22300796,2024-02-22,PHX @ DAL,L,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3
22300787,2024-02-14,PHX vs. DET,W,10.0,1,2,0.5,0,0,0.0,3,3,1.0,0,1,1,0,0,0,3,3,5,-11
22300739,2024-02-08,PHX vs. UTA,W,1.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
22300057,2023-11-28,CHA @ NYK,L,5.0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,-1
22300248,2023-11-26,CHA @ ORL,L,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,0,0,1
22300027,2023-11-17,CHA vs. MIL,L,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-11
22300017,2023-11-14,CHA vs. MIA,L,23.0,0,5,0.0,0,2,0.0,2,2,1.0,0,3,3,3,0,0,2,1,2,3
22300177,2023-11-12,CHA @ NYK,L,25.0,2,12,0.167,2,7,0.286,0,0,0.0,2,0,2,4,0,0,2,3,6,-20
22300009,2023-11-10,CHA @ WAS,W,16.0,2,5,0.4,0,1,0.0,0,0,0.0,1,4,5,4,1,0,2,1,4,1
22300157,2023-11-08,CHA vs. WAS,L,18.0,4,7,0.571,1,2,0.5,0,0,0.0,0,1,1,0,1,0,1,2,9,-21
22300143,2023-11-05,CHA @ DAL,L,21.0,4,9,0.444,1,6,0.167,0,0,0.0,0,0,0,4,0,0,1,1,9,-7
22300133,2023-11-04,CHA @ IND,W,14.0,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,4,0,4
22300122,2023-11-01,CHA @ HOU,L,21.0,2,7,0.286,1,2,0.5,0,0,0.0,1,5,6,2,1,0,3,2,5,4
22300101,2023-10-30,CHA vs. BKN,L,20.0,2,9,0.222,0,5,0.0,5,5,1.0,0,1,1,2,2,0,0,0,9,-3
22300077,2023-10-27,CHA vs. DET,L,14.0,1,2,0.5,0,0,0.0,4,5,0.8,0,2,2,0,2,0,1,0,6,-2
22300063,2023-10-25,CHA vs. ATL,W,16.0,2,5,0.4,0,2,0.0,0,0,0.0,0,3,3,4,0,0,1,3,4,-5
