game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22301128,2024-04-06,BKN vs. DET,W,24.0,1,5,0.2,0,3,0.0,0,0,0.0,2,5,7,1,0,0,3,2,2,-5
22301106,2024-04-03,BKN vs. IND,W,36.0,4,7,0.571,1,4,0.25,1,2,0.5,1,1,2,1,1,0,2,3,10,13
22301089,2024-04-01,BKN @ IND,L,23.0,2,4,0.5,1,2,0.5,0,0,0.0,0,4,4,2,0,1,1,2,5,-24
22301078,2024-03-31,BKN vs. LAL,L,25.0,2,5,0.4,1,3,0.333,0,0,0.0,1,2,3,1,2,0,0,1,5,-23
22301066,2024-03-29,BKN vs. CHI,W,30.0,4,7,0.571,2,5,0.4,2,2,1.0,1,2,3,3,1,1,1,2,12,12
22301050,2024-03-27,BKN @ WAS,W,36.0,2,9,0.222,0,5,0.0,0,2,0.0,1,7,8,1,1,0,1,0,4,-7
22301036,2024-03-25,BKN @ TOR,W,30.0,4,6,0.667,1,3,0.333,2,2,1.0,3,2,5,3,1,1,0,0,11,7
22301019,2024-03-23,BKN @ NYK,L,21.0,1,5,0.2,0,4,0.0,0,0,0.0,0,4,4,2,0,0,0,4,2,-7
22300993,2024-03-19,BKN vs. NOP,L,28.0,0,6,0.0,0,4,0.0,2,2,1.0,0,3,3,1,1,1,0,0,2,-15
22300981,2024-03-17,BKN @ SAS,L,38.0,4,9,0.444,0,3,0.0,0,0,0.0,3,4,7,1,4,1,1,3,8,-9
22300968,2024-03-16,BKN @ IND,L,26.0,5,5,1.0,2,2,1.0,0,0,0.0,1,3,4,0,1,0,0,4,12,-7
22300947,2024-03-13,BKN @ ORL,L,25.0,2,8,0.25,0,5,0.0,2,2,1.0,1,2,3,2,2,0,0,3,6,-17
22300930,2024-03-10,BKN @ CLE,W,33.0,3,10,0.3,3,9,0.333,2,2,1.0,2,2,4,4,0,1,0,1,11,3
22300918,2024-03-09,BKN @ CHA,L,38.0,2,8,0.25,1,6,0.167,3,4,0.75,2,3,5,2,1,0,2,1,8,9
22300902,2024-03-07,BKN @ DET,L,37.0,5,9,0.556,3,7,0.429,0,0,0.0,0,3,3,0,3,1,1,2,13,6
22300887,2024-03-05,BKN vs. PHI,W,31.0,8,11,0.727,4,7,0.571,0,0,0.0,3,5,8,2,0,0,1,0,20,9
22300879,2024-03-04,BKN vs. MEM,L,37.0,3,8,0.375,3,6,0.5,0,0,0.0,4,1,5,5,1,1,3,4,9,-8
22300866,2024-03-02,BKN vs. ATL,W,35.0,5,7,0.714,1,3,0.333,0,0,0.0,2,2,4,5,1,0,1,2,11,19
22300851,2024-02-29,BKN vs. ATL,W,27.0,3,8,0.375,1,6,0.167,0,0,0.0,0,3,3,1,0,0,1,0,7,25
