game_id,team_id,team,player_id,player,start_position,status,minutes,offensive_rating,defensive_rating,net_rating,assist_pct,assist_to_turnover,assist_ratio,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,turnover_pct,effective_fg_pct,true_shooting_pct,usage_pct,usage_pct_excluding_tm_plays,pace,pace_per_40,possessions,player_impact_estimate
22400330,1610612756,PHX,203078,Bradley Beal,F,,34.28333333333333,120.5,118.3,2.2,0.0019,0.57,13.8,0.00033,0.0007099999999999999,0.0005600000000000001,0.24100000000000002,0.00611,0.00636,0.0030499999999999998,0.00312,105.59,86.91,75,0.092
22400330,1610612756,PHX,1626220,Royce O'Neale,F,,27.533333333333335,123.5,121.3,2.2,0.00111,1.0,14.3,0.0004,0.00207,0.0013,0.14300000000000002,0.009439999999999999,0.00962,0.00182,0.00185,107.56,87.89,61,0.152
22400330,1610612756,PHX,203486,Mason Plumlee,C,,26.066666666666666,123.5,107.2,16.4,0.0012,0.0,37.5,0.0008699999999999999,0.00267,0.00189,0.0,0.005,0.00431,0.0008100000000000001,0.0008,108.64,87.47,58,0.092
22400330,1610612756,PHX,1626164,Devin Booker,G,,37.06666666666667,120.4,130.3,-9.9,0.00077,0.67,6.5,0.00027,0.0008799999999999999,0.0005600000000000001,0.09699999999999999,0.00375,0.005350000000000001,0.00322,0.0032700000000000003,105.33,86.87,81,0.079
22400330,1610612756,PHX,1626145,Tyus Jones,G,,27.966666666666665,130.6,110.6,20.0,0.00261,6.0,33.3,0.00042,0.00133,0.0009299999999999999,0.055999999999999994,0.0059099999999999995,0.0059099999999999995,0.00179,0.00182,105.98,85.8,62,0.124
22400330,1610612756,PHX,1628960,Grayson Allen,,,29.9,109.5,120.2,-10.7,0.005,10.0,52.6,0.0,0.00188,0.001,0.053,0.00786,0.00825,0.00122,0.00127,104.08,88.98,66,0.171
22400330,1610612756,PHX,1642345,Oso Ighodaro,,,20.166666666666668,108.7,128.4,-19.7,0.0007099999999999999,1.0,25.0,0.0,0.0008699999999999999,0.00047,0.25,0.01,0.01,0.00061,0.00065,102.12,88.27,43,0.01
22400330,1610612756,PHX,1628420,Monté Morris,,,14.916666666666666,121.2,120.1,1.1,0.002,0.0,28.6,0.0,0.00133,0.0006900000000000001,0.0,0.006999999999999999,0.006999999999999999,0.00132,0.0014099999999999998,100.03,85.83,33,0.122
22400330,1610612756,PHX,1629006,Josh Okogie,,,11.166666666666666,117.7,122.1,-4.4,0.0028599999999999997,0.0,22.2,0.00167,0.0,0.0008699999999999999,0.0,0.0042899999999999995,0.0042899999999999995,0.00233,0.00253,104.02,89.55,26,0.118
22400330,1610612756,PHX,1629626,Bol Bol,,,10.933333333333334,118.0,76.4,41.6,0.0,0.0,0.0,0.0028599999999999997,0.00105,0.00154,0.33299999999999996,0.0075,0.0075,0.00231,0.00241,104.84,87.8,24,0.136
