player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Brandon Miller,CHA,25356,blk,30.5,-106,-120,fd,,F,24,,,,closed,,,335,,5982,29.5,-106,-120,30.5,-118,10,2024-12-03 06:30:35,0,0,16,16,0,0,5,11,0,0,24.7,0.75424338677722,0.3827795424249034,5,-5.8,13,137.5,,
Donovan Mitchell,CLE,25357,pa,35.5,-115,-115,dk,,G,45,,,,closed,,,338,,3326,35.5,-111,-115,35.5,-137,36,2024-12-02 23:09:46,0,0,66,66,0,0,9,10,0,0,40.7,0.71454407625927,0.3358867512673308,5,5.2,29,197.8,,
Brandon Miller,CHA,25356,to,32.5,100,-135,mgm,,F,24,,,,closed,,,336,,5982,31.5,-110,-120,32.5,-111,10,2024-12-03 06:30:35,0,0,25,25,0,0,5,10,0,0,26.7,0.75034042892021,0.3061481540462915,5,-5.8,16,156.6,,
Moritz Wagner,ORL,25359,ast,3.5,0,0,espn,,F,21,,,,closed,,,156,,3550,12.5,-113,-110,11.5,-104,10,2024-12-03 01:27:10,0,0,148,148,0,0,10,7,0,0,9.7,0.75582943705511,-0.24417056294489003,1,6.2,10,111.2,,
