player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Jalen Suggs,ORL,25381,pa,23.5,-106,-120,fd,,G,4,,,,scheduled,,,338,,5317,22.5,-125,-106,22.5,-137,36,2024-12-06 01:38:37,0,0,54,54,2,3,11,12,4,1,21.0,0.61206578169105,0.12212059976692502,4,-2.5,15,181.8,,
Pascal Siakam,IND,25385,pa,33.5,-118,-108,fd,,F,43,,,,scheduled,,,338,,3219,33.5,-121,-108,33.5,-115,33,2024-12-06 05:24:18,0,0,30,30,1,4,9,14,0,4,36.0,0.72642474238772,0.3420389308518895,5,2.5,29,198.7,,
Anfernee Simons,POR,25386,ast,20.5,-108,-118,fd,,G,1,,,,scheduled,,,156,,3536,20.5,-105,-125,20.5,-137,36,2024-12-06 05:05:48,0,0,101,101,3,2,8,11,0,1,22.8,0.60379682042385,0.16286795044593327,4,2.3,28,118.6,,
Kentavious Caldwell-Pope,ORL,25381,to,10.5,-120,-106,fd,,G,3,,,,scheduled,,,336,,2802,11.5,100,-130,10.5,-137,37,2024-12-06 03:30:06,0,0,24,24,4,1,7,16,1,3,12.8,0.58701605889277,0.07619610797007831,3,2.3,15,156.2,,
Dyson Daniels,ATL,25382,to,16.5,-108,-118,fd,,G,5,,,,scheduled,,,336,,5444,16.5,-108,-121,15.5,-137,36,2024-12-06 02:52:39,0,0,27,27,2,3,13,8,0,1,14.2,0.68268001613554,0.2612224026910823,5,-2.3,22,159.7,,
Myles Turner,IND,25385,to,25.5,-108,-118,fd,,C,33,,,,scheduled,,,336,,3020,25.5,-109,-118,24.5,-120,33,2024-12-06 05:24:16,0,0,28,28,0,5,6,15,3,1,27.8,0.61448273750824,0.1834482352010548,4,2.3,29,169.1,,
Anfernee Simons,POR,25386,to,23.5,-108,-118,fd,,G,1,,,,scheduled,,,336,,3536,23.5,-108,-118,23.5,-109,13,2024-12-06 05:07:14,0,0,38,38,3,2,9,10,0,1,25.8,0.60153790314585,0.15851744309571103,4,2.3,24,160.6,,
Jalen Suggs,ORL,25381,blk,19.5,-113,-113,fd,,G,4,,,,scheduled,,,335,,5317,19.5,-109,-120,19.5,-137,36,2024-12-06 01:38:37,0,0,24,24,2,3,11,12,4,1,17.3,0.66068949825662,0.24537047016513336,5,-2.2,10,137.0,,
Zach LaVine,CHI,25385,blk,27.5,-106,-120,fd,,G,8,,,,scheduled,,,335,,2912,26.5,-115,-115,26.5,-125,33,2024-12-06 05:24:16,0,0,20,20,1,4,9,11,0,1,29.7,0.64502658358305,0.2535422284727198,5,2.2,23,144.6,,
Guerschon Yabusele,PHI,25381,to,16.5,-113,-113,fd,,F,28,,,,scheduled,,,336,,3203,15.5,-120,-109,15.5,-137,36,2024-12-06 01:38:40,0,0,24,24,3,2,6,6,1,0,14.3,0.58720223398564,0.10685022866319749,4,-2.2,1,144.0,,
De'Aaron Fox,SAC,25384,ast,23.5,-111,-115,fd,,G,5,,,,scheduled,,,156,,3315,23.5,-115,-115,23.5,-108,10,2024-12-06 07:57:10,0,0,105,105,1,4,14,9,4,1,25.6,0.58244712770783,0.10717426978695621,4,2.1,13,112.1,,
Julius Randle,MIN,25387,ast,19.5,-104,-122,fd,,F,30,,,,scheduled,,,156,,2852,19.5,-109,-122,18.5,-125,10,2024-12-06 06:12:24,0,0,107,107,3,2,15,6,0,0,21.6,0.60924063867289,0.1950489450891304,4,2.1,7,109.4,,
Zaccharie Risacher,ATL,25382,to,14.5,-118,-108,fd,,F,10,,,,scheduled,,,336,,6164,14.5,-118,-110,14.5,-137,36,2024-12-06 02:52:39,0,0,27,27,2,2,11,8,0,0,16.6,0.6406916492613,0.1836506740590118,4,2.1,22,159.7,,
Rudy Gobert,MIN,25387,pra,11.5,-111,-115,fd,,C,27,,,,scheduled,,,157,,2809,11.5,-117,-115,10.5,-142,10,2024-12-06 06:12:26,0,0,44,44,2,2,7,12,2,0,13.5,0.69554684062235,0.32216561595780036,5,2.0,27,46.0,,
Paul George,PHI,25381,to,23.5,-108,-118,fd,,F,8,,,,scheduled,,,336,,2169,23.5,-108,-118,22.5,-137,36,2024-12-06 01:38:36,0,0,24,24,2,3,4,6,1,2,25.5,0.59167763842764,0.1395273036384177,4,2.0,1,144.0,,
Malik Monk,SAC,25384,to,20.5,-111,-115,fd,,G,0,,,,scheduled,,,336,,3313,20.5,-115,-110,20.5,-122,10,2024-12-06 07:57:12,0,0,32,32,4,1,5,11,4,0,18.5,0.64750102928367,0.21054540257381793,5,-2.0,16,156.7,,
Stephon Castle,SAS,25384,pa,20.5,-102,-125,fd,,G,5,,,,scheduled,,,338,,6160,20.5,-115,-125,20.5,-118,10,2024-12-06 14:52:25,0,0,60,60,2,3,8,12,0,2,18.5,0.64702644605212,0.16464760289381608,4,-2.0,13,181.6,,
Stephen Curry,GSW,25387,ast,23.5,-120,-106,fd,,G,30,,,,scheduled,,,156,,2135,23.5,-125,-106,23.5,-111,10,2024-12-06 06:12:23,0,0,107,107,2,3,7,9,2,0,25.4,0.57150412049917,0.04775755424847833,3,1.9,5,107.8,,
Jaylen Brown,BOS,25383,blk,29.5,-106,-120,fd,,G,7,,,,scheduled,,,335,,3170,29.5,-109,-120,30.5,-137,36,2024-12-06 02:52:35,0,0,53,53,3,2,10,7,2,4,27.6,0.62404699495009,0.14408615740849828,4,-1.9,16,138.0,,
Anfernee Simons,POR,25386,blk,26.5,-111,-115,fd,,G,1,,,,scheduled,,,335,,3536,26.5,-111,-115,26.5,-113,13,2024-12-06 05:07:12,0,0,31,31,3,2,8,11,0,1,28.4,0.57889188142639,0.10041609892764236,4,1.9,28,146.7,,
Malik Monk,SAC,25384,pr,9.5,110,-140,fd,,G,0,,,,scheduled,,,337,,3313,8.5,-142,108,9.5,108,10,2024-12-06 07:57:14,0,0,35,35,3,1,4,10,3,1,7.6,0.64819163096732,0.11118565308683431,4,-1.9,14,70.0,,
Anfernee Simons,POR,25386,pa,29.5,-108,-118,fd,,G,1,,,,scheduled,,,338,,3536,29.5,-110,-120,29.5,-137,36,2024-12-06 05:05:48,0,0,57,57,3,2,8,11,0,1,31.4,0.57750198362175,0.11222604253077773,4,1.9,25,188.8,,
Jalen Suggs,ORL,25381,ast,15.5,-104,-122,fd,,G,4,,,,scheduled,,,156,,5317,15.5,-110,-122,15.5,-137,36,2024-12-06 01:38:37,0,0,90,90,2,3,11,12,5,0,13.7,0.65784656222931,0.1970650558598921,4,-1.8,11,111.4,,
Walker Kessler,UTH,25386,ast,10.5,-106,-120,fd,,C,24,,,,scheduled,,,156,,5537,10.5,-110,-120,10.5,-137,36,2024-12-06 05:05:48,0,0,101,101,4,1,9,6,0,0,12.3,0.6380855271026,0.24005300550127928,5,1.8,21,115.3,,
Kelly Oubre,PHI,25381,to,16.5,100,-128,fd,,F,9,,,,scheduled,,,336,,3030,16.5,-103,-128,16.5,-137,36,2024-12-06 01:38:40,0,0,24,24,3,2,11,8,3,2,18.3,0.60501829121956,0.21003658243911993,5,1.8,1,144.0,,
Tyrese Maxey,PHI,25381,pa,32.5,-113,-113,fd,,G,0,,,,scheduled,,,338,,5146,32.5,-125,-109,31.5,-137,36,2024-12-06 01:38:37,0,0,54,54,1,3,6,6,2,2,30.7,0.6116209298902,0.152878389970023,4,-1.8,1,166.9,,
Jaylen Brown,BOS,25383,pa,35.5,-106,-120,fd,,G,7,,,,scheduled,,,338,,3170,34.5,-113,-115,36.5,-137,36,2024-12-06 02:52:35,0,0,134,134,3,2,12,5,2,4,33.7,0.56344936483548,0.03299050219838007,3,-1.8,19,183.5,,
Derrick White,BOS,25383,pa,26.5,-102,-125,fd,,G,9,,,,scheduled,,,338,,3357,26.5,-106,-125,26.5,-137,36,2024-12-06 02:52:36,0,0,134,134,4,1,14,7,2,4,24.7,0.5680093085926,0.02241675546668004,3,-1.8,19,183.5,,
Clint Capela,ATL,25382,ast,9.5,-113,-113,fd,,C,15,,,,scheduled,,,156,,2906,9.5,-115,-113,9.5,-137,36,2024-12-06 02:52:38,0,0,65,65,0,5,11,12,2,0,11.2,0.64586388608365,0.2174248472196234,5,1.7,22,115.7,,
Brandin Podziemski,GSW,25387,ast,8.5,-122,-104,fd,,G,2,,,,scheduled,,,156,,6003,9.5,-106,-129,8.5,-113,10,2024-12-06 06:12:22,0,0,107,107,3,2,9,8,0,1,10.2,0.52479071574532,-0.04505295987327018,2,1.7,5,107.8,,
Brook Lopez,MIL,25383,to,15.5,-111,-115,fd,,C,11,,,,scheduled,,,336,,2286,15.5,-111,-117,14.5,-137,36,2024-12-06 02:52:37,0,0,56,56,2,3,11,9,4,2,17.2,0.60410889555841,0.14835114380922976,4,1.7,7,153.0,,
De'Aaron Fox,SAC,25384,to,28.5,-120,-106,fd,,G,5,,,,scheduled,,,336,,3315,28.5,-120,-113,28.5,-115,10,2024-12-06 07:57:12,0,0,32,32,1,3,15,7,5,0,30.2,0.55914228574741,0.025094190536918304,3,1.7,16,156.7,,
Coby White,CHI,25385,to,20.5,-120,-106,fd,,G,0,,,,scheduled,,,336,,4472,20.5,-125,-106,20.5,-120,33,2024-12-06 05:24:17,0,0,28,28,2,3,13,8,2,2,22.2,0.57140579315283,0.04757728744685508,3,1.7,27,161.8,,
Kentavious Caldwell-Pope,ORL,25381,ast,8.5,-102,-125,fd,,G,3,,,,scheduled,,,156,,2802,8.5,-110,-125,8.5,-137,36,2024-12-06 01:38:38,0,0,90,90,3,1,7,15,1,3,10.1,0.5925566504189,0.17349454298644906,4,1.6,11,111.4,,
Moritz Wagner,ORL,25381,ast,11.5,-125,-102,fd,,F,21,,,,scheduled,,,156,,3550,11.5,-105,-130,13.5,-106,13,2024-12-06 03:37:37,0,0,90,90,2,2,11,7,1,2,9.9,0.6659738842588,0.31888945706154503,5,-1.6,11,111.4,,
Domantas Sabonis,SAC,25384,ast,20.5,100,-128,fd,,F,11,,,,scheduled,,,156,,3176,19.5,-115,-115,19.5,-111,10,2024-12-06 07:57:10,0,0,105,105,4,1,13,8,4,0,18.9,0.56813060281175,0.011982636258429658,3,-1.6,13,112.1,,
Lauri Markkanen,UTH,25386,pra,6.5,-125,-102,fd,,F,23,,,,scheduled,,,157,,3322,6.5,-135,100,6.5,-137,13,2024-12-06 05:07:13,0,0,37,37,3,2,9,8,2,0,8.1,0.69868627448242,0.25763529406835606,5,1.6,23,45.1,,
Anthony Black,ORL,25381,blk,10.5,-128,100,fd,,G,0,,,,scheduled,,,335,,5973,11.5,-109,-125,11.5,-137,36,2024-12-06 01:38:39,0,0,24,24,0,4,9,12,0,2,12.1,0.5329088580452,-0.05075609660698743,2,1.6,10,137.0,,
Brandin Podziemski,GSW,25387,blk,12.5,-125,-102,fd,,G,2,,,,scheduled,,,335,,6003,12.5,-125,-102,12.5,-128,10,2024-12-06 06:12:25,0,0,44,44,4,1,10,6,0,1,14.1,0.59849432292445,0.0772897812640101,3,1.6,4,131.2,,
Tyrese Maxey,PHI,25381,to,27.5,-108,-118,fd,,G,0,,,,scheduled,,,336,,5146,27.5,-108,-121,26.5,-137,36,2024-12-06 01:38:37,0,0,24,24,2,3,7,6,3,1,25.9,0.60692761691665,0.12127305498160756,4,-1.6,1,144.0,,
Bennedict Mathurin,IND,25385,to,26.5,-111,-115,fd,,F,0,,,,scheduled,,,336,,5458,26.5,-120,-113,25.5,-105,33,2024-12-06 05:24:16,0,0,28,28,2,3,10,12,0,1,24.9,0.61503180685315,0.149842073681976,4,-1.6,29,169.1,,
Lauri Markkanen,UTH,25386,to,27.5,-115,-111,fd,,F,23,,,,scheduled,,,336,,3322,27.5,-120,-111,27.5,-113,13,2024-12-06 05:07:02,0,0,38,38,2,3,7,10,2,0,29.1,0.7162191009759,0.33901831921581305,5,1.6,23,160.4,,
Toumani Camara,POR,25386,to,14.5,-104,-122,fd,,F,33,,,,scheduled,,,336,,6016,14.5,-105,-125,14.5,-106,13,2024-12-06 05:07:19,0,0,38,38,3,2,11,10,0,2,12.9,0.64159813662655,0.1674982486155253,4,-1.6,24,160.6,,
Brandin Podziemski,GSW,25387,to,14.5,-106,-120,fd,,G,2,,,,scheduled,,,336,,6003,14.5,-110,-120,13.5,-125,10,2024-12-06 06:12:27,0,0,42,42,4,1,10,6,0,1,16.1,0.59639381076909,0.1590294813059674,4,1.6,3,149.8,,
Dyson Daniels,ATL,25382,pa,19.5,-115,-111,fd,,G,5,,,,scheduled,,,338,,5444,19.5,-110,-120,18.5,-137,36,2024-12-06 02:52:39,0,0,50,50,2,3,13,8,0,1,17.9,0.62612568638605,0.19020288132843743,4,-1.6,24,188.7,,
Collin Sexton,UTH,25386,pts,3.5,-154,120,fd,,G,2,,,,scheduled,,,151,,3478,3.5,-155,120,3.5,-154,13,2024-12-06 05:07:18,0,0,68,68,4,1,9,11,2,1,5.0,0.73497408470264,0.21222998386019848,5,1.5,25,27.7,,
Khris Middleton,MIL,25383,ast,8.5,-113,-113,fd,,F,22,,,,scheduled,,,156,,2721,8.5,-130,-105,9.5,-137,36,2024-12-06 02:52:35,0,0,130,130,5,0,0,0,3,1,10.0,0.50958589115092,-0.03945314322879678,2,1.5,8,109.9,,
Dyson Daniels,ATL,25382,blk,14.5,-102,-125,fd,,G,5,,,,scheduled,,,335,,5444,13.5,-125,-109,13.5,-137,36,2024-12-06 02:52:39,0,0,27,27,2,3,13,8,0,1,13.0,0.55905399671958,0.006297194095244041,2,-1.5,24,144.7,,
De'Aaron Fox,SAC,25384,blk,29.5,-104,-120,fd,,G,5,,,,scheduled,,,335,,3315,29.5,-110,-117,28.5,-122,10,2024-12-06 07:57:12,0,0,33,33,2,3,12,11,4,1,31.0,0.54848830131321,0.07588089872975812,3,1.5,12,137.5,,
Pascal Siakam,IND,25385,blk,26.5,-104,-122,fd,,F,43,,,,scheduled,,,335,,3219,26.5,-109,-120,26.5,-105,33,2024-12-06 05:24:15,0,0,20,20,1,4,9,14,0,4,28.0,0.69222713952193,0.3578301582930167,5,1.5,30,152.8,,
Coby White,CHI,25385,blk,21.5,-115,-111,fd,,G,0,,,,scheduled,,,335,,4472,21.5,-115,-115,21.5,-115,33,2024-12-06 05:24:16,0,0,20,20,2,3,13,8,0,4,23.0,0.5593865582234,0.04580965233070433,3,1.5,23,144.6,,
Mike Conley,MIN,25387,blk,14.5,-102,-125,fd,,G,10,,,,scheduled,,,335,,2218,14.5,-110,-120,14.5,-104,10,2024-12-06 06:12:24,0,0,44,44,3,2,8,9,2,0,16.0,0.59439444970577,0.17713410628005433,4,1.5,7,135.2,,
Domantas Sabonis,SAC,25384,to,33.5,-111,-115,fd,,F,11,,,,scheduled,,,336,,3176,32.5,-110,-120,32.5,-108,10,2024-12-06 07:57:13,0,0,32,32,4,1,11,9,4,0,32.0,0.55042814031091,0.029061305798657844,3,-1.5,16,156.7,,
Jalen Johnson,ATL,25382,pr,14.5,-106,-120,fd,,F,1,,,,scheduled,,,337,,5353,14.5,-109,-120,13.5,-137,13,2024-12-06 03:37:07,0,0,28,28,3,2,11,10,0,2,13.0,0.67513153172162,0.23774114148963665,5,-1.5,25,73.0,,
Mike Conley,MIN,25387,pa,17.5,-102,-125,fd,,G,10,,,,scheduled,,,338,,2218,17.5,-105,-109,17.5,-106,10,2024-12-06 06:12:24,0,0,69,69,3,2,8,9,2,0,19.0,0.59412407094565,0.17659865030413036,4,1.5,11,181.3,,
Brandin Podziemski,GSW,25387,pa,18.5,-111,-115,fd,,G,2,,,,scheduled,,,338,,6003,18.5,-110,-120,18.5,-111,10,2024-12-06 06:12:25,0,0,69,69,4,1,10,6,0,1,20.0,0.58583374183637,0.1136118876349016,4,1.5,4,173.2,,
Chris Paul,SAS,25384,blk,19.5,-106,-120,fd,,G,3,,,,scheduled,,,335,,2307,19.5,-110,-117,19.5,-120,33,2024-12-06 08:30:57,0,0,33,33,2,3,11,11,3,2,18.1,0.60496429793891,0.10910121288800179,4,-1.4,18,139.7,,
Anthony Black,ORL,25381,to,9.5,-125,-102,fd,,G,0,,,,scheduled,,,336,,5973,9.5,-130,-103,9.5,-137,37,2024-12-06 03:30:04,0,0,24,24,0,4,10,10,0,2,10.9,0.60728979012744,0.09312162222939202,3,1.4,15,156.2,,
Franz Wagner,ORL,25381,pr,11.5,-115,-111,fd,,F,22,,,,scheduled,,,337,,5340,11.5,-115,-111,11.5,-137,36,2024-12-06 01:38:36,0,0,30,30,2,3,11,13,1,3,10.1,0.68534753853728,0.30277775343573055,5,-1.4,17,70.4,,
Jrue Holiday,BOS,25383,pr,8.5,-106,-120,fd,,G,4,,,,scheduled,,,337,,2365,8.5,-106,-130,9.5,100,13,2024-12-06 03:37:22,0,0,57,57,2,3,7,12,2,3,9.9,0.65580859608364,0.2744959508795267,5,1.4,20,71.0,,
Domantas Sabonis,SAC,25384,pr,18.5,-118,-108,fd,,F,11,,,,scheduled,,,337,,3176,18.5,-117,-117,18.5,104,10,2024-12-06 07:57:10,0,0,35,35,3,2,12,9,3,1,19.9,0.61009699689096,0.12712835018838364,4,1.4,14,70.0,,
Anthony Black,ORL,25381,pa,13.5,-118,-108,fd,,G,0,,,,scheduled,,,338,,5973,13.5,-125,-106,13.5,-133,13,2024-12-06 03:37:43,0,0,54,54,0,4,11,9,0,2,14.9,0.6001101071041,0.10867799448045579,4,1.4,15,181.8,,
Domantas Sabonis,SAC,25384,pts,5.5,-113,-113,fd,,F,11,,,,scheduled,,,151,,3176,5.5,-110,-121,5.5,102,10,2024-12-06 07:57:10,0,0,33,33,3,2,12,9,3,1,6.8,0.67302286992812,0.2686183300415006,5,1.3,9,25.4,,
Stephon Castle,SAS,25384,pts,4.5,114,-146,fd,,G,5,,,,scheduled,,,151,,6160,4.5,105,-135,4.5,-108,10,2024-12-06 14:52:25,0,0,33,33,3,2,9,10,1,1,3.2,0.78061251106731,0.31527861453807027,5,-1.3,13,25.6,,
Moritz Wagner,ORL,25381,pra,5.5,112,-142,fd,,F,21,,,,scheduled,,,157,,3550,5.5,104,-140,5.5,-137,37,2024-12-06 03:30:06,0,0,46,46,3,2,10,10,1,2,4.2,0.75314288874548,0.2835252047634236,5,-1.3,22,44.8,,
