player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Tyrese Haliburton,IND,,blk,26.5,-113,-113,fd,,G,0,,,,,,,335,,5082,26.5,-120,-110,26.5,-118,10,2024-12-04 05:56:02,0,0,16,16,0,0,0,0,0,0,31.5,0.68829607971314,0.29740765468052055,5,5.0,0,0.0,,
Tyrese Haliburton,IND,,pa,30.5,-104,-122,fd,,G,0,,,,,,,338,,5082,30.5,-110,-120,30.5,-102,10,2024-12-04 05:56:02,0,0,26,26,0,0,0,0,0,0,35.5,0.68276597295649,0.3392717161838843,5,5.0,0,0.0,,
Pascal Siakam,IND,25368,pa,30.5,-122,-104,fd,,F,43,,,,closed,,,338,,3219,30.5,-120,-110,31.5,-113,10,2024-12-04 05:56:00,0,0,25,25,2,3,11,11,2,2,35.3,0.68017480879808,0.23769514387847346,5,4.8,21,184.9,,
Tyrese Maxey,PHI,,to,30.5,-104,-122,fd,,G,0,,,,,,,336,,5146,30.5,-105,-122,30.5,-120,33,2024-12-04 06:34:15,0,0,17,17,0,0,0,0,0,0,25.8,0.74334856384587,0.35265066535887823,5,-4.7,0,0.0,,
Pascal Siakam,IND,,blk,23.5,-118,-108,fd,,F,43,,,,,,,335,,3219,23.5,-118,-110,24.5,-118,10,2024-12-04 05:56:00,0,0,16,16,0,0,0,0,0,0,27.9,0.66988542264844,0.2375849333674569,5,4.4,0,0.0,,
Tyrese Maxey,PHI,,ast,26.5,-104,-118,fd,,G,0,,,,,,,156,,5146,26.5,-110,-118,26.5,-110,27,2024-12-04 06:30:16,0,0,50,50,0,0,0,0,0,0,22.2,0.73358495183922,0.35526711441483017,5,-4.3,0,0.0,,
Tyrese Haliburton,IND,,to,20.5,-113,-113,fd,,G,0,,,,,,,336,,5082,21.5,-113,-113,20.5,-120,10,2024-12-04 05:56:02,0,0,24,24,0,0,0,0,0,0,24.6,0.59589041834462,0.12322707174693859,4,4.1,0,0.0,,
Jimmy Butler,MIA,25369,pa,28.5,-113,-113,fd,,F,22,,,,closed,,,338,,2052,28.5,-113,-113,30.5,-113,10,2024-12-04 01:02:24,0,0,45,45,3,2,8,6,1,0,32.6,0.62504725765722,0.17818642372555638,4,4.1,22,186.8,,
Jimmy Butler,MIA,,blk,23.5,-113,-113,fd,,F,22,,,,,,,335,,2052,23.5,-113,-113,25.5,-113,10,2024-12-04 01:02:26,0,0,23,23,0,0,0,0,0,0,27.2,0.60784857590631,0.14576766962870835,4,3.7,0,0.0,,
Damian Lillard,MIL,25371,to,29.5,-113,-113,fd,,G,0,,,,closed,,,336,,2761,29.5,-113,-113,31.5,-104,10,2024-12-04 06:28:46,0,0,30,30,4,1,10,7,1,1,33.2,0.56899949567647,0.07253887238131074,3,3.7,28,163.8,,
Jalen Suggs,ORL,,pa,24.5,-120,-106,fd,,G,4,,,,,,,338,,5317,24.5,-120,-110,23.5,-137,36,2024-12-04 06:30:30,0,0,22,22,0,0,0,0,0,0,20.8,0.67525696034171,0.31229182858860627,5,-3.7,0,0.0,,
Trae Young,ATL,,pa,37.5,-102,-125,fd,,G,11,,,,,,,338,,3473,36.5,-110,-120,36.5,-113,10,2024-12-04 06:28:48,0,0,63,63,0,0,0,0,0,0,41.1,0.70278374313208,0.3917874128694133,5,3.6,0,0.0,,
Dennis Schroder,BKN,,to,22.5,-122,-104,fd,,G,17,,,,,,,336,,2780,22.5,-120,-110,22.5,-111,10,2024-12-04 05:56:02,0,0,24,24,0,0,0,0,0,0,19.0,0.69982016161879,0.37272416317531887,5,-3.5,0,0.0,,
Jalen Suggs,ORL,,blk,20.5,-106,-120,fd,,G,4,,,,,,,335,,5317,20.5,-106,-120,19.5,-110,33,2024-12-04 06:34:15,0,0,9,9,0,0,0,0,0,0,17.1,0.67249853616772,0.23291398297415344,5,-3.4,0,0.0,,
Tobias Harris,DET,,to,17.5,-115,-111,fd,,F,12,,,,,,,336,,2252,17.5,-115,-111,16.5,-120,33,2024-12-04 04:42:21,0,0,31,31,0,0,0,0,0,0,20.9,0.7063222801722,0.32051556727846087,5,3.4,0,0.0,,
Jimmy Butler,MIA,,to,23.5,-111,-115,fd,,F,22,,,,,,,336,,2052,23.5,-111,-115,24.5,-120,10,2024-12-04 01:02:25,0,0,31,31,0,0,0,0,0,0,26.9,0.6495755383817,0.23477872611296124,5,3.4,0,0.0,,
Rui Hachimura,LAL,,to,17.5,-115,-111,fd,,F,28,,,,,,,336,,4491,17.5,-115,-115,17.5,-105,33,2024-12-04 06:13:35,0,0,31,31,0,0,0,0,0,0,20.9,0.69877974539461,0.3064143066073143,5,3.4,0,0.0,,
Damian Lillard,MIL,,pa,37.5,-115,-111,fd,,G,0,,,,,,,338,,2761,37.5,-115,-120,39.5,-111,10,2024-12-04 06:28:48,0,0,63,63,0,0,0,0,0,0,40.9,0.55246633713388,0.03287184768508006,3,3.4,0,0.0,,
Jalen Suggs,ORL,,to,20.5,-111,-115,fd,,G,4,,,,,,,336,,5317,20.5,-111,-115,19.5,-120,33,2024-12-04 06:34:15,0,0,17,17,0,0,0,0,0,0,17.2,0.6669202280108,0.2468508610636695,5,-3.3,0,0.0,,
Tobias Harris,DET,,ast,11.5,-115,-105,fd,,F,12,,,,,,,156,,2252,11.5,-120,-105,11.5,-105,33,2024-12-04 04:42:19,0,0,83,83,0,0,0,0,0,0,14.7,0.69467889155259,0.2987474929026682,5,3.2,0,0.0,,
Pascal Siakam,IND,25368,to,27.5,-111,-115,fd,,F,43,,,,closed,,,336,,3219,27.5,-115,-115,27.5,-106,10,2024-12-04 05:56:02,0,0,23,23,2,3,10,12,2,2,30.7,0.65592875928293,0.2468555694477319,5,3.2,20,158.0,,
Bennedict Mathurin,IND,,to,25.5,-125,-102,fd,,F,0,,,,,,,336,,5458,25.5,-115,-115,25.5,-122,10,2024-12-04 05:56:01,0,0,24,24,0,0,0,0,0,0,22.3,0.692389107185,0.3712019573663725,5,-3.2,0,0.0,,
Tyrese Haliburton,IND,,ast,17.5,104,-128,fd,,G,0,,,,,,,156,,5082,17.5,-105,-128,17.5,-113,10,2024-12-04 05:55:59,0,0,67,67,0,0,0,0,0,0,20.6,0.59895348914064,0.22186511784690555,5,3.1,0,0.0,,
Jimmy Butler,MIA,,ast,18.5,-105,-115,fd,,F,22,,,,,,,156,,2052,18.5,-110,-115,19.5,-120,10,2024-12-04 01:02:23,0,0,75,75,0,0,0,0,0,0,21.5,0.56901230492734,0.1109287858105209,4,3.0,0,0.0,,
Damian Lillard,MIL,,ast,25.5,-105,-115,fd,,G,0,,,,,,,156,,2761,25.5,-105,-115,26.5,-115,10,2024-12-04 06:28:48,0,0,89,89,0,0,0,0,0,0,28.4,0.58092443556314,0.13418580276613046,4,2.9,0,0.0,,
Giannis Antetokounmpo,MIL,,blk,39.5,-111,-115,fd,,F,34,,,,,,,335,,2803,38.5,-120,-110,39.5,-113,10,2024-12-04 06:28:48,0,0,22,22,0,0,0,0,0,0,42.4,0.58551770213212,0.11301112747637221,4,2.9,0,0.0,,
Nic Claxton,BKN,,to,19.5,-106,-120,fd,,C,33,,,,,,,336,,4519,19.5,-110,-120,19.5,-106,10,2024-12-04 05:55:59,0,0,24,24,0,0,0,0,0,0,22.4,0.70239034370482,0.36502274342634833,5,2.9,0,0.0,,
Myles Turner,IND,,ast,15.5,100,-122,fd,,C,33,,,,,,,156,,3020,15.5,-110,-120,14.5,-128,10,2024-12-04 05:56:03,0,0,67,67,0,0,0,0,0,0,18.3,0.66192483024527,0.3238496604905401,5,2.8,0,0.0,,
Pascal Siakam,IND,,ast,20.5,-102,-120,fd,,F,43,,,,,,,156,,3219,20.5,-110,-120,20.5,-113,10,2024-12-04 05:56:03,0,0,67,67,0,0,0,0,0,0,23.3,0.64222858861731,0.27186445981075125,5,2.8,0,0.0,,
Giannis Antetokounmpo,MIL,,ast,32.5,-110,-110,fd,,F,34,,,,,,,156,,2803,32.5,-115,-110,32.5,-111,10,2024-12-04 06:28:46,0,0,89,89,0,0,0,0,0,0,35.3,0.58424299822411,0.11537299660966449,4,2.8,0,0.0,,
LeBron James,LAL,,to,30.5,-113,-113,fd,,F,23,,,,,,,336,,2239,30.5,-110,-120,29.5,-104,10,2024-12-04 01:02:23,0,0,31,31,0,0,0,0,0,0,33.2,0.66336976743255,0.2504226589657802,5,2.7,0,0.0,,
T.J. McConnell,IND,,ast,11.5,100,-122,fd,,G,9,,,,,,,156,,3083,11.5,-105,-122,11.5,-125,33,2024-12-04 06:24:07,0,0,67,67,0,0,0,0,0,0,8.9,0.75988677151136,0.3827447809469009,5,-2.6,0,0.0,,
Damian Lillard,MIL,,blk,33.5,-111,-115,fd,,G,0,,,,,,,335,,2761,32.5,-111,-115,35.5,-104,10,2024-12-04 06:28:47,0,0,31,31,0,0,0,0,0,0,36.1,0.51509065015881,-0.020863719067487407,2,2.6,0,0.0,,
Wendell Carter,ORL,,to,17.5,-104,-122,fd,,C,34,,,,,,,336,,3472,16.5,-120,-110,17.5,-110,33,2024-12-04 06:34:16,0,0,17,17,0,0,0,0,0,0,20.1,0.66306293023778,0.3006234400817992,5,2.6,0,0.0,,
Giannis Antetokounmpo,MIL,,pa,52.5,-108,-118,fd,,F,34,,,,,,,338,,2803,52.5,-108,-118,52.5,-108,10,2024-12-04 06:28:48,0,0,63,63,0,0,0,0,0,0,55.1,0.5666142167718,0.0912570100790222,3,2.6,0,0.0,,
Wendell Carter,ORL,,ast,9.5,-102,-120,fd,,C,34,,,,,,,156,,3472,9.5,-105,-125,9.5,-137,36,2024-12-04 06:30:30,0,0,50,50,0,0,0,0,0,0,12.0,0.67608168934937,0.33890687498600713,5,2.5,0,0.0,,
Nic Claxton,BKN,,blk,12.5,-128,100,fd,,C,33,,,,,,,335,,4519,12.5,-128,100,12.5,-120,10,2024-12-04 05:56:00,0,0,16,16,0,0,0,0,0,0,15.0,0.69341832220825,0.23515138643344524,5,2.5,0,0.0,,
Giannis Antetokounmpo,MIL,25371,to,45.5,-106,-120,fd,,F,34,,,,closed,,,336,,2803,44.5,-110,-120,45.5,-106,10,2024-12-04 06:28:47,0,0,31,31,3,0,9,7,1,2,48.0,0.56453912377796,0.09712320281377129,3,2.5,28,163.8,,
Jalen Johnson,ATL,,blk,23.5,-104,-122,fd,,F,1,,,,,,,335,,5353,23.5,-105,-122,25.5,-113,10,2024-12-04 06:28:48,0,0,31,31,0,0,0,0,0,0,21.1,0.75277915796101,0.3698112546503626,5,-2.4,0,0.0,,
Jayson Tatum,BOS,,pr,14.5,-102,-125,fd,,F,0,,,,,,,337,,3316,14.5,-102,-130,13.5,-150,33,2024-12-04 04:42:22,0,0,43,43,0,0,0,0,0,0,12.1,0.76290129251778,0.37322232653200416,5,-2.4,0,0.0,,
Tyrese Haliburton,IND,,pr,12.5,-113,-113,fd,,G,0,,,,,,,337,,5082,12.5,-120,-110,11.5,-125,10,2024-12-04 05:56:03,0,0,26,26,0,0,0,0,0,0,14.9,0.72402037887591,0.36474637788114006,5,2.4,0,0.0,,
Nic Claxton,BKN,,ast,10.5,102,-124,fd,,C,33,,,,,,,156,,4519,10.5,100,-130,9.5,-128,10,2024-12-04 05:56:04,0,0,67,67,0,0,0,0,0,0,12.7,0.68116290073659,0.3759490594879119,5,2.2,0,0.0,,
Jayson Tatum,BOS,,pa,40.5,-118,-108,fd,,F,0,,,,,,,338,,3316,40.5,-120,-110,53.5,525,33,2024-12-04 04:42:22,0,0,58,58,0,0,0,0,0,0,38.3,0.62475605665702,0.20323388689500155,5,-2.2,0,0.0,,
Nic Claxton,BKN,,pa,22.5,-104,-122,fd,,C,33,,,,,,,338,,4519,22.5,-104,-122,22.5,-104,10,2024-12-04 05:56:00,0,0,26,26,0,0,0,0,0,0,24.7,0.65717876155204,0.28908141689054,5,2.2,0,0.0,,
Jalen Johnson,ATL,25371,pa,32.5,-115,-111,fd,,F,1,,,,closed,,,338,,5353,32.5,-110,-120,34.5,-113,10,2024-12-04 06:28:47,0,0,62,62,3,2,13,8,0,1,30.3,0.72113490058423,0.3708059821916445,5,-2.2,17,182.6,,
Bam Adebayo,MIA,,ast,17.5,100,-122,fd,,C,13,,,,,,,156,,3332,17.5,100,-122,17.5,-105,33,2024-12-04 06:13:27,0,0,75,75,0,0,0,0,0,0,19.6,0.61634747766759,0.23269495533518003,5,2.1,0,0.0,,
Duncan Robinson,MIA,,ast,9.5,-108,-112,fd,,F,55,,,,,,,156,,3564,9.5,-110,-120,9.5,-125,33,2024-12-04 06:13:27,0,0,75,75,0,0,0,0,0,0,11.6,0.62550948408544,0.20468493231269935,5,2.1,0,0.0,,
