player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Payton Pritchard,BOS,25353,pa,23.5,-118,-108,fd,,G,11,,,,closed,,,338,,5097,23.5,-120,-110,15.5,-1600,33,2024-12-02 22:45:50,0,0,40,40,0,0,7,12,0,0,27.9,0.7249659337748,0.33934384375344406,5,4.4,18,183.0,,
Payton Pritchard,BOS,25353,pa,22.5,-120,-110,dk,,G,11,,,,closed,,,338,,5097,23.5,-120,-110,15.5,-1600,33,2024-12-02 22:45:50,0,0,40,40,0,0,7,12,0,0,27.9,0.7249659337748,0.3291042119204667,5,5.4,18,183.0,,
Rudy Gobert,MIN,25354,to,22.5,-130,-105,mgm,,C,27,,,,closed,,,336,,2809,22.5,-130,-105,23.5,-113,10,2024-12-02 06:39:35,0,0,42,42,0,0,8,12,0,0,27.8,0.78008162898203,0.3801444205066685,5,5.3,22,158.4,,
Terry Rozier,MIA,25353,pa,18.5,-125,-105,espn,,G,2,,,,closed,,,338,,3047,18.5,-125,-137,18.5,-125,33,2024-12-03 00:16:02,0,0,40,40,0,0,11,6,0,0,23.0,0.7561114067449,0.36100053214081995,5,4.5,7,177.6,,
