date,name,team,opponent,minutes,points,rebounds,assists,steals,blocks,turnovers,three_pt_fg,three_pt_attempts,two_pt_fg,two_pt_attempts,free_throws_made,free_throw_attempts,offensive_rebounds,defensive_rebounds,fouls,dk_points,dk_std,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,price,value,proj_own,position,roster_pos,injury,injury_notes,injury_confirmed,confirmed,site,slate,gid,pid,num_games,possessions,double_doubles,triple_doubles,timestamp,points_rebounds,points_assists,rebounds_assists,points_rebounds_assists,stocks
,Jabari Walker,POR,LAC,17.4536,5.018,5.04567,0.960667,0.531667,0.149333,0.545333,0.356,1.18233,1.41767,2.89467,1.11467,1.48133,1.33933,3.70633,1.473,14.0634,7.63215,8.75,13.75,19.0,22.0,26.75,33.7525,3800,3.6872368421052633,0.0,PF,PF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,745c724d-8153-40f7-bc05-f31b918f8462,3000,34.1073,0.02,0.0,1733281845000,10.06367,5.978667,6.006337,11.024337000000001,0.681
,Jerami Grant,POR,LAC,33.5541,15.8753,2.94833,2.44767,1.35033,0.745,1.63967,1.60133,4.598,3.69233,7.922,3.68667,4.50867,0.739333,2.209,3.096,27.4058,9.28712,20.75,27.25,33.5,37.25,43.75,49.75,6000,4.621866666666667,0.0826667,PF/SF,PF/SF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,2c071c59-1b24-4c17-9782-12ab1fed94e2,3000,65.165,0.00133333,0.0,1733281845000,18.823629999999998,18.322969999999998,5.396,21.271299999999997,2.09533
,Norman Powell,LAC,POR,33.2311,20.986,2.02733,2.24267,0.919,0.276,1.913,2.79233,7.10367,4.44367,8.269,3.72167,4.56567,0.426,1.60133,2.94567,29.7138,9.50869,23.0,29.25,36.0,39.75,45.5,53.2525,6600,4.311333333333333,0.0513333,SF/SG,SF/SG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,c9c4d12a-06f8-4399-b91a-87bbf22acd0c,3000,65.0453,0.0,0.0,1733281845000,23.01333,23.22867,4.27,25.256,1.195
,Toumani Camara,POR,LAC,30.5741,9.42767,4.95533,1.94333,1.70667,0.449333,1.285,1.07367,3.00233,2.33567,4.53867,1.53533,2.009,1.24267,3.71267,3.17867,22.7827,8.49636,16.75,22.25,28.25,31.5,38.25,44.2525,4800,4.890020833333334,0.132,SG/SF,SG/SF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,f04fca9f-8898-4569-99af-f7ab55f1a7c0,3000,59.3293,0.0263333,0.0,1733281845000,14.383000000000001,11.371,6.89866,16.326330000000002,2.156003
,Derrick Jones,LAC,POR,24.4151,10.093,3.42833,1.01167,0.98,0.478333,0.857333,1.083,2.823,2.64167,3.968,1.56067,2.114,0.709,2.71933,2.091,18.9329,7.92852,13.25,18.0,23.75,27.25,33.75,40.75,4100,4.693219512195122,0.096,SF/PF,SF/PF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,24384fee-b78a-416b-b5c1-42e12dc62eb7,3000,47.95,0.005,0.0,1733281845000,13.521329999999999,11.10467,4.4399999999999995,14.533,1.458333
,Nicolas Batum,LAC,POR,19.8527,4.90367,2.70667,1.965,0.510667,0.471667,0.529667,1.058,2.74967,0.652333,1.06833,0.425,0.611333,0.578667,2.128,1.68733,13.4633,7.09579,8.25,13.0,18.0,20.75,26.0,32.5,3800,3.556973684210526,0.0,SF/PF,SF/PF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,84c64a9d-1c61-4ac0-b332-e2b5f8189b13,3000,38.7187,0.0,0.0,1733281845000,7.61034,6.86867,4.67167,9.57534,0.982334
,Duop Reath,POR,LAC,2.00559,1.17233,0.447333,0.137333,0.051,0.037,0.094,0.169,0.464,0.213667,0.408333,0.238,0.317333,0.137667,0.309667,0.211,2.151,3.81676,0.0,0.0,3.25,5.5,10.25,16.7525,3500,0.5957514285714286,0.0,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,6799ba4e-9cb0-4a24-820b-595e2f2c4f87,3000,4.0,0.0,0.0,1733281845000,1.619663,1.309663,0.584666,1.756996,0.088
,Deni Avdija,POR,LAC,27.1183,11.6683,5.98167,2.823,1.07367,0.606333,1.58433,1.18367,3.45367,2.932,5.47867,2.25333,3.00367,1.541,4.44067,2.28667,26.6231,8.07776,21.0,26.5,31.75,35.0,40.5,46.0,6200,4.2800806451612905,0.0213333,SF/PF,SF/PF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,d79ea472-f4b4-4a01-9371-b83af5dc888e,3000,52.9597,0.0556667,0.0,1733281845000,17.64997,14.4913,8.80467,20.47297,1.680003
,Jordan Miller,LAC,POR,14.7475,6.29867,2.06433,1.565,0.461667,0.129,0.681,0.415,1.105,1.873,3.19633,1.30767,1.805,0.447333,1.617,1.31867,12.2774,8.27296,6.0,11.75,17.75,21.0,26.7625,33.75,3700,3.301189189189189,0.0,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,9e9544e5-140e-4aa8-98ec-e99bbe2c05a9,3000,28.822,0.00166667,0.0,1733281845000,8.363,7.863670000000001,3.62933,9.927999999999999,0.590667
,Dalano Banton,POR,LAC,22.1473,11.4307,3.02233,2.74067,1.074,0.609333,1.45967,1.17967,3.44933,2.97267,5.89633,1.94633,2.673,0.762,2.26033,1.94667,22.5508,8.74933,16.5,22.5,28.25,31.75,36.75,44.5,4700,4.842297872340425,0.147333,SG/PG,SG/PG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,2307e0c2-0ccd-4365-a884-c3796ceacba3,3000,43.214,0.003,0.0,1733281845000,14.45303,14.17137,5.763,17.1937,1.6833330000000002
,Deandre Ayton,POR,LAC,33.793,13.5967,10.4103,1.966,0.883333,0.617,1.327,0.0783333,0.22,5.78267,10.4597,1.79633,2.384,2.64967,7.76067,2.46133,32.6564,9.6395,25.75,32.75,39.25,42.25,49.0,56.0,6500,4.955707692307692,0.0353333,C,C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,2d45c4e6-9491-4a3c-b86f-f77c81d7b1ff,3000,65.715,0.481,0.0,1733281845000,24.006999999999998,15.5627,12.376299999999999,25.973,1.500333
,Terance Mann,LAC,POR,23.4217,7.756,3.79467,2.61367,0.826,0.274667,0.715667,0.721,2.032,2.226,3.875,1.141,1.457,0.824667,2.97,1.759,18.6363,7.87247,13.25,18.25,23.75,26.75,32.25,38.5025,3900,4.824717948717949,0.124667,SG/SF,SG/SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,690b8640-237a-4ccf-85bb-0eb92f4b6a17,3000,45.6183,0.00833333,0.0,1733281845000,11.55067,10.36967,6.40834,14.16434,1.100667
,Anfernee Simons,POR,LAC,35.4505,18.8783,2.962,5.50067,1.05733,0.208,2.32067,2.909,7.83567,3.70433,7.48767,2.74267,3.073,0.757,2.205,2.577,33.7382,10.1071,26.75,33.25,40.25,44.25,51.25,58.5,6700,4.799865671641792,0.0813333,SG/PG,SG/PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,b98d578a-45f7-4692-97d0-72f001861708,3000,68.7657,0.0543333,0.0,1733281845000,21.8403,24.37897,8.462670000000001,27.34097,1.26533
,Bryce McGowens,POR,LAC,2.22754,1.00567,0.312,0.144667,0.0446667,0.0266667,0.101,0.114667,0.34,0.177,0.349333,0.307667,0.398667,0.0863333,0.225667,0.215,1.76217,3.14553,0.0,0.0,2.5,4.5,8.5,13.75,3500,0.48859142857142857,0.0,SG,SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,0896dba7-fc14-4389-a0bd-68e21a772850,3000,4.431,0.0,0.0,1733281845000,1.3176700000000001,1.150337,0.456667,1.4623370000000002,0.07133339999999999
,Rayan Rupert,POR,LAC,3.15438,1.15733,0.445333,0.288333,0.053,0.035,0.112333,0.168333,0.454333,0.220333,0.464667,0.211667,0.28,0.133,0.312333,0.191,2.3505,3.92296,0.0,0.0,3.5,5.75,10.75,17.75,3600,0.6321944444444445,0.0,SG,SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,f1760cef-05b0-428a-a52d-a4f6167c75d8,3000,6.25333,0.0,0.0,1733281845000,1.602663,1.445663,0.7336659999999999,1.890996,0.088
,Shaedon Sharpe,POR,LAC,33.5374,16.688,4.14733,2.66467,1.436,0.421333,1.79333,1.93233,5.33733,4.24133,7.66233,2.40833,3.13367,1.03233,3.115,2.606,29.6733,9.76953,22.75,29.0,36.0,39.75,46.75,55.0025,5900,4.989915254237288,0.163333,SF/SG,SF/SG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,12fa64c6-3de0-4c61-830f-3d2a5cc543df,3000,65.2463,0.0133333,0.0,1733281845000,20.83533,19.35267,6.812,23.5,1.857333
,Trentyn Flowers,LAC,POR,1.12202,0.679,0.167,0.089,0.0183333,0.0163333,0.077,0.0663333,0.181,0.169,0.289,0.142,0.180667,0.0326667,0.134333,0.107,1.08525,2.90943,0.0,0.0,0.0,2.0,7.0,14.5,3500,0.2971142857142857,0.0,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,296f791a-df59-4924-afdc-ff2618f62cce,3000,2.22667,0.0,0.0,1733281845000,0.8460000000000001,0.768,0.256,0.935,0.0346666
,Kris Dunn,LAC,POR,23.8051,7.534,3.44767,3.137,1.31833,0.396333,0.961,0.713,1.91433,2.23867,4.13133,0.917667,1.21233,0.725667,2.722,2.10433,19.8639,7.86334,14.25,18.875,24.5,28.0,34.25,41.75,4800,4.283270833333334,0.04,PG/SG,PG/SG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,ebd57712-3385-43b4-a7ca-e131a25fc5d8,3000,46.705,0.00633333,0.0,1733281845000,10.98167,10.671,6.58467,14.11867,1.714663
,Mo Bamba,LAC,POR,13.3925,5.244,3.76567,0.946333,0.501,0.784,0.579,0.556,1.53867,1.458,2.44233,0.66,0.905667,0.780667,2.985,1.285,13.9591,10.0204,6.0,13.25,20.5,24.5,31.75,41.25,3900,3.7072564102564103,0.0,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,c2ccc6a7-1de5-4ec8-a415-9b7d4edd2457,3000,26.1157,0.02,0.0,1733281845000,9.00967,6.190333,4.712003,9.956002999999999,1.2850000000000001
,James Harden,LAC,POR,34.4568,24.3927,6.081,8.54667,1.33633,0.574,4.00833,3.20767,8.33033,4.58567,8.443,5.59833,6.44067,1.25133,4.82967,2.80433,48.9793,12.3377,40.75,48.75,56.75,61.75,69.25,80.0,9800,4.717602040816327,0.0573333,PG,PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,caeafee6-f1ce-42d5-b25b-697e35cdf5bd,3000,67.448,0.400667,0.048,1733281845000,30.4737,32.939370000000004,14.627670000000002,39.02037,1.91033
,Amir Coffey,LAC,POR,21.2346,9.38167,2.28467,1.669,0.636333,0.206667,0.769667,1.27767,3.27,1.991,3.563,1.56667,1.92367,0.493,1.79167,1.70533,16.682,8.1062,11.25,16.25,21.8125,24.7875,30.5125,38.0025,3800,4.312131578947368,0.0146667,SF,SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,b15a0aa7-7f84-4721-adf3-a0a956d60591,3000,41.4653,0.000666667,0.0,1733281845000,11.66634,11.05067,3.9536700000000002,13.33534,0.843
,Ivica Zubac,LAC,POR,31.3367,16.9857,12.2513,1.69267,0.719,0.932,1.67733,0.059,0.169,7.01833,10.665,2.772,3.871,2.43333,9.818,2.24933,38.3712,10.7158,31.0,38.25,45.5,50.0,56.5,63.0,7000,5.357414285714286,0.0393333,C,C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,39c5ed2a-45f4-4f27-8917-c0563cce78bc,e0e9c22d-7067-4dad-8fca-de2cf3a3f504,3000,61.6333,0.693,0.0,1733281845000,29.237000000000002,18.67837,13.94397,30.92967,1.651
,Jake LaRavia,MEM,DAL,16.6711,6.332,3.19967,1.504,0.630667,0.366667,0.712333,0.807667,2.32567,1.32533,2.46433,1.25833,1.61433,0.778333,2.42133,2.142,14.6359,8.26978,9.0,14.25,20.25,23.25,29.5,34.75,4700,3.1292127659574467,0.0,PF/SF,PF/SF,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,b6c11a66-29b2-4838-998e-c2a9f49b32f6,3000,34.4163,0.004,0.0,1733281845000,9.53167,7.836,4.70367,11.03567,0.9973339999999999
,Marcus Smart,MEM,DAL,24.6782,9.544,2.742,3.89033,1.20367,0.300333,1.59867,1.40033,4.22967,1.86767,3.77733,1.60767,2.06333,0.657333,2.08467,2.18267,21.7258,7.72857,16.5,21.5,26.75,29.75,35.0,42.0025,5600,3.854142857142857,0.00266667,PG/SG,PG/SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,514b40b4-a2ee-4133-a763-292065f9ef71,3000,50.9177,0.00666667,0.0,1733281845000,12.286000000000001,13.434330000000001,6.63233,16.17633,1.504003
,Dereck Lively,DAL,MEM,24.5332,9.07967,7.66267,1.30967,0.791667,1.15233,0.821667,0.103667,0.275,3.813,5.25767,1.14267,1.94867,1.707,5.95567,2.096,24.365,8.35991,18.5,23.5,29.5,33.0,39.5,47.5,5400,4.675870370370371,0.0153333,C,C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,a9a3c405-687c-4934-a468-27c89afc47de,3000,51.0163,0.142333,0.0,1733281845000,16.74234,10.38934,8.97234,18.05201,1.943997
,Jaren Jackson,MEM,DAL,28.483,20.6227,6.362,1.14767,1.15433,1.44233,1.769,1.809,4.82633,5.546,9.511,4.10367,5.139,1.51733,4.84467,2.705,35.7075,11.8519,27.5,35.0,43.5,48.0,56.0,67.0,8200,4.390195121951219,0.0526667,PF/C,PF/C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,a0608320-8e85-49f5-aab8-658f41e9fd73,3000,58.4997,0.131667,0.0,1733281845000,26.984699999999997,21.77037,7.50967,28.132369999999998,2.59666
,Luka Doncic,DAL,MEM,39.295,32.9843,7.08233,9.005,2.068,0.434,3.72567,3.61833,9.602,7.71733,13.5203,6.69467,8.75733,1.61633,5.466,2.89633,61.3311,13.5936,52.25,61.25,70.25,75.25,84.25,93.25,11500,5.1105217391304345,0.15,PG,PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,89f992aa-7156-4c8a-8e33-26997f9d9094,3000,81.3563,0.51,0.0903333,1733281845000,40.066629999999996,41.9893,16.08733,49.07163,2.5020000000000002
,Jay Huff,MEM,DAL,11.1542,5.03167,2.15633,0.879,0.221,0.662667,0.397667,0.786,1.95333,0.962,1.56033,0.749667,0.871333,0.518333,1.638,0.948667,11.0101,9.28185,2.0,10.25,17.25,21.25,28.0,34.75,3900,2.8695128205128206,0.0,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,f3e9644b-9d18-497a-b6b8-8e3a59687944,3000,23.052,0.002,0.0,1733281845000,7.188000000000001,5.91067,3.03533,8.067,0.883667
,Jaden Hardy,DAL,MEM,7.54481,2.665,0.940333,0.86,0.265,0.0353333,0.434,0.375333,1.04633,0.526,1.16367,0.487,0.619,0.210333,0.73,0.829333,5.70175,6.38464,0.0,3.5,9.5,12.75,18.75,24.75,4200,1.3215238095238095,0.0,SG,SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,04bf8bef-ebe3-48e6-88d1-4d62099d1a70,3000,15.6977,0.0,0.0,1733281845000,3.605333,3.525,1.800333,4.465333,0.3003333
,Spencer Dinwiddie,DAL,MEM,16.4306,7.53233,1.66667,2.569,0.739,0.209333,0.669,1.08967,2.88367,1.30633,2.52,1.65067,2.074,0.369667,1.297,1.485,15.5787,9.37772,8.75,15.25,21.75,25.5,31.25,39.5025,5900,2.637593220338983,0.0,PG,PG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,ab92cd36-00fd-418c-8d84-1cbfaf7a08d3,3000,33.7847,0.00166667,0.0,1733281845000,9.199,10.10133,4.23567,11.768,0.948333
,Brandon Clarke,MEM,DAL,24.5531,9.08367,5.5,1.58967,0.770667,0.498333,0.630333,0.151,0.505,3.57533,5.78133,1.48,2.18533,1.355,4.145,2.32767,20.7105,8.31606,14.75,19.75,25.5625,29.25,35.5,45.0025,4700,4.520170212765958,0.048,PF/C,PF/C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,832aba59-8476-47b2-ba35-05c51ecde27c,3000,50.6037,0.046,0.0,1733281845000,14.58367,10.67334,7.08967,16.17334,1.2690000000000001
,Ja Morant,MEM,DAL,28.6778,21.1947,4.91233,7.759,0.797,0.301333,2.65267,1.128,3.12667,6.74267,11.71,4.32533,5.64967,1.21633,3.696,2.179,40.8739,12.345,32.25,40.25,49.0625,54.0,62.0,70.7525,8800,4.473897727272727,0.0486667,PG,PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,f061d9f3-2771-4650-8045-ffad6bb34399,3000,58.967,0.283333,0.0136667,1733281845000,26.10703,28.9537,12.671330000000001,33.86603,1.098333
,Quentin Grimes,DAL,MEM,22.1693,8.224,1.82767,1.62267,0.820333,0.263,0.778,1.699,4.27233,1.03,1.64767,1.067,1.37067,0.423333,1.40433,1.695,15.5697,7.73056,10.0,15.0,20.75,23.75,29.25,36.0,5700,2.688280701754386,0.0,SG,SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,816ad672-b51e-4cdb-987e-7e566588c55d,3000,46.3493,0.0,0.0,1733281845000,10.05167,9.84667,3.4503399999999997,11.674339999999999,1.083333
,Scotty Pippen,MEM,DAL,14.4174,5.15667,2.34967,2.08267,0.560667,0.216667,0.811,0.515,1.47267,1.31133,2.587,0.989,1.32267,0.589,1.76067,1.24667,12.6259,8.37095,6.5,12.25,18.0,21.5,26.5,34.2525,5400,2.3372777777777776,0.0,PG,PG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,c224a8f5-9345-485d-a980-42d147e72ac8,3000,29.7127,0.001,0.0,1733281845000,7.50634,7.23934,4.43234,9.58901,0.777334
,Klay Thompson,DAL,MEM,27.0012,9.25067,2.25333,1.83267,0.731333,0.335667,0.726333,1.868,5.019,1.354,2.99367,0.938667,1.06133,0.509667,1.74367,2.28833,17.5222,8.31408,11.4375,16.5,23.0,26.25,32.75,40.5,4900,3.5057755102040815,0.0,SF/SG,SF/SG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,ab394411-36d9-468a-a83e-1d7e1081a48a,3000,55.3453,0.000666667,0.0,1733281845000,11.504,11.08334,4.086,13.33667,1.067
,Daniel Gafford,DAL,MEM,22.7799,10.695,6.44767,1.08967,0.671667,1.00467,0.776333,0.101,0.258667,4.222,6.076,1.948,2.845,1.434,5.01367,2.28,23.5691,9.17813,17.5,23.0,29.25,33.0,39.0,46.5,6100,3.986786885245902,0.00866667,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,ba05741c-f9f3-47e3-bc12-fbb0abf3ce8a,3000,47.0773,0.11,0.0,1733281845000,17.14267,11.78467,7.5373399999999995,18.23234,1.676337
,P.J. Washington,DAL,MEM,35.5646,16.6933,9.028,2.09367,1.364,1.03267,1.752,2.46167,6.19467,3.71433,5.85433,1.87967,2.66533,2.03667,6.99133,3.081,36.8445,11.2212,29.0,36.5,44.0625,48.75,56.0,63.75,7200,5.014638888888889,0.074,PF,PF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,65e6104f-ff66-4b05-9bb4-0ddffe0a5031,3000,73.696,0.385,0.0,1733281845000,25.7213,18.78697,11.12167,27.81497,2.3966700000000003
,Maxi Kleber,DAL,MEM,7.95488,1.63567,1.504,0.593333,0.0963333,0.182333,0.136667,0.314333,0.829667,0.230667,0.368333,0.231333,0.314333,0.306,1.198,0.858,5.05183,5.51097,0.0,3.5,8.25,11.25,16.0,21.7525,3700,1.3594054054054054,0.0,PF/C,PF/C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,ece7841b-464a-48f8-a7cb-4f16ba3d72c6,3000,16.615,0.0,0.0,1733281845000,3.1396699999999997,2.229003,2.097333,3.7330029999999996,0.2786663
,Kyrie Irving,DAL,MEM,37.7006,24.4797,4.04033,5.1,1.09867,0.33,2.13733,3.01167,7.37867,5.95067,10.864,3.54333,3.95233,0.931667,3.10867,3.94133,40.5531,11.2151,33.0,40.5,47.8125,52.0,58.5,68.5,8600,4.549616279069767,0.0733333,SG/PG,SG/PG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,e1def722-5493-4939-a4a2-33aeb814f74b,3000,78.1453,0.0516667,0.000333333,1733281845000,28.520030000000002,29.579700000000003,9.140329999999999,33.62003,1.42867
,Desmond Bane,MEM,DAL,28.6653,16.5203,5.37767,3.55533,0.861,0.413333,1.66867,2.24633,5.61833,3.83267,6.8,2.116,2.40833,1.311,4.06667,2.58033,31.5059,10.6042,24.25,31.25,38.25,42.5,49.75,58.25,6800,4.479544117647058,0.072,SG/SF,SG/SF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,71542d8f-5220-441b-b41f-6186f7723c23,3000,59.0157,0.0613333,0.000333333,1733281845000,21.89797,20.07563,8.933,25.453300000000002,1.274333
,Jaylen Wells,MEM,DAL,24.3446,10.26,2.76667,1.68767,0.613667,0.267333,0.890333,1.696,3.92567,2.01933,3.967,1.13333,1.561,0.688667,2.078,2.462,18.4157,8.12113,12.5,17.5,23.5,27.0,33.25,40.2525,4500,3.9698222222222226,0.0213333,SG/SF,SG/SF,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,fe4915c8-6ce7-46f8-8270-f56631ccf395,3000,50.0363,0.000666667,0.0,1733281845000,13.02667,11.94767,4.45434,14.71434,0.881
,Santi Aldama,MEM,DAL,22.8836,9.95867,5.892,1.68867,0.656667,0.465,0.890333,1.34067,3.72567,2.33967,3.99033,1.25733,1.76933,1.47467,4.41733,1.68133,22.4292,9.05954,16.25,21.75,28.3125,31.75,38.25,45.0,6100,3.6125737704918035,0.00333333,PF/C,PF/C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,73e64409-d9f5-40d6-b054-0d8832e52f58,3000,47.332,0.0693333,0.0,1733281845000,15.850670000000001,11.64734,7.5806700000000005,17.53934,1.121667
,Luke Kennard,MEM,DAL,16.4458,5.78733,2.47467,1.71367,0.459333,0.063,0.595667,1.27,3.13233,0.682333,1.413,0.612667,0.700667,0.586667,1.888,1.406,12.8355,8.15413,6.75,12.5,18.25,21.25,26.75,34.5025,3900,3.1535384615384614,0.0,SG/PG,SG/PG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,52c595da-f2a3-42b9-bd70-793cdf4682d8,c1041afb-1c31-4752-a389-cc54512fb8da,3000,34.022,0.00166667,0.0,1733281845000,8.262,7.5009999999999994,4.18834,9.975670000000001,0.5223329999999999
,Luguentz Dort,OKC,UTA,28.2536,10.357,3.68867,1.52633,1.37333,0.608,0.832,1.66667,4.69767,1.88467,3.88367,1.58767,1.97067,0.769333,2.91933,2.472,21.6473,8.63437,15.5,21.0,27.25,30.5375,36.75,44.25,5000,4.436979999999999,0.0713333,SF/SG,SF/SG,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,aae6ca57-6d30-4d3f-89c1-cc6b5955b821,3000,57.9553,0.00666667,0.0,1733281845000,14.04567,11.883329999999999,5.215,15.572,1.9813299999999998
,Isaiah Hartenstein,OKC,UTA,30.8491,12.979,11.315,3.17667,0.974667,1.53,1.71167,0.262,0.707667,5.173,8.01633,1.847,2.62067,2.376,8.939,2.75033,36.9678,10.7091,29.5,36.75,44.25,48.0,55.0,62.0025,8300,4.472807228915662,0.0113333,C,C,,,True,True,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,2e8e17b2-7ca6-42a9-a476-bb65ca7829f4,3000,63.4927,0.527,0.00166667,1733281845000,24.293999999999997,16.15567,14.49167,27.47067,2.504667
,Drew Eubanks,UTA,OKC,15.5877,4.20467,3.98567,1.63333,0.424,0.530333,0.657333,0.076,0.234667,1.512,2.87,0.952667,1.294,0.948333,3.03733,0.883667,13.2673,8.10985,7.0,13.5,18.75,21.5,26.75,32.755,3800,3.590289473684211,0.0,C,C,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,3bd27153-b357-4cc0-a503-55d2e87d3d70,3000,31.966,0.00833333,0.0,1733281845000,8.190339999999999,5.838,5.619,9.82367,0.9543330000000001
,Svi Mykhailiuk,UTA,OKC,4.08846,1.74633,0.587,0.454,0.11,0.028,0.203333,0.316,0.955333,0.231667,0.473333,0.335,0.447333,0.146,0.441,0.272333,3.49342,4.90148,0.0,1.25,5.5,8.25,14.0,19.7525,3500,0.9549714285714286,0.0,SG,SG,,,False,False,fd,ad282c29-638c-4bab-a93f-236ca2453582,67daa4af-093c-462a-b183-1c7debe0c8de,0df2bae5-ba5f-4fcf-be08-5aa4cac890ed,3000,8.41467,0.0,0.0,1733281845000,2.33333,2.20033,1.041,2.7873300000000003,0.138
