game_id,team_id,team,team_city,team_name,record,points,points_q1,points_q2,points_q3,points_q4,points_ot1,points_ot2,points_ot3,points_ot4
22400332,1610612744,GSW,Golden State,Warriors,13-8,99,18,31,24,26,0,0,0,0
22400332,1610612745,HOU,Houston,Rockets,15-8,93,22,21,23,27,0,0,0,0
