game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400341,2024-12-07,DEN @ WAS,L,12.0,0,2,0.0,0,2,0.0,2,2,1.0,2,2,4,0,0,0,0,0,2,-5
22400298,2024-11-27,DEN @ UTA,W,16.0,1,3,0.333,1,2,0.5,2,2,1.0,0,4,4,0,0,2,2,2,5,-5
22400283,2024-11-25,DEN vs. NYK,L,10.0,2,3,0.667,1,2,0.5,0,0,0.0,1,0,1,1,0,0,0,1,5,-4
22400270,2024-11-23,DEN @ LAL,W,3.0,0,0,0.0,0,0,0.0,1,2,0.5,1,1,2,1,0,0,0,0,1,-2
22400033,2024-11-22,DEN vs. DAL,L,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1
22400238,2024-11-17,DEN @ MEM,L,1.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
22400017,2024-11-15,DEN @ NOP,L,2.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7
22400194,2024-11-08,DEN vs. MIA,W,9.0,3,3,1.0,1,1,1.0,0,0,0.0,1,1,2,0,0,0,1,2,7,-12
22400177,2024-11-06,DEN vs. OKC,W,19.0,1,2,0.5,0,1,0.0,0,0,0.0,0,4,4,0,1,0,2,4,2,-6
22400166,2024-11-04,DEN vs. TOR,W,15.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,1,0,2,0,-2
22400148,2024-11-02,DEN vs. UTA,W,25.0,2,5,0.4,0,2,0.0,3,3,1.0,1,3,4,4,0,0,0,2,7,5
22400139,2024-11-01,DEN @ MIN,L,6.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,1
22400075,2024-10-24,DEN vs. OKC,L,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
