game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400334,2024-12-06,LAL @ ATL,L,34.0,5,11,0.455,2,4,0.5,0,0,0.0,0,1,1,5,2,1,0,5,12,4
22400321,2024-12-04,LAL @ MIA,L,24.0,3,11,0.273,1,5,0.2,2,2,1.0,1,1,2,3,3,0,1,1,9,-11
22400318,2024-12-02,LAL @ MIN,L,22.0,2,5,0.4,1,4,0.25,0,0,0.0,0,1,1,0,2,0,0,2,5,-20
22400311,2024-12-01,LAL @ UTA,W,31.0,4,5,0.8,2,3,0.667,0,0,0.0,0,3,3,2,1,0,0,3,10,-8
22400048,2024-11-29,LAL vs. OKC,L,15.0,1,1,1.0,0,0,0.0,0,2,0.0,1,0,1,0,0,0,0,2,2,-7
22400296,2024-11-27,LAL @ SAS,W,6.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1
22400039,2024-11-26,LAL @ PHX,L,14.0,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,1,0,1,0,0,3,4
22400270,2024-11-23,LAL vs. DEN,L,14.0,3,5,0.6,1,3,0.333,0,0,0.0,0,0,0,1,0,0,1,3,7,3
22400263,2024-11-21,LAL vs. ORL,L,14.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,6
22400026,2024-11-19,LAL vs. UTA,W,19.0,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,1,1,0,0,3,3,8
22400231,2024-11-16,LAL @ NOP,W,22.0,0,2,0.0,0,2,0.0,0,0,0.0,1,1,2,2,0,0,0,1,0,-9
22400015,2024-11-15,LAL @ SAS,W,20.0,2,4,0.5,1,2,0.5,1,2,0.5,1,1,2,0,3,0,0,1,6,13
22400225,2024-11-13,LAL vs. MEM,W,13.0,0,6,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,6
22400211,2024-11-10,LAL vs. TOR,W,18.0,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,0,1,0,1,1,5,13
22400195,2024-11-08,LAL vs. PHI,W,16.0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,3,2,4
22400174,2024-11-06,LAL @ MEM,L,23.0,2,8,0.25,1,6,0.167,1,2,0.5,0,1,1,1,0,0,2,1,6,-15
22400156,2024-11-04,LAL @ DET,L,18.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,-5
22400137,2024-11-01,LAL @ TOR,W,21.0,1,6,0.167,0,4,0.0,0,0,0.0,1,2,3,2,0,0,0,4,2,-4
22400118,2024-10-30,LAL @ CLE,L,16.0,2,5,0.4,1,3,0.333,0,0,0.0,0,0,0,0,0,0,1,0,5,-10
22400111,2024-10-28,LAL @ PHX,L,19.0,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,-5
22400096,2024-10-26,LAL vs. SAC,W,13.0,1,6,0.167,0,4,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,-5
22400085,2024-10-25,LAL vs. PHX,W,21.0,2,5,0.4,1,3,0.333,0,0,0.0,1,1,2,0,3,0,0,4,5,9
22400062,2024-10-22,LAL vs. MIN,W,17.0,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,2,0,0,2,1,2,-2
