game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400334,2024-12-06,ATL vs. LAL,W,36.0,5,8,0.625,1,2,0.5,0,0,0.0,3,1,4,5,4,0,1,3,11,-9
22400323,2024-12-04,ATL @ MIL,W,31.0,3,7,0.429,1,2,0.5,2,2,1.0,0,2,2,6,3,0,0,6,9,7
22400315,2024-12-02,ATL vs. NOP,W,35.0,8,16,0.5,1,5,0.2,2,2,1.0,2,4,6,2,4,1,2,1,19,18
22400300,2024-11-30,ATL @ CHA,W,31.0,4,10,0.4,0,6,0.0,0,0,0.0,1,4,5,3,2,0,1,1,8,-6
22400041,2024-11-29,ATL vs. CLE,W,35.0,3,10,0.3,1,2,0.5,0,2,0.0,2,5,7,4,3,1,3,3,7,10
22400287,2024-11-27,ATL @ CLE,W,36.0,4,11,0.364,2,3,0.667,2,2,1.0,3,7,10,1,2,1,0,4,12,5
22400280,2024-11-25,ATL vs. DAL,L,35.0,7,14,0.5,1,4,0.25,2,2,1.0,1,0,1,2,2,2,1,2,17,1
22400030,2024-11-22,ATL @ CHI,L,32.0,3,14,0.214,2,4,0.5,0,0,0.0,3,2,5,4,4,0,1,2,8,-6
22400258,2024-11-20,ATL @ GSW,L,31.0,5,12,0.417,1,3,0.333,0,0,0.0,3,3,6,3,0,0,3,4,11,-21
22400250,2024-11-18,ATL @ SAC,W,39.0,6,14,0.429,2,5,0.4,0,0,0.0,1,7,8,4,0,4,2,3,14,-1
22400239,2024-11-17,ATL @ POR,L,36.0,5,17,0.294,1,5,0.2,1,1,1.0,5,3,8,5,2,1,6,2,12,-4
22400012,2024-11-15,ATL vs. WAS,W,36.0,10,14,0.714,2,5,0.4,3,3,1.0,2,2,4,3,6,2,1,1,25,1
22400001,2024-11-12,ATL @ BOS,W,41.0,12,21,0.571,1,5,0.2,3,5,0.6,0,3,3,7,6,0,6,3,28,-4
22400198,2024-11-09,ATL vs. CHI,L,36.0,7,15,0.467,0,3,0.0,2,4,0.5,1,7,8,3,6,0,1,1,16,-11
22400185,2024-11-08,ATL @ DET,L,38.0,7,17,0.412,2,6,0.333,2,2,1.0,1,2,3,2,7,2,2,4,18,10
22400171,2024-11-06,ATL vs. NYK,W,37.0,3,16,0.188,0,4,0.0,0,0,0.0,1,4,5,2,4,1,2,3,6,0
22400157,2024-11-04,ATL vs. BOS,L,24.0,4,9,0.444,0,1,0.0,0,0,0.0,0,2,2,3,1,0,1,2,8,-23
22400152,2024-11-03,ATL @ NOP,W,25.0,7,10,0.7,2,5,0.4,0,0,0.0,2,3,5,3,1,0,2,3,16,21
22400103,2024-10-28,ATL vs. WAS,L,36.0,4,9,0.444,2,5,0.4,1,2,0.5,0,3,3,1,3,0,0,1,11,-10
22400100,2024-10-27,ATL @ OKC,L,34.0,3,11,0.273,0,4,0.0,1,2,0.5,2,6,8,2,1,1,1,3,7,-25
22400079,2024-10-25,ATL vs. CHA,W,24.0,8,10,0.8,2,4,0.5,0,0,0.0,0,1,1,4,2,2,1,5,18,9
22400064,2024-10-23,ATL vs. BKN,W,35.0,6,12,0.5,2,4,0.5,1,4,0.25,3,2,5,2,5,1,1,4,15,7
