game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400342,2024-12-07,OKC @ NOP,W,19.0,4,8,0.5,0,1,0.0,2,2,1.0,0,3,3,4,0,1,1,1,10,11
22400328,2024-12-05,OKC @ TOR,W,19.0,6,9,0.667,1,1,1.0,0,0,0.0,0,0,0,3,2,0,0,4,13,8
22400055,2024-12-03,OKC vs. UTA,W,17.0,2,3,0.667,1,2,0.5,0,0,0.0,1,1,2,1,1,0,1,4,5,1
22400310,2024-12-01,OKC @ HOU,L,7.0,0,4,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,1,0,-5
22400048,2024-11-29,OKC @ LAL,W,18.0,1,3,0.333,1,3,0.333,1,2,0.5,0,0,0,0,1,0,0,1,4,1
22400299,2024-11-27,OKC @ GSW,W,16.0,1,8,0.125,0,3,0.0,0,0,0.0,1,0,1,0,1,0,1,2,2,-4
22400285,2024-11-25,OKC @ SAC,W,18.0,5,7,0.714,1,1,1.0,2,2,1.0,0,0,0,1,0,0,0,1,13,0
22400256,2024-11-20,OKC vs. POR,W,22.0,4,8,0.5,2,3,0.667,0,0,0.0,2,2,4,1,2,0,2,1,10,12
22400025,2024-11-19,OKC @ SAS,L,13.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,1,0,2,2,3,4
22400242,2024-11-17,OKC vs. DAL,L,19.0,1,5,0.2,0,2,0.0,1,2,0.5,0,1,1,2,1,0,0,3,3,-3
22400018,2024-11-15,OKC vs. PHX,W,23.0,3,7,0.429,1,2,0.5,0,0,0.0,2,2,4,3,0,0,1,2,7,-2
22400221,2024-11-13,OKC vs. NOP,W,26.0,2,4,0.5,0,0,0.0,2,2,1.0,0,2,2,3,2,0,0,2,6,18
22400215,2024-11-11,OKC vs. LAC,W,11.0,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,1,2,2
22400207,2024-11-10,OKC vs. GSW,L,21.0,5,9,0.556,0,1,0.0,2,2,1.0,0,2,2,1,1,0,1,1,12,5
22400192,2024-11-08,OKC vs. HOU,W,20.0,5,6,0.833,1,2,0.5,1,1,1.0,0,2,2,7,3,0,0,2,12,18
22400177,2024-11-06,OKC @ DEN,L,9.0,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,1,1,0,0,2,3,-4
22400163,2024-11-04,OKC vs. ORL,W,12.0,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,0,4,-2
22400150,2024-11-02,OKC @ LAC,W,8.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,4,0,-5
22400140,2024-11-01,OKC @ POR,W,17.0,3,6,0.5,2,3,0.667,0,0,0.0,2,0,2,2,0,0,1,4,8,11
22400125,2024-10-30,OKC vs. SAS,W,22.0,5,6,0.833,1,1,1.0,1,2,0.5,0,4,4,0,2,0,0,0,12,7
22400100,2024-10-27,OKC vs. ATL,W,14.0,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,3,0,1,0,1,0,12
22400091,2024-10-26,OKC @ CHI,W,16.0,2,5,0.4,0,0,0.0,0,0,0.0,0,1,1,3,2,0,1,2,4,0
22400075,2024-10-24,OKC @ DEN,W,7.0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,-1
