game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400342,2024-12-07,OKC @ NOP,W,35.0,10,19,0.526,4,9,0.444,3,5,0.6,1,5,6,5,4,0,4,3,27,18
22400328,2024-12-05,OKC @ TOR,W,28.0,6,13,0.462,2,4,0.5,6,6,1.0,0,7,7,2,0,0,0,1,20,25
22400055,2024-12-03,OKC vs. UTA,W,28.0,12,18,0.667,1,4,0.25,3,4,0.75,1,1,2,5,3,0,0,1,28,15
22400310,2024-12-01,OKC @ HOU,L,37.0,7,21,0.333,2,7,0.286,6,7,0.857,0,5,5,7,1,1,1,3,22,0
22400048,2024-11-29,OKC @ LAL,W,34.0,8,19,0.421,2,5,0.4,1,2,0.5,0,4,4,2,2,0,3,3,19,-3
22400299,2024-11-27,OKC @ GSW,W,16.0,3,6,0.5,2,4,0.5,5,8,0.625,1,5,6,7,2,1,2,1,13,4
22400285,2024-11-25,OKC @ SAC,W,32.0,10,16,0.625,3,7,0.429,5,5,1.0,0,4,4,5,2,1,5,3,28,16
22400256,2024-11-20,OKC vs. POR,W,36.0,11,19,0.579,5,9,0.556,3,3,1.0,0,7,7,8,2,2,3,3,30,14
22400025,2024-11-19,OKC @ SAS,L,34.0,13,26,0.5,0,6,0.0,1,1,1.0,3,7,10,5,5,0,1,3,27,-17
22400242,2024-11-17,OKC vs. DAL,L,35.0,11,17,0.647,3,6,0.5,2,2,1.0,2,3,5,5,1,1,1,5,27,-2
22400018,2024-11-15,OKC vs. PHX,W,30.0,6,16,0.375,0,4,0.0,2,2,1.0,0,8,8,3,2,2,1,3,14,12
22400221,2024-11-13,OKC vs. NOP,W,31.0,10,18,0.556,4,7,0.571,7,7,1.0,1,5,6,7,4,2,2,1,31,13
22400215,2024-11-11,OKC vs. LAC,W,35.0,11,16,0.688,2,3,0.667,4,4,1.0,2,6,8,6,2,0,2,4,28,5
22400207,2024-11-10,OKC vs. GSW,L,31.0,9,15,0.6,0,2,0.0,2,2,1.0,1,2,3,4,1,4,4,2,20,-19
22400192,2024-11-08,OKC vs. HOU,W,32.0,7,11,0.636,0,1,0.0,0,0,0.0,0,5,5,3,0,1,3,3,14,21
22400177,2024-11-06,OKC @ DEN,L,36.0,11,20,0.55,4,8,0.5,3,5,0.6,2,8,10,9,3,0,1,4,29,3
22400163,2024-11-04,OKC vs. ORL,W,35.0,10,17,0.588,3,7,0.429,0,0,0.0,0,4,4,1,3,1,1,3,23,-1
22400150,2024-11-02,OKC @ LAC,W,34.0,5,16,0.313,3,5,0.6,2,2,1.0,0,7,7,4,2,0,4,4,15,10
22400140,2024-11-01,OKC @ POR,W,26.0,8,12,0.667,4,6,0.667,2,2,1.0,1,4,5,4,4,0,3,2,22,16
22400125,2024-10-30,OKC vs. SAS,W,27.0,5,13,0.385,1,3,0.333,1,2,0.5,0,7,7,8,4,1,1,3,12,19
22400100,2024-10-27,OKC vs. ATL,W,33.0,8,17,0.471,0,3,0.0,4,8,0.5,2,7,9,5,2,0,0,4,20,14
22400091,2024-10-26,OKC @ CHI,W,32.0,10,22,0.455,1,4,0.25,3,3,1.0,2,7,9,8,0,0,2,1,24,5
22400075,2024-10-24,OKC @ DEN,W,34.0,5,16,0.313,2,8,0.25,0,1,0.0,1,2,3,3,0,2,5,3,12,0
