game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400340,2024-12-07,CLE @ CHA,W,12.0,2,5,0.4,0,1,0.0,1,1,1.0,3,0,3,0,0,0,0,3,5,-14
22400325,2024-12-05,CLE vs. DEN,W,12.0,2,4,0.5,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,1,4,-11
22400307,2024-12-01,CLE vs. BOS,W,11.0,1,4,0.25,0,3,0.0,4,4,1.0,0,0,0,1,0,0,1,1,6,-4
22400041,2024-11-29,CLE @ ATL,L,18.0,3,7,0.429,0,1,0.0,1,1,1.0,0,3,3,1,3,0,2,3,7,-8
22400287,2024-11-27,CLE vs. ATL,L,24.0,3,8,0.375,2,5,0.4,0,0,0.0,0,0,0,6,3,0,3,3,8,-17
22400275,2024-11-24,CLE vs. TOR,W,28.0,9,14,0.643,4,8,0.5,4,4,1.0,0,3,3,6,4,1,3,4,26,12
22400252,2024-11-20,CLE vs. NOP,W,23.0,10,19,0.526,7,12,0.583,2,2,1.0,1,2,3,1,0,0,2,1,29,28
22400021,2024-11-19,CLE @ BOS,L,28.0,4,5,0.8,0,0,0.0,2,2,1.0,0,1,1,5,1,0,1,3,10,12
22400236,2024-11-17,CLE vs. CHA,W,32.0,9,15,0.6,4,7,0.571,2,2,1.0,0,2,2,8,0,0,2,0,24,14
22400013,2024-11-15,CLE vs. CHI,W,19.0,3,8,0.375,1,4,0.25,0,0,0.0,1,3,4,4,0,0,0,2,7,11
22400220,2024-11-13,CLE @ PHI,W,13.0,3,4,0.75,2,2,1.0,0,0,0.0,0,0,0,2,0,0,2,3,8,-8
22400212,2024-11-11,CLE @ CHI,W,21.0,5,9,0.556,2,5,0.4,0,0,0.0,2,2,4,6,3,0,2,3,12,21
22400199,2024-11-09,CLE vs. BKN,W,18.0,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,5,2,0,1,1,4,16
22400188,2024-11-08,CLE vs. GSW,W,21.0,7,8,0.875,3,3,1.0,3,3,1.0,1,0,1,3,0,0,3,2,20,13
22400175,2024-11-06,CLE @ NOP,W,16.0,4,7,0.571,2,2,1.0,1,2,0.5,1,2,3,5,2,0,1,1,11,1
22400154,2024-11-04,CLE vs. MIL,W,19.0,3,4,0.75,0,1,0.0,0,1,0.0,0,0,0,1,2,0,0,0,6,-15
22400145,2024-11-02,CLE @ MIL,W,9.0,1,2,0.5,0,0,0.0,1,1,1.0,0,2,2,3,0,0,0,1,3,2
22400133,2024-11-01,CLE vs. ORL,W,21.0,3,9,0.333,1,3,0.333,2,2,1.0,0,6,6,2,2,0,0,0,9,3
22400118,2024-10-30,CLE vs. LAL,W,16.0,5,7,0.714,2,3,0.667,2,2,1.0,0,2,2,4,1,0,0,1,14,-5
22400106,2024-10-28,CLE @ NYK,W,7.0,1,5,0.2,0,2,0.0,0,0,0.0,0,0,0,0,2,0,1,1,2,-13
22400090,2024-10-26,CLE @ WAS,W,15.0,4,6,0.667,1,1,1.0,5,6,0.833,1,1,2,3,1,0,1,1,14,-4
22400080,2024-10-25,CLE vs. DET,W,16.0,4,6,0.667,0,1,0.0,5,6,0.833,1,1,2,4,1,0,1,0,13,9
22400067,2024-10-23,CLE @ TOR,W,19.0,6,7,0.857,2,2,1.0,0,0,0.0,1,1,2,6,2,0,2,1,14,16
