game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400041,2024-11-29,ATL vs. CLE,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
22400258,2024-11-20,ATL @ GSW,L,4.0,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2
22400250,2024-11-18,ATL @ SAC,W,7.0,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,5,-2
22400001,2024-11-12,ATL @ BOS,W,5.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-1
22400198,2024-11-09,ATL vs. CHI,L,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-5
22400185,2024-11-08,ATL @ DET,L,16.0,1,1,1.0,1,1,1.0,0,0,0.0,0,5,5,3,1,0,3,3,3,5
22400171,2024-11-06,ATL vs. NYK,W,11.0,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,-18
22400157,2024-11-04,ATL vs. BOS,L,29.0,4,7,0.571,1,3,0.333,2,2,1.0,0,6,6,3,0,0,2,1,11,4
22400152,2024-11-03,ATL @ NOP,W,26.0,3,3,1.0,2,2,1.0,0,0,0.0,1,2,3,3,0,0,1,1,8,-8
22400135,2024-11-01,ATL vs. SAC,L,27.0,3,10,0.3,2,6,0.333,0,0,0.0,0,8,8,2,2,1,1,2,8,7
22400121,2024-10-30,ATL @ WAS,L,32.0,5,10,0.5,1,4,0.25,6,6,1.0,0,4,4,1,2,0,4,4,17,-9
22400103,2024-10-28,ATL vs. WAS,L,19.0,3,4,0.75,1,2,0.5,2,2,1.0,0,6,6,2,1,1,0,0,9,-18
22400100,2024-10-27,ATL @ OKC,L,20.0,4,5,0.8,1,1,1.0,1,3,0.333,2,3,5,3,0,0,0,0,10,-4
