game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400300,2024-11-30,ATL @ CHA,W,13.0,1,3,0.333,1,3,0.333,1,3,0.333,0,1,1,0,1,0,3,2,4,-10
22400041,2024-11-29,ATL vs. CLE,W,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
22400030,2024-11-22,ATL @ CHI,L,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1
22400258,2024-11-20,ATL @ GSW,L,4.0,1,3,0.333,1,1,1.0,0,0,0.0,0,1,1,1,0,0,0,0,3,-2
22400250,2024-11-18,ATL @ SAC,W,28.0,3,6,0.5,3,5,0.6,0,0,0.0,0,1,1,4,2,0,0,2,9,17
22400239,2024-11-17,ATL @ POR,L,11.0,2,5,0.4,2,5,0.4,0,0,0.0,0,1,1,0,0,0,0,0,6,-19
22400012,2024-11-15,ATL vs. WAS,W,12.0,3,6,0.5,2,5,0.4,4,4,1.0,0,0,0,2,0,1,0,1,12,11
22400001,2024-11-12,ATL @ BOS,W,23.0,0,3,0.0,0,3,0.0,2,2,1.0,0,1,1,5,1,0,2,2,2,-6
22400198,2024-11-09,ATL vs. CHI,L,19.0,2,5,0.4,1,3,0.333,3,4,0.75,0,1,1,0,1,0,0,1,8,4
22400185,2024-11-08,ATL @ DET,L,27.0,2,5,0.4,1,4,0.25,3,3,1.0,1,1,2,1,1,0,0,0,8,-2
22400171,2024-11-06,ATL vs. NYK,W,20.0,2,5,0.4,2,4,0.5,3,3,1.0,1,2,3,2,1,0,0,1,9,-7
22400157,2024-11-04,ATL vs. BOS,L,26.0,4,5,0.8,2,3,0.667,0,1,0.0,0,0,0,2,0,1,0,1,10,-14
22400152,2024-11-03,ATL @ NOP,W,20.0,3,7,0.429,3,6,0.5,2,2,1.0,0,3,3,1,0,0,2,4,11,-8
22400135,2024-11-01,ATL vs. SAC,L,30.0,8,15,0.533,7,13,0.538,0,0,0.0,0,1,1,2,2,1,0,3,23,3
22400121,2024-10-30,ATL @ WAS,L,23.0,2,5,0.4,2,4,0.5,0,0,0.0,0,1,1,2,2,0,0,4,6,-5
22400103,2024-10-28,ATL vs. WAS,L,24.0,4,10,0.4,4,9,0.444,2,3,0.667,0,0,0,2,0,0,2,2,14,5
22400100,2024-10-27,ATL @ OKC,L,22.0,4,9,0.444,4,8,0.5,2,2,1.0,1,1,2,2,2,0,1,5,14,-1
22400079,2024-10-25,ATL vs. CHA,W,19.0,2,3,0.667,2,3,0.667,2,2,1.0,0,1,1,0,0,0,0,2,8,-4
