game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400343,2024-12-07,DET @ NYK,W,35.0,9,17,0.529,5,8,0.625,6,7,0.857,2,8,10,15,1,0,3,4,29,17
22400319,2024-12-04,DET @ BOS,L,34.0,11,21,0.524,3,9,0.333,2,2,1.0,2,7,9,14,0,1,6,5,27,-7
22400052,2024-12-03,DET vs. MIL,L,33.0,9,16,0.563,3,6,0.5,2,6,0.333,1,4,5,6,1,0,4,2,23,-20
22400045,2024-11-29,DET @ IND,W,33.0,10,19,0.526,4,6,0.667,0,0,0.0,0,6,6,11,2,0,6,3,24,13
22400260,2024-11-21,DET @ CHA,L,37.0,9,26,0.346,2,9,0.222,7,9,0.778,4,3,7,10,1,0,5,2,27,-3
22400244,2024-11-18,DET vs. CHI,L,36.0,8,17,0.471,4,7,0.571,6,9,0.667,0,6,6,10,0,0,3,3,26,-5
22400237,2024-11-17,DET @ WAS,W,31.0,7,15,0.467,2,4,0.5,5,5,1.0,2,8,10,10,5,1,2,2,21,18
22400011,2024-11-15,DET @ TOR,W,36.0,6,21,0.286,2,9,0.222,1,2,0.5,2,4,6,10,1,0,4,2,15,-10
22400223,2024-11-13,DET @ MIL,L,43.0,13,34,0.382,5,10,0.5,4,4,1.0,2,5,7,11,2,3,6,4,35,-4
22400002,2024-11-12,DET vs. MIA,W,38.0,6,15,0.4,2,7,0.286,7,7,1.0,0,7,7,9,0,2,7,1,21,-2
22400201,2024-11-10,DET vs. HOU,L,36.0,10,21,0.476,2,4,0.5,4,6,0.667,0,8,8,9,0,1,4,3,26,-6
22400185,2024-11-08,DET vs. ATL,W,36.0,8,17,0.471,1,4,0.25,5,5,1.0,1,10,11,13,1,1,7,2,22,3
22400169,2024-11-06,DET @ CHA,L,38.0,9,23,0.391,0,4,0.0,2,2,1.0,1,9,10,10,0,0,2,5,20,-1
22400156,2024-11-04,DET vs. LAL,W,36.0,7,17,0.412,1,5,0.2,2,5,0.4,2,9,11,11,0,0,3,1,17,14
22400151,2024-11-03,DET @ BKN,W,35.0,8,13,0.615,1,4,0.25,2,3,0.667,1,5,6,5,0,0,7,3,19,11
22400134,2024-11-01,DET vs. NYK,L,32.0,10,19,0.526,2,4,0.5,0,0,0.0,0,6,6,6,0,1,1,1,22,-19
22400120,2024-10-30,DET @ PHI,W,37.0,6,15,0.4,4,8,0.5,6,6,1.0,1,4,5,7,1,1,5,2,22,12
22400105,2024-10-28,DET @ MIA,L,35.0,9,18,0.5,4,7,0.571,2,3,0.667,1,7,8,6,2,1,5,4,24,-7
22400089,2024-10-26,DET vs. BOS,L,41.0,9,22,0.409,2,8,0.25,1,3,0.333,0,6,6,10,1,4,7,2,21,3
22400080,2024-10-25,DET @ CLE,L,35.0,14,24,0.583,2,6,0.333,3,3,1.0,2,2,4,6,0,0,9,4,33,-14
22400063,2024-10-23,DET vs. IND,L,37.0,10,23,0.435,2,6,0.333,6,6,1.0,0,5,5,8,1,0,2,2,28,-9
