game_id,game_date,matchup,win_loss,minutes,field_goals_made,field_goals_attempted,field_goal_pct,three_pointers_made,three_pointers_attempted,three_point_pct,free_throws_made,free_throws_attempted,free_throw_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,points,plus_minus
22400334,2024-12-06,ATL vs. LAL,W,42.0,9,25,0.36,5,13,0.385,8,8,1.0,0,4,4,20,2,0,3,1,31,-6
22400323,2024-12-04,ATL @ MIL,W,35.0,6,19,0.316,0,9,0.0,5,6,0.833,0,4,4,7,0,0,4,3,17,7
22400315,2024-12-02,ATL vs. NOP,W,36.0,5,16,0.313,2,9,0.222,0,0,0.0,1,7,8,15,1,0,5,3,12,20
22400300,2024-11-30,ATL @ CHA,W,31.0,4,9,0.444,2,6,0.333,4,6,0.667,0,4,4,5,1,0,6,2,14,-4
22400041,2024-11-29,ATL vs. CLE,W,35.0,7,12,0.583,2,5,0.4,5,5,1.0,0,3,3,11,0,0,7,4,21,10
22400287,2024-11-27,ATL @ CLE,W,37.0,6,18,0.333,3,13,0.231,5,5,1.0,0,4,4,22,0,0,5,3,20,5
22400280,2024-11-25,ATL vs. DAL,L,35.0,5,12,0.417,2,4,0.5,6,7,0.857,1,1,2,16,3,0,3,2,18,-1
22400030,2024-11-22,ATL @ CHI,L,38.0,8,18,0.444,1,8,0.125,8,8,1.0,0,1,1,13,4,1,4,2,25,-9
22400258,2024-11-20,ATL @ GSW,L,30.0,4,12,0.333,1,6,0.167,3,4,0.75,0,3,3,11,2,0,3,2,12,-19
22400250,2024-11-18,ATL @ SAC,W,36.0,1,7,0.143,0,2,0.0,5,5,1.0,0,3,3,19,2,0,5,1,7,16
22400239,2024-11-17,ATL @ POR,L,38.0,8,16,0.5,5,10,0.5,8,9,0.889,1,4,5,8,0,0,6,2,29,-4
22400012,2024-11-15,ATL vs. WAS,W,33.0,5,18,0.278,4,9,0.444,4,4,1.0,0,2,2,9,0,0,6,3,18,2
22400198,2024-11-09,ATL vs. CHI,L,38.0,6,16,0.375,2,6,0.333,0,0,0.0,1,2,3,16,0,0,6,2,14,-6
22400185,2024-11-08,ATL @ DET,L,41.0,11,25,0.44,6,12,0.5,7,8,0.875,0,2,2,13,2,0,3,2,35,14
22400171,2024-11-06,ATL vs. NYK,W,35.0,7,21,0.333,3,9,0.333,6,8,0.75,2,4,6,10,2,0,2,2,23,6
22400157,2024-11-04,ATL vs. BOS,L,23.0,1,10,0.1,0,6,0.0,0,0,0.0,0,0,0,6,1,0,3,2,2,-28
22400152,2024-11-03,ATL @ NOP,W,31.0,8,15,0.533,5,10,0.5,2,2,1.0,1,3,4,12,1,0,2,1,23,29
22400135,2024-11-01,ATL vs. SAC,L,42.0,8,21,0.381,3,9,0.333,6,7,0.857,1,4,5,12,0,0,5,2,25,-11
22400121,2024-10-30,ATL @ WAS,L,40.0,12,28,0.429,4,13,0.308,7,7,1.0,2,2,4,15,2,0,3,2,35,-16
22400103,2024-10-28,ATL vs. WAS,L,36.0,2,15,0.133,2,10,0.2,8,9,0.889,0,8,8,13,1,1,6,3,14,-7
22400100,2024-10-27,ATL @ OKC,L,37.0,7,14,0.5,2,7,0.286,8,8,1.0,0,1,1,8,0,0,10,3,24,-18
22400079,2024-10-25,ATL vs. CHA,W,41.0,11,24,0.458,5,14,0.357,11,13,0.846,3,5,8,10,4,0,7,1,38,9
22400064,2024-10-23,ATL vs. BKN,W,37.0,7,16,0.438,2,6,0.333,14,16,0.875,1,4,5,12,1,1,3,1,30,12
