game_id,team_id,team,player_id,player,start_position,status,minutes,offensive_rating,defensive_rating,net_rating,assist_pct,assist_to_turnover,assist_ratio,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,turnover_pct,effective_fg_pct,true_shooting_pct,usage_pct,usage_pct_excluding_tm_plays,pace,pace_per_40,possessions,player_impact_estimate
22400241,1610612745,HOU,1628415,Dillon Brooks,F,,27.833333333333332,137.8,93.5,44.3,0.001,3.0,17.6,0.0,0.00094,0.0005,0.059000000000000004,0.00577,0.005580000000000001,0.00192,0.00192,114.1,94.13,65,0.085
22400241,1610612745,HOU,1631095,Jabari Smith Jr.,F,,23.75,145.8,86.8,59.0,0.00035999999999999997,0.0,10.0,0.00074,0.00222,0.00148,0.0,0.00563,0.00563,0.0013800000000000002,0.0013900000000000002,113.38,93.47,56,0.081
22400241,1610612745,HOU,1630578,Alperen Sengun,C,,25.533333333333335,146.5,84.3,62.1,0.0044,0.0,40.7,0.00074,0.00267,0.0017499999999999998,0.0,0.006,0.00613,0.0023899999999999998,0.00242,110.27,91.64,58,0.232
22400241,1610612745,HOU,1630224,Jalen Green,G,,23.166666666666668,121.0,78.7,42.4,0.00053,1.0,7.1,0.00037999999999999997,0.0008799999999999999,0.00067,0.071,0.006670000000000001,0.00773,0.0021,0.00212,116.61,94.1,54,0.18
22400241,1610612745,HOU,1627832,Fred VanVleet,G,,27.783333333333335,143.3,91.9,51.3,0.0025900000000000003,7.0,25.9,0.00035999999999999997,0.00188,0.00117,0.037000000000000005,0.007189999999999999,0.00751,0.0027,0.0027400000000000002,112.47,92.86,65,0.216
22400241,1610612745,HOU,1641708,Amen Thompson,,,22.233333333333334,109.5,97.5,12.1,0.00333,2.5,29.4,0.00077,0.00214,0.0016200000000000001,0.11800000000000001,0.008329999999999999,0.0084,0.00197,0.00203,115.98,90.85,50,0.25
22400241,1610612745,HOU,1631106,Tari Eason,,,18.283333333333335,94.7,102.0,-7.3,0.0,0.0,0.0,0.00045,0.00147,0.00107,0.1,0.00125,0.0022500000000000003,0.00196,0.00203,117.3,90.79,41,-0.035
22400241,1610612745,HOU,1629111,Jock Landale,,,16.2,92.5,106.9,-14.4,0.00182,1.0,16.7,0.0019,0.00125,0.00151,0.16699999999999998,0.0028599999999999997,0.00317,0.0020399999999999997,0.00212,124.8,97.53,40,0.072
22400241,1610612745,HOU,1642263,Reed Sheppard,,,19.1,119.4,107.7,11.8,0.0005899999999999999,1.0,11.1,0.0,0.0005600000000000001,0.00034,0.111,0.00857,0.00857,0.00145,0.00149,122.99,95.29,45,0.117
22400241,1610612745,HOU,201145,Jeff Green,,,13.2,115.9,91.5,24.3,0.0,0.0,0.0,0.0,0.00074,0.00043999999999999996,0.0,0.0025,0.0025,0.00098,0.00101,126.33,100.0,33,0.0
22400241,1610612745,HOU,1628988,Aaron Holiday,,,6.716666666666667,118.2,65.5,52.7,0.0014299999999999998,1.0,16.7,0.0,0.00083,0.0005,0.16699999999999998,0.005,0.00387,0.00263,0.00267,128.92,110.17,18,-0.017
22400241,1610612745,HOU,1630256,Jae'Sean Tate,,,6.266666666666667,119.6,69.3,50.4,0.00333,0.0,50.0,0.0014299999999999998,0.002,0.0017599999999999998,0.0,0.01,0.01,0.0011799999999999998,0.0011799999999999998,127.15,105.32,16,0.304
22400241,1610612745,HOU,1629098,Jack McVeigh,,,4.966666666666667,85.4,54.3,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0025,0.0028599999999999997,0.0028799999999999997,124.48,104.7,13,-0.037
22400241,1610612745,HOU,1631466,Nate Williams,,,4.966666666666667,85.4,54.3,31.1,0.0,0.0,0.0,0.0,0.00167,0.00077,0.0,0.006670000000000001,0.006670000000000001,0.00214,0.00216,124.48,104.7,13,0.37
22400241,1610612745,HOU,1641715,Cam Whitmore,,DNP - Coach's Decision,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
22400241,1610612741,CHI,203897,Zach LaVine,F,,26.333333333333332,87.9,143.7,-55.8,0.00077,0.0,7.7,0.0,0.00185,0.0008799999999999999,0.0,0.005,0.00644,0.0019,0.00196,111.37,91.9,60,0.105
22400241,1610612741,CHI,1630172,Patrick Williams,F,,16.35,77.5,132.6,-55.1,0.00167,0.33,7.1,0.0,0.0005,0.00026,0.214,0.0027800000000000004,0.0035399999999999997,0.00333,0.0034799999999999996,113.56,94.19,38,-0.012
22400241,1610612741,CHI,202696,Nikola Vučević,C,,25.333333333333332,85.8,146.5,-60.7,0.00154,1.0,16.7,0.0,0.00222,0.00107,0.16699999999999998,0.005,0.00571,0.00164,0.00169,110.2,91.58,58,0.064
22400241,1610612741,CHI,1629632,Coby White,G,,24.933333333333334,87.7,115.3,-27.6,0.0023499999999999997,4.0,30.8,0.00026,0.00034,0.0003,0.077,0.005,0.005,0.0012900000000000001,0.00131,124.29,98.66,62,0.052
22400241,1610612741,CHI,1630581,Josh Giddey,G,,21.116666666666667,88.4,126.6,-38.2,0.00417,5.0,29.4,0.00067,0.0030399999999999997,0.0017000000000000001,0.059000000000000004,0.0034999999999999996,0.00414,0.00222,0.00228,110.93,89.03,47,0.126
22400241,1610612741,CHI,1630245,Ayo Dosunmu,,,23.5,90.2,124.7,-34.5,0.0042899999999999995,6.0,35.3,0.0,0.0008,0.00035000000000000005,0.059000000000000004,0.0045000000000000005,0.0045000000000000005,0.00169,0.00172,119.24,96.17,57,0.068
22400241,1610612741,CHI,1641824,Matas Buzelis,,,15.9,97.5,115.4,-18.0,0.0,0.0,0.0,0.00035999999999999997,0.00125,0.00068,0.222,0.005,0.005809999999999999,0.00184,0.00188,110.91,89.31,36,0.053
22400241,1610612741,CHI,1630188,Jalen Smith,,,14.616666666666667,105.8,82.9,22.9,0.0,0.0,0.0,0.00107,0.002,0.00146,0.0,0.0028599999999999997,0.00336,0.0015199999999999999,0.0015,125.05,94.41,34,0.084
22400241,1610612741,CHI,1641763,Julian Phillips,,,12.383333333333333,73.5,109.9,-36.3,0.0014299999999999998,1.0,12.5,0.0,0.0,0.0,0.125,0.00167,0.00167,0.00189,0.00191,121.48,98.52,30,-0.127
22400241,1610612741,CHI,1631207,Dalen Terry,,,12.366666666666667,99.7,126.1,-26.4,0.0014299999999999998,1.0,12.5,0.0005600000000000001,0.0,0.00032,0.125,0.00333,0.00333,0.0020599999999999998,0.0020499999999999997,107.2,87.33,27,0.021
22400241,1610612741,CHI,1628470,Torrey Craig,,,11.083333333333334,92.3,126.6,-34.3,0.001,0.0,14.3,0.0,0.0014299999999999998,0.00067,0.0,0.003,0.00425,0.00182,0.0018599999999999999,125.51,104.66,29,0.063
22400241,1610612741,CHI,1628975,Jevon Carter,,,14.133333333333333,86.7,109.0,-22.3,0.002,2.0,16.7,0.0,0.0014299999999999998,0.00064,0.083,0.00444,0.00444,0.00222,0.00226,131.98,107.55,38,0.095
