game_id,team_id,team,player_id,player,start_position,status,minutes,offensive_rating,defensive_rating,net_rating,assist_pct,assist_to_turnover,assist_ratio,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,turnover_pct,effective_fg_pct,true_shooting_pct,usage_pct,usage_pct_excluding_tm_plays,pace,pace_per_40,possessions,player_impact_estimate
22300185,1610612760,OKC,1629652,Luguentz Dort,F,,33.03333333333333,122.3,105.4,16.9,0.00042,0.0,7.7,0.00067,0.00114,0.00092,0.0,0.003,0.00383,0.00167,0.00168,98.44,81.74,66,0.034
22300185,1610612760,OKC,1631114,Jalen Williams,F,,37.766666666666666,118.0,91.8,26.3,0.00045,1.0,4.8,0.0,0.00021999999999999998,0.00013,0.048,0.00781,0.007940000000000001,0.00244,0.00246,94.84,80.49,76,0.18
22300185,1610612760,OKC,1631096,Chet Holmgren,C,,33.11666666666667,124.8,83.3,41.4,0.00167,0.0,25.0,0.0,0.00154,0.00092,0.0,0.006500000000000001,0.00738,0.0017399999999999998,0.0017699999999999999,94.0,78.5,65,0.207
22300185,1610612760,OKC,1630581,Josh Giddey,G,,31.95,117.9,90.6,27.3,0.00435,2.5,38.5,0.0010299999999999999,0.0008100000000000001,0.00091,0.154,0.00417,0.00417,0.00229,0.0023,97.35,80.75,64,0.141
22300185,1610612760,OKC,1628983,Shai Gilgeous-Alexander,G,,36.833333333333336,118.8,105.3,13.5,0.0023499999999999997,4.0,12.9,0.0,0.00167,0.0009299999999999999,0.032,0.00636,0.006860000000000001,0.00338,0.00345,97.24,80.9,74,0.238
22300185,1610612760,OKC,1630198,Isaiah Joe,,,16.383333333333333,100.8,131.7,-31.0,0.00091,0.0,25.0,0.0,0.00063,0.00031,0.0,0.005,0.005,0.00091,0.00094,93.99,79.35,32,0.05
22300185,1610612760,OKC,1631119,Jaylin Williams,,,12.666666666666666,103.4,134.7,-31.3,0.0,0.0,0.0,0.00067,0.00214,0.0013800000000000002,0.25,0.005,0.005,0.0012900000000000001,0.00133,106.18,91.58,28,0.058
22300185,1610612760,OKC,1631172,Ousmane Dieng,,,6.383333333333334,119.0,138.5,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077,0.00078,93.09,78.33,12,-0.031
22300185,1610612760,OKC,202722,Davis Bertans,,,2.7666666666666666,33.3,143.4,-110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.27,93.86,7,0.0
22300185,1610612760,OKC,1641717,Cason Wallace,,,16.616666666666667,109.6,99.5,10.1,0.00063,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.00029,99.56,80.66,33,-0.048
22300185,1610612760,OKC,1630598,Aaron Wiggins,,,12.483333333333333,109.7,77.1,32.6,0.00111,0.0,20.0,0.0,0.00133,0.00077,0.0,0.0025,0.0025,0.00154,0.00151,96.44,83.31,25,0.053
22300185,1610612760,OKC,1630544,Tre Mann,,DNP - Coach's Decision,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
22300185,1610612760,OKC,203995,Vasilije Micić,,DNP - Coach's Decision,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
22300185,1610612760,OKC,1630197,Aleksej Pokusevski,,DNP - Coach's Decision,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
22300185,1610612756,PHX,1629006,Josh Okogie,F,,21.366666666666667,103.2,123.0,-19.8,0.0007099999999999999,1.0,11.1,0.0004,0.0005600000000000001,0.00047,0.111,0.0,0.00613,0.00151,0.00165,97.34,83.29,45,0.067
22300185,1610612756,PHX,201142,Kevin Durant,F,,36.233333333333334,102.4,124.2,-21.8,0.0023499999999999997,1.33,13.3,0.0,0.0028100000000000004,0.00125,0.1,0.004719999999999999,0.00613,0.00295,0.0030499999999999998,96.65,79.48,72,0.2
22300185,1610612756,PHX,203994,Jusuf Nurkić,C,,25.516666666666666,86.3,116.4,-30.1,0.0007099999999999999,0.5,10.0,0.001,0.00208,0.00148,0.2,0.00167,0.00218,0.0014299999999999998,0.0014399999999999999,101.35,83.87,53,0.015
22300185,1610612756,PHX,1628960,Grayson Allen,G,,31.9,90.2,125.5,-35.3,0.00067,0.5,8.3,0.00047,0.0013800000000000002,0.00083,0.16699999999999998,0.00313,0.00394,0.00134,0.00136,101.74,82.75,66,0.038
22300185,1610612756,PHX,203078,Bradley Beal,G,,30.466666666666665,95.6,117.8,-22.2,0.00455,1.0,16.7,0.00029,0.0025,0.0012900000000000001,0.16699999999999998,0.0035299999999999997,0.00382,0.0035199999999999997,0.00365,95.61,80.75,61,0.033
22300185,1610612756,PHX,1629234,Drew Eubanks,,,20.716666666666665,121.8,112.6,9.2,0.001,0.5,7.7,0.00182,0.0005899999999999999,0.00128,0.154,0.0077800000000000005,0.00759,0.0024,0.00253,90.94,75.32,39,0.171
22300185,1610612756,PHX,1630692,Jordan Goodwin,,,29.15,103.9,101.0,2.8,0.00167,3.0,21.4,0.00031,0.0014299999999999998,0.00083,0.071,0.0055000000000000005,0.0055000000000000005,0.00151,0.00158,95.6,80.27,58,0.107
22300185,1610612756,PHX,1628966,Keita Bates-Diop,,,26.75,99.9,107.6,-7.6,0.00133,2.0,16.7,0.00133,0.00148,0.0014000000000000002,0.083,0.00333,0.00333,0.00147,0.00154,96.84,82.23,55,0.045
22300185,1610612756,PHX,1629139,Yuta Watanabe,,,17.233333333333334,131.3,108.0,23.2,0.0014299999999999998,0.0,50.0,0.0,0.0,0.0,0.0,0.015,0.015,0.00047,0.0005099999999999999,92.9,82.43,37,0.096
22300185,1610612756,PHX,1629002,Chimezie Metu,,,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.01,72.18,90.23,2,0.5
22300185,1610612756,PHX,1628962,Udoka Azubuike,,DNP - Coach's Decision,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
22300185,1610612756,PHX,1629626,Bol Bol,,DNP - Coach's Decision,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
22300185,1610612756,PHX,1630240,Saben Lee,,DNP - Coach's Decision,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
22300185,1610612756,PHX,1629642,Nassir Little,,DNP - Coach's Decision,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
