game_id,team_id,team,player_id,player,start_position,status,minutes,offensive_rating,defensive_rating,net_rating,assist_pct,assist_to_turnover,assist_ratio,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,turnover_pct,effective_fg_pct,true_shooting_pct,usage_pct,usage_pct_excluding_tm_plays,pace,pace_per_40,possessions,player_impact_estimate
22300232,1610612755,PHI,202699,Tobias Harris,F,,32.31666666666667,104.0,120.8,-16.7,0.00105,2.0,11.1,0.00026,0.00147,0.00083,0.055999999999999994,0.00364,0.00517,0.00208,0.00207,99.57,77.98,63,0.096
22300232,1610612755,PHI,201587,Nicolas Batum,F,,24.2,104.4,141.0,-36.6,0.0,0.0,0.0,0.0,0.0015,0.00061,0.2,0.0075,0.0075,0.00083,0.00084,105.44,82.64,49,0.038
22300232,1610612755,PHI,202694,Marcus Morris Sr.,C,,16.233333333333334,114.2,126.6,-12.4,0.0028599999999999997,1.0,12.5,0.00111,0.0011799999999999998,0.00114,0.125,0.00625,0.00643,0.00368,0.00373,96.81,76.39,31,0.15
22300232,1610612755,PHI,1629001,De'Anthony Melton,G,,30.266666666666666,102.4,106.4,-4.0,0.00158,3.0,15.8,0.00029,0.00128,0.0008100000000000001,0.053,0.00318,0.005350000000000001,0.00216,0.00218,103.24,81.93,62,0.116
22300232,1610612755,PHI,1630178,Tyrese Maxey,G,,33.666666666666664,100.1,119.6,-19.5,0.00444,2.67,25.8,0.00048,0.00083,0.00064,0.09699999999999999,0.00368,0.00385,0.0028000000000000004,0.0028399999999999996,102.31,80.79,68,0.08
22300232,1610612755,PHI,1630194,Paul Reed,,,26.016666666666666,101.8,119.4,-17.6,0.0007099999999999999,1.0,9.1,0.00231,0.00097,0.00158,0.091,0.005560000000000001,0.005560000000000001,0.00159,0.00161,98.37,79.95,52,0.111
22300232,1610612755,PHI,1627863,Danuel House Jr.,,,16.683333333333334,86.5,91.5,-5.0,0.002,2.0,22.2,0.0,0.0011799999999999998,0.0005,0.111,0.002,0.00255,0.00167,0.0017599999999999998,103.46,88.71,37,0.033
22300232,1610612755,PHI,201976,Patrick Beverley,,,15.666666666666666,99.7,142.5,-42.8,0.00182,1.0,33.3,0.0,0.0,0.0,0.33299999999999996,0.005,0.005,0.00111,0.00114,95.53,79.15,31,-0.014
22300232,1610612755,PHI,1630531,Jaden Springer,,,8.433333333333334,74.7,66.1,8.6,0.00333,0.5,14.3,0.0014299999999999998,0.00167,0.0015,0.28600000000000003,0.0,0.0,0.0025,0.0028000000000000004,96.89,83.02,18,-0.261
22300232,1610612755,PHI,203496,Robert Covington,,,19.766666666666666,103.2,85.4,17.8,0.0,0.0,0.0,0.00048,0.00172,0.0012,0.0,0.005,0.00512,0.00109,0.0011200000000000001,97.96,80.94,40,0.094
22300232,1610612755,PHI,1628964,Mo Bamba,,,5.583333333333333,87.0,25.3,61.8,0.0,0.0,0.0,0.001,0.002,0.00133,0.0,0.005,0.006939999999999999,0.00188,0.0020499999999999997,105.4,89.55,13,0.529
22300232,1610612755,PHI,1627788,Furkan Korkmaz,,,5.583333333333333,87.0,25.3,61.8,0.0,0.0,0.0,0.0,0.002,0.00067,0.0,0.0075,0.0075,0.00125,0.0013700000000000001,105.4,89.55,13,0.471
22300232,1610612755,PHI,1630231,KJ Martin,,,5.583333333333333,87.0,25.3,61.8,0.0,0.0,0.0,0.0,0.002,0.00067,0.0,0.005,0.00521,0.00188,0.0020499999999999997,105.4,89.55,13,0.118
22300232,1610612750,MIN,1629638,Nickeil Alexander-Walker,F,,28.733333333333334,130.0,100.7,29.4,0.00133,0.0,40.0,0.00095,0.00111,0.00105,0.0,0.005829999999999999,0.005829999999999999,0.00092,0.00091,103.94,82.83,59,0.068
22300232,1610612750,MIN,1626157,Karl-Anthony Towns,F,,36.15,116.4,97.6,18.8,0.00107,0.75,10.7,0.0,0.0025,0.00136,0.14300000000000002,0.005,0.00542,0.00301,0.00297,102.8,80.22,73,0.134
22300232,1610612750,MIN,203497,Rudy Gobert,C,,31.2,106.3,111.4,-5.1,0.0014299999999999998,1.5,23.1,0.0008799999999999999,0.00216,0.00155,0.154,0.0075,0.00732,0.0013900000000000002,0.0013900000000000002,95.48,78.21,60,0.147
22300232,1610612750,MIN,1630162,Anthony Edwards,G,,35.8,120.4,97.7,22.7,0.00231,3.0,19.4,0.00061,0.00095,0.0008,0.065,0.00614,0.006520000000000001,0.00294,0.00294,105.06,83.8,75,0.186
22300232,1610612750,MIN,201144,Mike Conley,G,,22.733333333333334,112.4,110.4,1.9,0.004,8.0,57.1,0.0,0.0,0.0,0.071,0.005,0.005,0.00109,0.00109,100.42,80.06,45,0.12
22300232,1610612750,MIN,1629003,Shake Milton,,,20.666666666666668,109.6,99.1,10.5,0.00077,0.0,9.1,0.0,0.0,0.0,0.0,0.005,0.00622,0.00208,0.00212,95.88,79.35,40,0.082
22300232,1610612750,MIN,1629675,Naz Reid,,,21.566666666666666,114.0,102.0,12.0,0.0,0.0,0.0,0.00042,0.00136,0.0008699999999999999,0.0,0.005,0.00484,0.00245,0.00252,103.09,83.46,45,0.126
22300232,1610612750,MIN,203937,Kyle Anderson,,,28.166666666666668,101.5,101.0,0.5,0.00158,1.5,23.1,0.0003,0.0011799999999999998,0.00075,0.154,0.005,0.00451,0.00147,0.00151,95.13,79.53,55,0.057
22300232,1610612750,MIN,1628972,Troy Brown Jr.,,,7.25,54.2,104.5,-50.3,0.0,0.0,0.0,0.00083,0.0,0.00048,0.0,0.0,0.0,0.0005899999999999999,0.0006,93.22,77.24,14,-0.042
22300232,1610612750,MIN,1631169,Josh Minott,,,1.9333333333333333,20.5,42.0,-21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.67,103.45,5,0.5
22300232,1610612750,MIN,1631159,Leonard Miller,,,1.9333333333333333,20.5,42.0,-21.5,0.0,0.0,0.0,0.0,0.006,0.00375,0.0,0.0,0.0,0.0,0.0,119.67,103.45,5,-1.0
22300232,1610612750,MIN,1630568,Luka Garza,,,1.9333333333333333,20.5,42.0,-21.5,0.0,0.0,0.0,0.0,0.002,0.00125,0.33299999999999996,0.0,0.00266,0.006,0.00615,119.67,103.45,5,0.5
22300232,1610612750,MIN,1631111,Wendell Moore Jr.,,,1.9333333333333333,20.5,42.0,-21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0020499999999999997,119.67,103.45,5,0.5
