game_id,team_id,team,player_id,player,start_position,status,minutes,offensive_rating,defensive_rating,net_rating,assist_pct,assist_to_turnover,assist_ratio,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,turnover_pct,effective_fg_pct,true_shooting_pct,usage_pct,usage_pct_excluding_tm_plays,pace,pace_per_40,possessions,player_impact_estimate
22300164,1610612748,MIA,202710,Jimmy Butler,F,,34.61666666666667,113.5,96.8,16.7,0.00091,2.0,11.8,0.00031,0.0005,0.00042,0.059000000000000004,0.00462,0.00524,0.00183,0.00185,102.85,85.5,74,0.092
22300164,1610612748,MIA,1629312,Haywood Highsmith,F,,26.85,114.0,93.2,20.7,0.0005899999999999999,0.0,11.1,0.00074,0.0,0.00035999999999999997,0.0,0.00857,0.00888,0.00125,0.00125,101.79,83.42,56,0.149
22300164,1610612748,MIA,1628389,Bam Adebayo,C,,36.38333333333333,122.9,101.1,21.8,0.00045,0.25,3.6,0.0,0.0028899999999999998,0.0016200000000000001,0.14300000000000002,0.0053300000000000005,0.00681,0.0031,0.0032,103.18,84.64,78,0.197
22300164,1610612748,MIA,1629639,Tyler Herro,G,,8.166666666666666,155.9,130.3,25.6,0.00333,0.0,28.6,0.0,0.00111,0.00063,0.0,0.005,0.005639999999999999,0.00263,0.00264,102.39,90.61,18,0.106
22300164,1610612748,MIA,200768,Kyle Lowry,G,,34.71666666666667,122.3,94.6,27.8,0.00391,2.25,36.0,0.00097,0.002,0.00155,0.16,0.00636,0.0069,0.00193,0.0019500000000000001,104.61,84.69,74,0.177
22300164,1610612748,MIA,1628418,Thomas Bryant,,,11.616666666666667,54.7,90.9,-36.2,0.0,0.0,0.0,0.0007099999999999999,0.00263,0.00182,0.25,0.00333,0.00333,0.00154,0.00155,99.13,82.68,24,0.171
22300164,1610612748,MIA,1629130,Duncan Robinson,,,35.11666666666667,101.2,95.4,5.8,0.00091,0.4,13.3,0.0,0.0007000000000000001,0.00041,0.33299999999999996,0.00571,0.00571,0.00155,0.0016,104.35,85.43,76,0.01
22300164,1610612748,MIA,1626196,Josh Richardson,,,16.8,54.7,102.9,-48.1,0.0028599999999999997,0.5,13.3,0.0,0.0,0.0,0.267,0.00111,0.00111,0.00333,0.0035199999999999997,98.34,82.14,35,-0.283
22300164,1610612748,MIA,1631170,Jaime Jaquez Jr.,,,21.15,97.6,105.4,-7.8,0.00222,0.0,25.0,0.0,0.00107,0.00067,0.0,0.009000000000000001,0.0087,0.00125,0.0013,102.73,84.17,45,0.19
22300164,1610612748,MIA,1630696,Dru Smith,,,14.583333333333334,92.6,99.7,-7.1,0.00125,0.0,25.0,0.00154,0.0011799999999999998,0.00133,0.0,0.00333,0.00333,0.00097,0.001,94.07,75.43,28,0.157
