game_id,team_id,team,player_id,player,start_position,status,minutes,offensive_rating,defensive_rating,net_rating,assist_pct,assist_to_turnover,assist_ratio,offensive_rebound_pct,defensive_rebound_pct,rebound_pct,turnover_pct,effective_fg_pct,true_shooting_pct,usage_pct,usage_pct_excluding_tm_plays,pace,pace_per_40,possessions,player_impact_estimate
22300301,1610612750,MIN,1629638,Nickeil Alexander-Walker,F,,24.433333333333334,106.0,122.8,-16.8,0.0027800000000000004,1.67,31.3,0.0,0.0004,0.0002,0.188,0.00357,0.00444,0.00196,0.0020399999999999997,103.67,85.97,52,0.024
22300301,1610612750,MIN,1626157,Karl-Anthony Towns,F,,32.61666666666667,93.8,113.2,-19.4,0.00053,1.0,6.3,0.00079,0.0031,0.00179,0.063,0.005,0.00604,0.0019500000000000001,0.00192,101.0,81.54,67,0.128
22300301,1610612750,MIN,203497,Rudy Gobert,C,,25.45,82.7,109.3,-26.6,0.0,0.0,0.0,0.0006900000000000001,0.00214,0.0014000000000000002,0.2,0.005,0.005,0.0017499999999999998,0.0017499999999999998,105.39,84.87,53,0.069
22300301,1610612750,MIN,1628972,Troy Brown Jr.,G,,27.3,88.5,109.5,-21.0,0.0011799999999999998,0.0,18.2,0.0,0.002,0.001,0.0,0.0027800000000000004,0.0027800000000000004,0.00145,0.00146,101.87,82.78,57,0.051
22300301,1610612750,MIN,201144,Mike Conley,G,,27.25,97.6,131.3,-33.7,0.0046700000000000005,2.33,33.3,0.00034,0.0017399999999999998,0.00096,0.14300000000000002,0.0072699999999999996,0.00715,0.00222,0.00221,100.86,82.2,56,0.168
22300301,1610612750,MIN,203937,Kyle Anderson,,,18.683333333333334,133.7,123.2,10.5,0.00188,0.0,33.3,0.0005,0.00167,0.00105,0.0,0.005,0.005,0.0012,0.00127,100.92,86.71,41,0.114
22300301,1610612750,MIN,1630183,Jaden McDaniels,,,27.333333333333332,114.5,123.2,-8.7,0.0,0.0,0.0,0.0,0.00115,0.00055,0.077,0.005,0.00482,0.00188,0.00193,104.24,87.07,60,0.016
22300301,1610612750,MIN,1629675,Naz Reid,,,24.3,124.6,128.8,-4.2,0.00105,0.0,11.8,0.00115,0.00125,0.0012,0.0,0.00567,0.00567,0.00246,0.0025,102.91,86.42,52,0.104
22300301,1610612750,MIN,1629003,Shake Milton,,,19.6,112.6,105.7,6.9,0.00357,5.0,27.8,0.00043,0.0,0.00021,0.055999999999999994,0.004,0.0051,0.0026,0.0027300000000000002,106.68,89.8,44,0.071
22300301,1610612750,MIN,1629162,Jordan McLaughlin,,,8.383333333333333,109.9,99.6,10.3,0.00167,0.0,50.0,0.0,0.0,0.0,0.0,0.015,0.015,0.00048,0.0005,106.73,93.04,19,0.141
22300301,1610612750,MIN,1631169,Josh Minott,,,1.55,90.4,66.7,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01042,0.0025,0.00301,97.86,90.32,4,1.5
22300301,1610612750,MIN,1631111,Wendell Moore Jr.,,,1.55,90.4,66.7,23.7,0.0,0.0,0.0,0.0,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,97.86,90.32,4,0.5
22300301,1610612750,MIN,1630227,Daishen Nix,,,1.55,90.4,66.7,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.00301,97.86,90.32,4,-1.0
22300301,1610612740,NOP,1627742,Brandon Ingram,F,,29.183333333333334,124.2,102.6,21.6,0.0025,1.25,19.2,0.0,0.001,0.00055,0.154,0.00462,0.0059,0.0032300000000000002,0.00322,100.82,82.24,60,0.116
22300301,1610612740,NOP,1629627,Zion Williamson,F,,32.916666666666664,136.5,102.4,34.1,0.001,2.0,8.0,0.00065,0.0008799999999999999,0.00077,0.04,0.0076500000000000005,0.00808,0.0028399999999999996,0.0028599999999999997,104.85,86.28,72,0.24
22300301,1610612740,NOP,202685,Jonas Valančiūnas,C,,35.233333333333334,108.9,95.8,13.1,0.00182,1.33,21.1,0.00086,0.00256,0.0017599999999999998,0.158,0.005560000000000001,0.00579,0.00181,0.00182,101.69,84.01,75,0.145
22300301,1610612740,NOP,1630529,Herbert Jones,G,,32.4,122.3,94.3,28.0,0.002,0.0,38.5,0.00107,0.00189,0.00154,0.0,0.00357,0.00421,0.0011,0.0011,99.8,82.1,66,0.082
22300301,1610612740,NOP,203468,CJ McCollum,G,,29.066666666666666,117.9,84.5,33.4,0.0025,4.0,19.0,0.0,0.00121,0.00068,0.048,0.006670000000000001,0.00705,0.0025800000000000003,0.00264,96.88,81.89,59,0.222
22300301,1610612740,NOP,1630530,Trey Murphy III,,,24.05,98.9,112.1,-13.2,0.00077,0.5,9.1,0.0,0.0010299999999999999,0.0005099999999999999,0.182,0.00563,0.00563,0.00167,0.00168,104.24,88.17,53,0.067
22300301,1610612740,NOP,1630230,Naji Marshall,,,13.75,105.9,130.6,-24.7,0.00125,1.0,16.7,0.0,0.00357,0.00161,0.16699999999999998,0.00625,0.00625,0.00147,0.0015,105.88,90.15,30,0.103
22300301,1610612740,NOP,1630631,Jose Alvarado,,,14.916666666666666,106.8,134.4,-27.7,0.0025,3.0,33.3,0.0005,0.0005899999999999999,0.00054,0.111,0.0,0.0,0.00154,0.00155,110.49,93.84,34,-0.039
22300301,1610612740,NOP,1630700,Dyson Daniels,,,27.633333333333333,118.9,110.2,8.7,0.00083,0.0,28.6,0.00032,0.00032,0.00032,0.0,0.005,0.0063,0.0007199999999999999,0.0007199999999999999,108.43,89.02,61,0.049
22300301,1610612740,NOP,1641722,Jordan Hawkins,,,0.85,0.0,208.3,-208.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,96.94,117.42,2,-0.5
