player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Gary Trent,MIL,25116,to,14.5,-125,-105,dk,,G,5,,,,closed,,,336,,3535,15.5,-120,-110,14.5,-105,19,2024-10-31 05:13:51,0,0,39,39,2,3,3,12,0,3,19.1,0.71682315359351,0.29028167646831804,5,4.6,16,156.7,,
Victor Wembanyama,SAS,25118,blk,27.5,-125,-105,dk,,C,1,,,,closed,,,335,,5971,27.5,-120,-106,27.5,-130,19,2024-10-31 07:14:58,0,0,16,16,3,2,8,10,2,4,32.0,0.69323605423991,0.24782489763183801,5,4.5,28,146.7,,
Desmond Bane,MEM,25116,blk,23.5,-120,-110,dk,,G,22,,,,closed,,,335,,5269,23.5,-120,-110,22.5,-120,19,2024-10-31 05:13:53,0,0,13,13,1,4,4,12,0,0,27.6,0.69808206523792,0.2798171196028535,5,4.1,16,138.0,,
Desmond Bane,MEM,25116,pa,28.5,-120,-110,dk,,G,22,,,,closed,,,338,,5269,28.5,-120,-110,27.5,-120,19,2024-10-31 05:13:53,2,2,51,51,1,4,5,11,0,0,32.4,0.68167461328945,0.24973679103065838,5,3.9,19,183.5,,
Victor Wembanyama,SAS,25118,pa,39.5,-110,-120,dk,,C,1,,,,closed,,,338,,5971,38.5,-113,-113,39.5,-120,19,2024-10-31 07:15:00,1,1,56,56,3,2,10,7,3,3,43.4,0.69630362477584,0.32930692002660356,5,3.9,25,188.8,,
Julian Champagnie,SAS,25118,to,13.5,-115,-115,dk,,F,30,,,,closed,,,336,,5498,13.5,-115,-115,13.5,-120,19,2024-10-31 07:14:59,1,1,22,22,5,0,16,5,3,3,17.2,0.73711557139552,0.3780856334785808,5,3.7,24,160.6,,
Gary Trent,MIL,25116,ast,12.5,-105,-125,dk,,G,5,,,,closed,,,156,,3535,12.5,-105,-124,11.5,-105,19,2024-10-31 05:13:51,0,0,100,100,2,3,3,13,0,3,16.0,0.70084481081623,0.36831605921263944,5,3.5,17,113.1,,
Desmond Bane,MEM,25116,ast,19.5,-115,-115,dk,,G,22,,,,closed,,,156,,5269,19.5,-110,-120,18.5,-120,19,2024-10-31 05:13:52,0,0,100,100,0,5,3,13,0,0,22.9,0.6693877739202,0.2514640990682,5,3.4,14,112.5,,
Julian Champagnie,SAS,25118,pa,15.5,-110,-120,dk,,F,30,,,,closed,,,338,,5498,15.5,-110,-120,15.5,-115,19,2024-10-31 07:15:01,1,1,56,56,5,0,15,6,3,3,18.8,0.7222129705312,0.3787702164686546,5,3.3,25,188.8,,
Kevin Durant,PHO,25119,pa,36.5,-125,-105,dk,,F,35,,,,closed,,,338,,2331,36.5,-120,-108,36.5,-110,19,2024-10-31 08:14:53,1,1,66,66,1,4,6,7,1,4,39.8,0.63166125054784,0.13699025098611195,4,3.3,3,173.1,,
Desmond Bane,MEM,25116,to,24.5,-115,-115,dk,,G,22,,,,closed,,,336,,5269,24.5,-110,-120,23.5,-115,19,2024-10-31 05:13:53,0,0,39,39,1,4,4,12,0,0,27.7,0.65290678744811,0.22065182001168393,5,3.2,20,158.0,,
Chris Paul,SAS,25118,pa,20.5,-125,-105,dk,,G,3,,,,closed,,,338,,2307,20.5,-120,-110,19.5,-130,19,2024-10-31 07:15:00,1,1,56,56,2,3,11,11,3,3,23.7,0.69370508169458,0.248669147050244,5,3.2,25,188.8,,
Taurean Prince,MIL,25116,ast,7.5,-125,-105,dk,,F,12,,,,closed,,,156,,3224,8.5,-115,-120,8.5,100,19,2024-10-31 05:13:48,0,0,100,100,3,1,11,9,1,2,10.4,0.62207243951853,0.11973039113335399,4,2.9,17,113.1,,
Victor Wembanyama,SAS,25118,to,35.5,-115,-115,dk,,C,1,,,,closed,,,336,,5971,34.5,-115,-113,35.5,-110,19,2024-10-31 07:15:00,1,1,22,22,2,3,8,10,2,4,38.4,0.65719029363958,0.22866011419573662,5,2.9,24,160.6,,
James Harden,LAC,25119,to,29.5,-120,-110,dk,,G,1,,,,closed,,,336,,2332,29.5,-120,-110,28.5,-115,19,2024-10-31 08:14:54,3,3,45,45,2,3,7,17,2,2,26.6,0.67907811629889,0.2964218583887901,5,-2.9,19,157.6,,
James Harden,LAC,25119,pa,39.5,-110,-120,dk,,G,1,,,,closed,,,338,,2332,39.5,-110,-120,38.5,-120,19,2024-10-31 08:14:54,1,1,66,66,2,3,7,16,2,2,36.6,0.66378773466835,0.21694418022530826,5,-2.9,20,184.1,,
James Harden,LAC,25119,ast,23.5,-120,-110,dk,,G,1,,,,closed,,,156,,2332,23.5,-114,-110,23.5,-110,19,2024-10-31 08:14:53,0,0,138,138,2,3,6,17,2,2,20.9,0.67462647466157,0.28792326980845184,5,-2.6,18,113.5,,
James Harden,LAC,25119,blk,33.5,-110,-120,dk,,G,1,,,,closed,,,335,,2332,33.5,-113,-113,33.5,-110,19,2024-10-31 08:14:54,0,0,12,12,2,3,6,18,2,2,30.9,0.65785643768409,0.206070135754165,5,-2.6,19,140.0,,
Norman Powell,LAC,25119,to,22.5,100,-130,dk,,G,24,,,,closed,,,336,,3073,22.5,-120,-130,22.5,-110,19,2024-10-31 08:14:55,3,3,45,45,2,2,10,5,1,4,19.9,0.66919092969981,0.1839531833150484,4,-2.6,19,157.6,,
Giannis Antetokounmpo,MIL,25116,pa,46.5,-110,-120,dk,,F,34,,,,closed,,,338,,2803,47.5,-110,-120,46.5,-120,19,2024-10-31 05:13:51,2,2,51,51,3,2,11,8,2,1,49.1,0.55664336769436,0.06268279287105083,3,2.6,10,181.1,,
P.J. Washington,DAL,25117,ast,10.5,-125,-105,dk,,F,25,,,,closed,,,156,,4480,10.5,-114,-106,11.5,-105,19,2024-10-30 23:20:59,8,8,140,140,3,1,10,6,3,1,13.0,0.64788537297511,0.16619367135519791,4,2.5,3,106.6,,
Victor Wembanyama,SAS,25118,ast,24.5,-105,-125,dk,,C,1,,,,closed,,,156,,5971,23.5,-105,-120,23.5,-120,19,2024-10-31 07:14:58,1,1,108,108,3,2,10,7,3,3,27.0,0.65005496999449,0.2691549414178137,5,2.5,28,118.6,,
Chris Paul,SAS,25118,blk,17.5,-105,-125,dk,,G,3,,,,closed,,,335,,2307,17.5,-105,-125,16.5,-110,19,2024-10-31 07:15:00,0,0,16,16,3,2,13,9,4,2,20.0,0.65753058165369,0.2837501832286329,5,2.5,28,146.7,,
Kevin Durant,PHO,25119,blk,30.5,-120,-110,dk,,F,35,,,,closed,,,335,,2331,30.5,-106,-120,29.5,-120,19,2024-10-31 08:14:52,0,0,12,12,1,4,6,7,1,4,33.0,0.5979875246679,0.09631046189114995,3,2.5,5,131.9,,
P.J. Washington,DAL,25117,to,16.5,-125,-105,dk,,F,25,,,,closed,,,336,,4480,16.5,-125,-105,17.5,-115,19,2024-10-30 23:20:59,1,1,50,50,4,0,11,5,3,1,19.0,0.65106541908557,0.17191775435402612,4,2.5,5,151.3,,
Devin Booker,PHO,25119,to,30.5,-105,-125,dk,,G,1,,,,closed,,,336,,3024,30.5,-110,-120,28.5,-120,19,2024-10-31 08:14:53,3,3,45,45,3,2,9,12,3,3,28.0,0.65964130528939,0.18735434952090202,4,-2.5,2,148.2,,
Ja Morant,MEM,25116,ast,22.5,-105,-125,dk,,G,12,,,,closed,,,156,,4469,21.5,-110,-110,18.5,-130,19,2024-10-31 05:13:52,0,0,100,100,3,2,7,6,1,0,20.1,0.60812402685339,0.09462324833610192,3,-2.4,14,112.5,,
Norman Powell,LAC,25119,ast,19.5,100,-130,dk,,G,24,,,,closed,,,156,,3073,19.5,-114,-115,19.5,-110,19,2024-10-31 08:14:55,0,0,138,138,2,2,11,4,1,4,17.1,0.66922469096413,0.18401291478269144,4,-2.4,18,113.5,,
Giannis Antetokounmpo,MIL,25116,blk,34.5,-115,-115,dk,,F,34,,,,closed,,,335,,2803,35.5,-115,-115,34.5,-120,19,2024-10-31 05:13:51,0,0,13,13,5,0,12,7,2,1,36.9,0.55054657987677,0.02928273629135264,3,2.4,14,137.6,,
Julian Champagnie,SAS,25118,ast,9.5,-120,-110,dk,,F,30,,,,closed,,,156,,5498,9.5,-120,-110,9.5,-110,19,2024-10-31 07:14:59,1,1,108,108,4,1,14,7,3,3,11.8,0.65536435090242,0.20150130998776994,5,2.3,28,118.6,,
Devin Booker,PHO,25119,ast,26.5,-115,-115,dk,,G,1,,,,closed,,,156,,3024,26.5,-115,-115,25.5,-105,19,2024-10-31 08:14:52,0,0,138,138,4,1,10,11,3,3,24.2,0.65579659536598,0.22605450437987562,5,-2.3,4,107.0,,
Kyrie Irving,DAL,25117,to,27.5,-115,-115,dk,,G,11,,,,closed,,,336,,2074,27.5,-113,-115,27.5,-125,19,2024-10-30 23:20:58,1,1,50,50,4,1,12,9,3,1,29.8,0.59395588261415,0.11043925880036742,4,2.3,5,151.3,,
Giannis Antetokounmpo,MIL,25116,to,40.5,-105,-125,dk,,F,34,,,,closed,,,336,,2803,40.5,-113,-113,40.5,-110,19,2024-10-31 05:13:51,0,0,39,39,3,1,10,8,1,2,42.7,0.58771700508443,0.14744748611722047,4,2.2,16,156.7,,
Jabari Smith,HOU,25117,to,18.5,-120,-110,dk,,F,10,,,,closed,,,336,,5482,18.5,-113,-113,17.5,-125,19,2024-10-30 23:20:53,1,1,50,50,2,3,10,13,5,0,20.7,0.64373375118845,0.1801785438454917,4,2.2,9,155.1,,
Kevin Durant,PHO,25119,pr,9.5,-125,-105,dk,,F,35,,,,closed,,,337,,2331,9.5,-125,-105,9.5,-115,19,2024-10-31 08:14:52,1,1,34,34,2,3,8,5,1,4,11.7,0.73041694031131,0.31475049256035803,5,2.2,4,66.2,,
Devin Booker,PHO,25119,pa,35.5,-110,-120,dk,,G,1,,,,closed,,,338,,3024,35.5,-110,-120,33.5,-120,19,2024-10-31 08:14:52,1,1,66,66,4,1,11,10,3,3,33.3,0.63808479408796,0.16982212249459339,4,-2.2,3,173.1,,
Jeremy Sochan,SAS,25118,to,23.5,-110,-120,dk,,F,10,,,,closed,,,336,,5494,23.5,-110,-118,24.5,-115,19,2024-10-31 07:14:58,1,1,22,22,3,2,7,2,2,2,21.4,0.60289165787269,0.10530137276659823,4,-2.1,24,160.6,,
Jaren Jackson,MEM,25116,ast,19.5,-115,-115,dk,,F,13,,,,closed,,,156,,3467,19.5,-118,-110,19.5,-120,19,2024-10-31 18:18:26,0,0,100,100,2,3,13,7,1,1,21.5,0.59758772547249,0.11722922588335072,4,2.0,14,112.5,,
Devin Booker,PHO,25119,blk,31.5,-115,-115,dk,,G,1,,,,closed,,,335,,3024,31.5,-115,-115,30.5,-105,19,2024-10-31 08:14:52,0,0,12,12,4,1,10,10,3,3,29.5,0.63330771597515,0.18401007769267175,4,-2.0,5,131.9,,
Kyrie Irving,DAL,25117,pa,32.5,-115,-115,dk,,G,11,,,,closed,,,338,,2074,32.5,-113,-115,33.5,-137,36,2024-10-30 20:31:44,4,4,106,106,3,2,11,10,4,0,34.5,0.57635052760704,0.07752489943924867,3,2.0,2,173.1,,
Luka Doncic,DAL,25117,ast,29.5,-125,-105,dk,,G,77,,,,closed,,,156,,3469,30.5,-110,-114,29.5,-137,36,2024-10-30 20:31:43,8,8,140,140,2,3,7,10,3,1,31.4,0.53971460046729,-0.028513719158877904,2,1.9,3,106.6,,
Lauri Markkanen,UTH,25118,pa,32.5,-110,-120,dk,,F,23,,,,closed,,,338,,3322,32.0,-110,-130,32.5,-110,19,2024-10-31 07:14:58,1,1,56,56,2,3,5,12,4,2,30.6,0.58249495339221,0.06790741455238508,3,-1.9,17,182.0,,
Taurean Prince,MIL,25116,to,12.5,-125,-105,dk,,F,12,,,,closed,,,336,,3224,12.5,-125,-105,12.5,-105,19,2024-10-31 05:13:48,0,0,39,39,4,1,12,9,0,3,14.3,0.616076465592,0.10893763806560008,4,1.8,16,156.7,,
Tyus Jones,PHO,25119,pts,7.5,114,-145,dk,,G,21,,,,closed,,,151,,3028,7.5,100,-135,6.5,-120,19,2024-10-31 19:16:59,0,0,48,48,2,3,9,12,3,1,5.8,0.77102592718825,0.3027679459387673,5,-1.7,8,24.9,,
Keldon Johnson,SAS,25118,ast,12.5,-130,100,dk,,F,0,,,,closed,,,156,,4489,12.5,-130,100,13.5,100,10,2024-10-31 20:12:16,1,1,108,108,2,3,8,11,2,3,14.2,0.5918628071138,0.04714188950903081,3,1.7,28,118.6,,
Jabari Smith,HOU,25117,ast,11.5,-110,-120,dk,,F,10,,,,closed,,,156,,5482,11.5,-105,-122,10.5,-137,36,2024-10-30 20:31:45,8,8,140,140,2,3,10,13,5,0,13.1,0.58248184930049,0.11201080321002632,4,1.6,10,111.1,,
Chris Paul,SAS,25118,ast,9.5,-105,-125,dk,,G,3,,,,closed,,,156,,2307,8.5,-114,-106,8.5,-135,19,2024-10-31 07:15:00,1,1,108,108,2,2,15,6,4,2,11.1,0.67917753596403,0.3260132845012014,5,1.6,28,118.6,,
Kyle Filipowski,UTH,25118,ast,9.5,-130,100,dk,,F,22,,,,closed,,,156,,6185,9.5,-118,-104,9.5,-115,10,2024-11-01 00:12:30,1,1,108,108,2,3,3,5,1,1,7.9,0.685398918038,0.37079783607600003,5,-1.6,13,112.1,,
Walker Kessler,UTH,25118,pra,9.5,-110,-120,dk,,C,24,,,,closed,,,157,,5537,9.5,-110,-110,9.5,100,10,2024-11-01 00:12:32,0,0,35,35,4,1,10,5,1,3,7.9,0.72895182605173,0.33641168109483843,5,-1.6,18,44.6,,
Tyus Jones,PHO,25119,blk,17.5,-120,-110,dk,,G,21,,,,closed,,,335,,3028,17.5,-120,-110,16.5,-120,19,2024-10-31 19:16:59,0,0,12,12,4,1,14,7,2,2,15.9,0.64201216439482,0.22565958657192908,5,-1.6,5,131.9,,
Ja Morant,MEM,25116,to,26.5,-120,-110,dk,,G,12,,,,closed,,,336,,4469,26.5,-115,-113,23.5,-125,19,2024-10-31 05:13:52,0,0,39,39,2,3,5,8,1,0,24.9,0.59474651565982,0.13542516625965628,4,-1.6,20,158.0,,
Ivica Zubac,LAC,25119,to,26.5,-120,-110,dk,,C,40,,,,closed,,,336,,3190,27.5,-110,-120,26.5,-125,19,2024-10-31 08:14:56,3,3,45,45,2,3,12,11,3,2,28.1,0.51526433716628,-0.055348715195153386,2,1.6,19,157.6,,
Jabari Smith,HOU,25117,pa,20.5,-105,-125,dk,,F,10,,,,closed,,,338,,5482,20.0,-105,-125,19.5,-137,36,2024-10-30 20:31:45,4,4,106,106,2,3,8,13,4,0,22.1,0.67503963574792,0.3179345269364152,5,1.6,13,181.6,,
Victor Wembanyama,SAS,25118,pts,3.5,-125,-105,dk,,C,1,,,,closed,,,151,,5971,3.5,-125,100,4.5,115,19,2024-10-31 07:15:01,2,2,41,41,3,2,7,10,3,3,5.0,0.73497408470264,0.3229533524647521,5,1.5,26,28.1,,
Daniel Gafford,DAL,25117,ast,8.5,-110,-120,dk,,F,21,,,,closed,,,156,,4527,8.5,-110,-115,8.5,-137,36,2024-10-30 20:31:45,8,8,140,140,4,0,18,3,0,3,10.0,0.63492856812499,0.2121363573295263,5,1.5,3,106.6,,
Terance Mann,LAC,25119,ast,6.5,-115,-115,dk,,G,14,,,,closed,,,156,,4541,6.5,-110,-115,6.5,100,19,2024-10-31 08:14:56,0,0,138,138,1,3,9,12,5,1,8.0,0.60704253143627,0.1349056022504177,4,1.5,18,113.5,,
Terance Mann,LAC,25119,to,9.5,-115,-115,dk,,G,14,,,,closed,,,336,,4541,9.5,-115,-115,8.5,-130,19,2024-10-31 08:14:55,3,3,45,45,1,3,6,14,5,1,11.0,0.60411114064357,0.12942517598580472,4,1.5,19,157.6,,
Luka Doncic,DAL,25117,pa,47.5,-120,-110,dk,,G,77,,,,closed,,,338,,3469,48.5,-113,-113,47.5,-137,36,2024-10-30 20:31:43,4,4,106,106,2,3,5,12,3,1,49.0,0.51986722430526,-0.04691008877368996,2,1.5,2,173.1,,
Daniel Gafford,DAL,25117,pa,16.5,100,-130,dk,,F,21,,,,closed,,,338,,4527,16.5,-155,115,15.5,-137,36,2024-10-30 20:31:45,4,4,106,106,3,1,15,5,0,3,18.0,0.6245998651034,0.24919973020680009,5,1.5,2,173.1,,
Harrison Barnes,SAS,25118,pa,17.5,-120,-110,dk,,F,40,,,,closed,,,338,,2765,17.5,-120,-110,17.5,-110,19,2024-10-31 07:15:01,1,1,56,56,2,3,10,12,4,2,19.0,0.59440501669844,0.08974253061380677,3,1.5,25,188.8,,
Chris Paul,SAS,25118,pts,7.5,-135,105,dk,,G,3,,,,closed,,,151,,2307,7.5,-135,110,7.5,110,19,2024-10-31 07:15:00,2,2,41,41,3,2,15,7,4,2,8.9,0.66426204951864,0.15630801212503997,4,1.4,26,28.1,,
Gary Trent,MIL,25116,3pm,1.5,-175,135,dk,,G,5,,,,closed,,,162,,3535,2.5,128,-166,1.5,-155,19,2024-10-31 05:13:51,0,0,49,49,3,2,5,11,0,3,2.9,0.55403680144282,-0.12937074058985437,1,1.4,15,13.4,,
Kevin Durant,PHO,25119,to,33.5,-115,-115,dk,,F,35,,,,closed,,,336,,2331,33.5,-110,-118,32.5,-120,19,2024-10-31 08:14:52,3,3,45,45,1,4,6,7,1,4,34.9,0.5420659992495,0.013427737727326194,3,1.4,2,148.2,,
P.J. Washington,DAL,25117,pa,19.5,100,-130,dk,,F,25,,,,closed,,,338,,4480,19.5,-115,-130,18.5,-137,36,2024-10-30 20:31:44,4,4,106,106,3,1,9,7,3,1,20.9,0.61713723601591,0.23427447203181995,5,1.4,2,173.1,,
Kyrie Irving,DAL,25117,ast,23.5,-110,-120,dk,,G,11,,,,closed,,,156,,2074,23.5,-110,-120,23.5,-137,36,2024-10-30 20:31:44,8,8,140,140,3,2,9,12,4,0,24.8,0.54300037035038,0.0366370706689072,3,1.3,3,106.6,,
Julian Champagnie,SAS,25118,3pm,1.5,-140,110,dk,,F,30,,,,closed,,,162,,5498,1.5,-148,115,1.5,-155,19,2024-10-31 07:14:59,0,0,71,71,4,1,14,7,3,3,2.8,0.76892176202417,0.3181515920414342,5,1.3,26,14.2,,
Bradley Beal,PHO,25119,blk,20.5,-115,-115,dk,,G,3,,,,closed,,,335,,2735,20.5,-115,-115,20.5,-110,19,2024-10-31 08:14:52,0,0,12,12,2,2,5,7,4,1,21.8,0.55520782538619,0.03799723876548555,3,1.3,5,131.9,,
Dillon Brooks,HOU,25117,to,13.5,-125,-105,dk,,G,9,,,,closed,,,336,,3352,13.5,-120,-110,13.5,-115,19,2024-10-30 23:20:56,1,1,50,50,3,2,15,8,3,2,14.8,0.578735083828,0.04172315089040002,3,1.3,9,155.1,,
Daniel Gafford,DAL,25117,to,15.5,-105,-125,dk,,F,21,,,,closed,,,336,,4527,15.5,-113,-115,15.5,-105,19,2024-10-30 23:20:52,1,1,50,50,3,1,15,6,0,3,16.8,0.60528215070409,0.18174134185084234,4,1.3,5,151.3,,
Chris Paul,SAS,25118,to,13.5,-105,-125,dk,,G,3,,,,closed,,,336,,2307,12.5,-106,-120,12.5,-120,19,2024-10-31 07:15:00,1,1,22,22,3,2,13,9,4,2,14.8,0.6529626770224,0.2748318932342094,5,1.3,24,160.6,,
Jalen Green,HOU,25117,pr,7.5,-130,100,dk,,G,4,,,,closed,,,337,,5252,7.5,-130,100,8.5,-110,19,2024-10-30 23:20:55,0,0,47,47,2,3,10,13,5,0,8.8,0.65216559971511,0.15383144564981,4,1.3,18,70.5,,
Alperen Sengun,HOU,25117,pts,3.5,-145,114,dk,,C,28,,,,closed,,,151,,5384,3.5,-150,114,3.5,-155,19,2024-10-30 23:20:55,0,0,47,47,5,0,16,6,2,1,4.7,0.69031642584388,0.16639671952931445,4,1.2,19,26.5,,
Dillon Brooks,HOU,25117,ast,10.5,-110,-120,dk,,G,9,,,,closed,,,156,,3352,10.5,-120,-110,10.5,-137,36,2024-10-30 20:31:44,8,8,140,140,3,2,14,9,3,2,11.7,0.55732532345959,0.06398470842285353,3,1.2,10,111.1,,
Luka Doncic,DAL,25117,blk,38.5,-115,-115,dk,,G,77,,,,closed,,,335,,3469,38.5,-115,-115,38.5,-105,19,2024-10-30 23:20:53,0,0,26,26,2,3,7,10,3,1,39.7,0.55253512118255,0.03300044394998475,3,1.2,3,128.4,,
Alperen Sengun,HOU,25117,blk,22.5,-110,-120,dk,,C,28,,,,closed,,,335,,5384,22.5,-110,-120,21.5,-110,19,2024-10-30 23:20:54,0,0,26,26,4,1,13,10,2,1,23.7,0.55531350531582,0.0601439646938382,3,1.2,13,137.5,,
Luka Doncic,DAL,25117,to,39.5,-115,-115,dk,,G,77,,,,closed,,,336,,3469,39.5,-115,-115,38.5,-115,19,2024-10-30 23:20:53,1,1,50,50,2,3,6,11,3,1,40.7,0.55230687018182,0.032573713818185246,3,1.2,5,151.3,,
Jeremy Sochan,SAS,25118,pa,26.5,-115,-115,dk,,F,10,,,,closed,,,338,,5494,26.5,-115,-111,27.5,-125,19,2024-10-31 07:14:58,1,1,56,56,3,2,6,3,1,2,25.3,0.54992610889579,0.02812272532691168,3,-1.2,25,188.8,,
Harrison Barnes,SAS,25118,ast,12.5,-120,-110,dk,,F,40,,,,closed,,,156,,2765,12.5,-115,-110,12.5,-105,19,2024-10-31 07:15:00,1,1,108,108,1,4,7,15,3,3,13.6,0.54265456880184,-0.005133290529959922,2,1.1,28,118.6,,
Jeremy Sochan,SAS,25118,ast,15.5,-120,-110,dk,,F,10,,,,closed,,,156,,5494,15.5,-120,-110,16.5,-115,19,2024-10-31 07:14:58,1,1,108,108,2,3,6,3,2,2,14.4,0.60841327354269,0.16151624949059007,4,-1.1,28,118.6,,
Jabari Smith,HOU,25117,pra,6.5,-145,114,dk,,F,10,,,,closed,,,157,,5482,6.5,-145,114,6.5,-140,19,2024-10-30 23:20:54,1,1,52,52,4,1,14,9,4,1,7.6,0.63537894050293,0.07357131326357136,3,1.1,16,44.0,,
Chris Paul,SAS,25118,pr,11.5,-125,-105,dk,,G,3,,,,closed,,,337,,2307,11.5,-115,-111,10.5,-120,19,2024-10-31 07:15:00,0,0,35,35,3,2,13,9,2,4,12.6,0.60504169590545,0.08907505262980997,3,1.1,16,70.2,,
Jalen Green,HOU,25117,pa,30.5,-115,-115,dk,,G,4,,,,closed,,,338,,5252,30.5,-115,-115,31.5,-137,36,2024-10-30 20:31:44,4,4,106,106,2,3,8,15,2,3,31.6,0.5376783722059,0.005224782819726048,2,1.1,13,181.6,,
Jordan Clarkson,UTH,25118,pts,3.5,-135,105,dk,,G,0,,,,closed,,,151,,2837,3.5,-160,105,3.5,-145,12,2024-11-01 00:13:46,2,2,41,41,3,2,6,5,1,1,4.5,0.65770404416541,0.14489222502867655,4,1.0,9,25.4,,
Bradley Beal,PHO,25119,pts,3.5,-130,100,dk,,G,3,,,,closed,,,151,,2735,3.5,-140,105,3.5,-150,19,2024-10-31 08:14:51,0,0,48,48,3,2,6,7,2,3,4.5,0.65770404416541,0.16363023198495608,4,1.0,8,24.9,,
Giannis Antetokounmpo,MIL,25116,ast,29.5,-105,-125,dk,,F,34,,,,closed,,,156,,2803,28.5,-110,-110,28.5,-110,19,2024-10-31 05:13:50,0,0,100,100,4,1,12,7,2,1,30.5,0.5845617960795,0.14128731615521417,4,1.0,17,113.1,,
Victor Wembanyama,SAS,25118,3pm,1.5,-130,100,dk,,C,1,,,,closed,,,162,,5971,1.5,-145,110,1.5,-140,19,2024-10-31 07:14:58,0,0,71,71,4,1,12,6,3,3,2.5,0.71270250481635,0.26093520082892696,5,1.0,26,14.2,,
Kyrie Irving,DAL,25117,blk,28.5,-110,-120,dk,,G,11,,,,closed,,,335,,2074,28.5,-110,-120,29.5,-105,19,2024-10-30 23:20:58,0,0,26,26,3,2,11,10,4,0,29.5,0.52665267789298,0.005427839613870833,2,1.0,3,128.4,,
Desmond Bane,MEM,25116,pr,8.5,-145,114,dk,,G,22,,,,closed,,,337,,5269,8.5,-145,110,8.5,-110,19,2024-10-31 05:13:53,0,0,35,35,3,2,10,6,0,0,9.5,0.60817651745506,0.027608598458549627,3,1.0,20,71.0,,
Keldon Johnson,SAS,25118,pts,1.5,-105,-125,dk,,F,0,,,,closed,,,151,,4489,1.5,-130,-105,1.5,-125,19,2024-10-31 20:17:01,2,2,41,41,1,4,8,12,2,3,2.4,0.691558958816,0.350186538640762,5,0.9,26,28.1,,
Jordan Clarkson,UTH,25118,ast,16.5,-115,-115,dk,,G,0,,,,closed,,,156,,2837,16.5,-115,-115,16.5,-115,10,2024-11-01 00:12:31,1,1,108,108,4,1,7,5,1,1,15.6,0.58658172923826,0.09665279814109484,3,-0.9,13,112.1,,
Dereck Lively,DAL,25117,pra,8.5,110,-140,dk,,C,2,,,,closed,,,157,,5976,8.5,110,-140,7.5,-113,10,2024-10-31 05:12:02,1,1,52,52,3,2,8,10,0,3,7.6,0.64819163096732,0.11118565308683431,4,-0.9,21,44.7,,
James Harden,LAC,25119,stl,0.5,-200,154,dk,,G,1,,,,closed,,,160,,2332,0.5,-225,165,0.5,-225,19,2024-10-31 08:14:53,1,1,22,22,4,1,18,6,2,1,1.4,0.75340303605839,0.13010455408758498,4,0.9,16,8.1,,
Victor Wembanyama,SAS,25118,pr,15.5,110,-140,dk,,C,1,,,,closed,,,337,,5971,15.5,100,-128,15.5,-120,19,2024-10-31 07:14:58,0,0,35,35,3,2,9,9,2,4,16.4,0.57239011374983,0.2020192388746429,5,0.9,16,70.2,,
Bradley Beal,PHO,25119,pa,24.5,-105,-125,dk,,G,3,,,,closed,,,338,,2735,24.5,-110,-120,24.5,-105,19,2024-10-31 08:14:52,1,1,66,66,3,2,8,5,4,1,25.4,0.53267886292303,0.039992065706868085,3,0.9,3,173.1,,
Devin Booker,PHO,25119,pts,4.5,-154,120,dk,,G,1,,,,closed,,,151,,3024,4.5,-152,120,4.5,-145,19,2024-10-31 08:14:52,0,0,48,48,3,2,15,6,5,1,5.3,0.61048178060827,0.006898521262990731,2,0.8,8,24.9,,
Giannis Antetokounmpo,MIL,25116,reb,0.5,-220,170,dk,,F,34,,,,closed,,,152,,2803,0.5,-210,160,0.5,-210,19,2024-10-31 05:13:50,0,0,15,15,4,1,14,5,2,1,1.3,0.72746820696599,0.058135573768712756,3,0.8,13,5.0,,
Dereck Lively,DAL,25117,ast,8.5,-115,-115,dk,,C,2,,,,closed,,,156,,5976,8.5,-115,-106,7.5,-102,10,2024-10-31 05:12:04,8,8,140,140,2,3,9,9,0,3,9.3,0.57844333917621,0.0814375471555231,3,0.8,3,106.6,,
Lauri Markkanen,UTH,25118,ast,20.5,-110,-120,dk,,F,23,,,,closed,,,156,,3322,21.0,-110,-120,22.5,-110,19,2024-10-31 07:14:57,1,1,108,108,2,3,6,11,4,2,21.3,0.50551414357364,-0.0349275440866873,2,0.8,13,112.1,,
Bradley Beal,PHO,25119,ast,16.5,-115,-115,dk,,G,3,,,,closed,,,156,,2735,16.5,-115,-115,16.5,-110,19,2024-10-31 08:14:51,0,0,138,138,4,1,7,6,4,1,17.3,0.52089651117346,-0.026150000849618216,2,0.8,4,107.0,,
Ivica Zubac,LAC,25119,ast,15.5,-110,-120,dk,,C,40,,,,closed,,,156,,3190,15.5,-110,-120,16.5,-110,19,2024-10-31 08:14:56,0,0,138,138,2,3,12,12,4,1,16.3,0.54921058020756,0.04849292585079629,3,0.8,18,113.5,,
