player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Alperen Sengun,HOU,25096,to,26.5,-122,-104,fd,,C,28,,,,closed,,,336,,5384,26.5,-120,-110,25.5,-110,19,2024-10-27 21:19:22,0,0,46,46,4,1,13,10,2,4,30.7,0.71548565422386,0.301949305227024,5,4.2,16,156.7,,
Tyrese Haliburton,IND,25090,blk,23.5,-118,-108,fd,,G,0,,,,closed,,,335,,5082,23.5,-118,-108,24.5,-105,19,2024-10-28 03:15:20,0,0,34,34,4,1,14,9,3,3,27.6,0.70015925281567,0.2935145518120006,5,4.1,1,125.9,,
Tyler Herro,MIA,25091,blk,21.5,-125,-102,fd,,G,14,,,,closed,,,335,,4496,22.5,-120,-110,22.5,-115,19,2024-10-27 21:19:09,0,0,21,21,5,0,18,2,2,1,25.6,0.63420140229982,0.14156252413967607,4,4.1,15,138.0,,
Kevin Durant,PHO,25100,blk,29.5,-108,-118,fd,,F,35,,,,closed,,,335,,2331,29.5,-120,-110,28.5,-125,19,2024-10-28 05:16:12,0,0,37,37,2,3,7,6,4,3,33.5,0.66928357403849,0.2889905870370919,5,4.0,24,144.7,,
Tyus Jones,PHO,25100,blk,16.5,-115,-111,fd,,G,21,,,,closed,,,335,,3028,16.5,-115,-111,16.5,-115,19,2024-10-28 23:21:56,0,0,37,37,4,1,14,7,2,2,20.5,0.7447777245723,0.3924105285482129,5,4.0,24,144.7,,
Tyler Herro,MIA,25091,to,22.5,-104,-122,fd,,G,14,,,,closed,,,336,,4496,22.5,-105,-122,22.5,-120,19,2024-10-27 21:19:09,0,0,60,60,5,0,18,2,2,1,26.5,0.68110384675511,0.3360113917119466,5,4.0,13,155.5,,
Jamal Murray,DEN,25094,to,24.5,-115,-111,fd,,G,27,,,,closed,,,336,,3171,24.5,-115,-115,24.5,-120,19,2024-10-28 00:17:51,0,0,55,55,1,4,4,12,3,0,28.4,0.682074165367,0.27518213525134794,5,3.9,21,159.5,,
Michael Porter,DEN,25094,to,22.5,-115,-111,fd,,F,1,,,,closed,,,336,,3471,21.5,-125,-105,21.5,-120,19,2024-10-28 00:17:46,0,0,55,55,5,0,16,3,3,1,26.3,0.74104824611436,0.3854380253442383,5,3.8,21,159.5,,
Tyler Herro,MIA,25091,ast,17.5,-108,-112,fd,,G,14,,,,closed,,,156,,4496,17.5,-115,-112,17.5,-137,36,2024-10-27 20:23:49,4,4,120,120,5,0,18,2,2,1,21.2,0.67313799489357,0.29641391609131995,5,3.7,16,113.1,,
Myles Turner,IND,25090,to,21.5,-115,-111,fd,,C,33,,,,closed,,,336,,3020,21.5,-115,-115,21.5,-115,19,2024-10-28 03:15:22,0,0,56,56,2,3,10,11,2,4,25.2,0.70409982897485,0.3163605498225457,5,3.7,1,144.0,,
Kevin Durant,PHO,25100,to,31.5,-122,-104,fd,,F,35,,,,closed,,,336,,2331,30.5,-122,-105,31.5,-110,19,2024-10-28 05:16:12,0,0,59,59,3,2,9,4,4,3,35.2,0.6994376940911,0.27274727941167376,5,3.7,22,159.7,,
Tyus Jones,PHO,25100,to,12.5,-118,-108,fd,,G,21,,,,closed,,,336,,3028,12.5,-125,-110,11.5,-125,19,2024-10-28 23:21:56,0,0,59,59,3,2,13,8,2,2,16.2,0.73930765352759,0.36583956329673395,5,3.7,22,159.7,,
Tyrese Haliburton,IND,25090,pa,27.5,-113,-113,fd,,G,0,,,,closed,,,338,,5082,27.5,-113,-115,28.5,-115,19,2024-10-28 03:15:20,0,0,119,119,3,2,13,10,3,3,31.2,0.67410197335031,0.27065239224438964,5,3.7,1,166.9,,
Bam Adebayo,MIA,25091,ast,16.5,-124,102,fd,,C,13,,,,closed,,,156,,3332,16.5,-120,-110,16.5,-137,36,2024-10-27 20:23:49,4,4,120,120,0,5,5,14,5,1,20.1,0.73446445598084,0.3267745011266786,5,3.6,16,113.1,,
Desmond Bane,MEM,25097,blk,28.5,-113,-113,fd,,G,22,,,,closed,,,335,,5269,28.5,-115,-113,23.5,-115,19,2024-10-27 21:19:18,0,0,52,52,0,5,1,15,1,1,24.9,0.69203762134594,0.3044602951034091,5,-3.6,30,152.8,,
Devin Booker,PHO,25100,pa,34.5,-108,-118,fd,,G,1,,,,closed,,,338,,3024,34.5,-110,-118,33.5,-125,19,2024-10-28 05:16:14,0,0,100,100,4,1,12,9,4,2,38.1,0.64147197234324,0.23542750229068454,5,3.6,24,188.7,,
Jimmy Butler,MIA,25091,ast,18.5,-122,100,fd,,F,22,,,,closed,,,156,,2052,18.5,-122,-105,18.5,-137,36,2024-10-27 20:23:48,4,4,120,120,2,3,7,8,3,1,22.0,0.73699874846713,0.34109608327625296,5,3.5,16,113.1,,
D'Angelo Russell,LAL,25100,blk,19.5,-108,-118,fd,,G,1,,,,closed,,,335,,3013,19.5,-108,-120,19.5,-105,19,2024-10-28 05:16:11,0,0,37,37,4,1,8,13,3,3,23.0,0.68079689302276,0.3111643865623527,5,3.5,19,140.0,,
Josh Giddey,CHI,25097,to,19.5,-113,-113,fd,,G,3,,,,closed,,,336,,5360,19.5,-120,-110,19.5,-115,19,2024-10-27 21:19:13,0,0,66,66,1,4,7,16,3,2,23.0,0.70625752219328,0.3312641790014924,5,3.5,16,156.7,,
Trae Young,ATL,25092,pa,43.5,-115,-111,fd,,G,11,,,,closed,,,338,,3473,43.5,-115,-111,40.5,-120,19,2024-10-28 04:15:07,1,1,78,78,1,4,5,17,2,5,47.0,0.65022162531723,0.2156317342887344,5,3.5,30,198.9,,
Tyus Jones,PHO,25100,ast,9.5,-130,106,fd,,G,21,,,,closed,,,156,,3028,9.5,-130,-125,9.5,-105,19,2024-10-28 23:21:56,0,0,118,118,4,1,13,8,1,3,12.9,0.73010572633704,0.29172551582707074,5,3.4,22,115.7,,
Toumani Camara,POR,25099,to,13.5,-111,-115,fd,,F,33,,,,closed,,,336,,6016,13.5,-105,-125,13.5,100,19,2024-10-28 07:16:28,0,0,42,42,3,2,12,9,1,2,16.9,0.73603185966176,0.3991236251228051,5,3.4,14,156.0,,
Jamal Murray,DEN,25094,ast,20.5,-114,-106,fd,,G,27,,,,closed,,,156,,3171,20.5,-120,-106,20.5,-125,19,2024-10-28 00:17:51,3,3,184,184,1,4,4,12,1,2,23.8,0.65706015025237,0.23342870310532604,5,3.3,25,117.0,,
D'Angelo Russell,LAL,25100,ast,13.5,-120,100,fd,,G,1,,,,closed,,,156,,3013,13.5,-125,-105,13.5,-125,19,2024-10-28 05:16:11,0,0,118,118,4,1,9,12,4,2,16.8,0.68046002058798,0.2475100377446301,5,3.3,18,113.5,,
Walker Kessler,UTH,25098,to,15.5,-120,-106,fd,,C,24,,,,closed,,,336,,5537,15.5,-120,-106,14.5,-125,19,2024-10-28 01:15:42,0,0,53,53,4,1,10,5,3,2,18.8,0.72680583840528,0.33247737040968006,5,3.3,9,155.1,,
LeBron James,LAL,25100,to,29.5,-113,-113,fd,,F,23,,,,closed,,,336,,2239,29.5,-113,-115,28.5,-125,19,2024-10-28 05:16:09,0,0,59,59,2,3,10,12,1,5,32.8,0.64513112452951,0.21604362411314726,5,3.3,19,157.6,,
D'Angelo Russell,LAL,25100,to,16.5,-122,-104,fd,,G,1,,,,closed,,,336,,3013,16.5,-120,-110,16.5,-115,19,2024-10-28 05:16:11,0,0,59,59,4,1,8,13,3,3,19.8,0.6748356763629,0.22797967338167047,5,3.3,19,157.6,,
Devin Booker,PHO,25100,to,28.5,-115,-111,fd,,G,1,,,,closed,,,336,,3024,28.5,-115,-111,28.5,-120,19,2024-10-28 05:16:14,0,0,59,59,4,1,10,11,3,3,31.8,0.63277751713727,0.18301883638707006,4,3.3,22,159.7,,
Bam Adebayo,MIA,25091,pa,30.5,-113,-113,fd,,C,13,,,,closed,,,338,,3332,29.5,-120,-110,29.5,-137,36,2024-10-27 20:23:49,1,1,107,107,3,2,10,10,4,2,33.8,0.73822910133686,0.3915291910154973,5,3.3,8,180.4,,
Zaccharie Risacher,ATL,25092,ast,12.5,-110,-110,fd,,F,10,,,,closed,,,156,,6164,12.5,-110,-110,12.5,-110,12,2024-10-28 22:15:11,2,2,83,83,3,1,9,11,1,2,15.7,0.68846330078814,0.3143390287773582,5,3.2,30,123.5,,
Alperen Sengun,HOU,25096,ast,17.5,-120,-102,fd,,C,28,,,,closed,,,156,,5384,17.5,-120,-110,15.5,-137,36,2024-10-27 19:25:26,2,2,124,124,4,1,12,11,2,4,20.7,0.68027082173305,0.24716317317725833,5,3.2,13,112.1,,
LeBron James,LAL,25100,ast,22.5,-110,-110,fd,,F,23,,,,closed,,,156,,2239,22.5,-115,-110,22.5,-115,19,2024-10-28 05:16:09,0,0,118,118,2,3,9,13,1,5,25.7,0.64789782168907,0.2368958414064063,5,3.2,18,113.5,,
Devin Booker,PHO,25100,blk,30.5,-115,-111,fd,,G,1,,,,closed,,,335,,3024,29.5,-115,-115,30.5,-110,19,2024-10-28 05:16:14,0,0,37,37,5,0,12,8,4,2,33.7,0.67427185896644,0.26059521458943136,5,3.2,24,144.7,,
Jonas Valanciunas,WAS,25092,to,22.5,-111,-115,fd,,C,17,,,,closed,,,336,,2455,22.5,-111,-115,22.5,-104,10,2024-10-28 23:12:29,0,0,39,39,3,2,7,8,0,4,19.3,0.67523454495129,0.2623950188219769,5,-3.2,28,163.0,,
Jimmy Butler,MIA,25091,pa,29.5,-113,-113,fd,,F,22,,,,closed,,,338,,2052,29.5,-113,-113,28.5,-137,36,2024-10-27 20:23:48,1,1,107,107,3,2,9,6,3,1,32.7,0.69799262322629,0.3156852101522103,5,3.2,8,180.4,,
Aaron Gordon,DEN,25094,pa,23.5,-113,-113,fd,,F,32,,,,closed,,,338,,2850,23.5,-113,-113,23.5,-110,19,2024-10-28 00:17:47,2,2,117,117,2,2,5,4,1,3,26.7,0.66402466909972,0.2516571196304457,5,3.2,21,185.5,,
Nikola Jokic,DEN,25094,pa,47.5,-115,-111,fd,,C,15,,,,closed,,,338,,2918,47.5,-115,-115,48.5,-115,19,2024-10-28 00:17:49,2,2,117,117,3,2,14,3,4,0,50.7,0.62474531391272,0.1680021086194331,4,3.2,21,185.5,,
LeBron James,LAL,25100,pa,37.5,-111,-115,fd,,F,23,,,,closed,,,338,,2239,37.5,-111,-120,37.5,-110,19,2024-10-28 05:16:09,0,0,100,100,2,3,12,10,2,4,40.7,0.63283408953548,0.20295489091879537,5,3.2,20,184.1,,
Jabari Smith,HOU,25096,ast,11.5,-106,-114,fd,,F,10,,,,closed,,,156,,5482,11.5,-106,-120,11.5,-137,36,2024-10-27 19:25:28,2,2,124,124,2,3,10,13,4,3,14.6,0.68756547422837,0.336212148028719,5,3.1,13,112.1,,
Desmond Bane,MEM,25097,ast,23.5,102,-128,fd,,G,22,,,,closed,,,156,,5269,23.5,-115,-115,19.5,-110,19,2024-10-27 21:19:19,1,1,147,147,0,5,2,14,1,1,20.4,0.67895316323904,0.20938532201953997,5,-3.1,29,123.3,,
Terry Rozier,MIA,25091,blk,19.5,-113,-113,fd,,G,2,,,,closed,,,335,,3047,19.5,-120,-113,19.5,-105,19,2024-10-27 21:19:07,0,0,21,21,1,4,5,13,4,2,22.6,0.66261847140587,0.24900649919867546,5,3.1,15,138.0,,
LeBron James,LAL,25100,blk,30.5,-111,-115,fd,,F,23,,,,closed,,,335,,2239,30.5,-115,-115,30.5,-120,19,2024-10-28 05:16:09,0,0,37,37,2,3,11,11,1,5,33.6,0.634412857811,0.20595597295604506,5,3.1,19,140.0,,
P.J. Washington,DAL,25098,pa,17.5,-125,-102,fd,,F,25,,,,closed,,,338,,4480,17.5,-105,-102,18.5,100,19,2024-10-28 01:15:40,3,3,101,101,4,0,12,4,3,1,20.6,0.68178845437927,0.22721921788268606,5,3.1,25,188.8,,
Wendell Carter,ORL,25090,ast,10.5,-120,-102,fd,,C,34,,,,closed,,,156,,3472,10.5,-115,-115,9.5,-120,19,2024-10-28 03:15:23,0,0,142,142,2,3,4,7,2,1,13.5,0.69684666362538,0.27755221664652996,5,3.0,26,118.2,,
Desmond Bane,MEM,25097,to,27.5,-113,-113,fd,,G,22,,,,closed,,,336,,5269,27.5,-113,-113,23.5,-125,19,2024-10-27 21:19:18,0,0,66,66,0,5,3,13,1,1,24.5,0.66484209910802,0.2531979390266217,5,-3.0,29,169.1,,
Davion Mitchell,TOR,25094,pa,14.5,-122,-104,fd,,G,45,,,,closed,,,338,,5332,14.5,-120,-110,16.5,-105,19,2024-10-28 00:17:50,2,2,117,117,0,3,10,10,2,1,11.5,0.69214130579526,0.3576617921368562,5,-3.0,27,190.3,,
Kevin Durant,PHO,25100,ast,25.5,-112,-108,fd,,F,35,,,,closed,,,156,,2331,24.5,-120,-108,25.5,-115,19,2024-10-28 05:16:13,0,0,118,118,2,3,8,5,4,3,28.4,0.6706407727546,0.2694271769997786,5,2.9,22,115.7,,
P.J. Washington,DAL,25098,blk,12.5,-111,-115,fd,,F,25,,,,closed,,,335,,4480,12.5,-111,-120,12.5,-105,19,2024-10-28 01:15:40,0,0,29,29,3,1,10,6,3,1,15.4,0.67871421349692,0.2901684598905415,5,2.9,28,146.7,,
Onyeka Okongwu,ATL,25092,to,20.5,-104,-122,fd,,C,17,,,,closed,,,336,,5098,20.5,-105,-125,19.5,-130,19,2024-10-28 04:15:09,0,0,39,39,2,3,5,14,1,2,17.6,0.65082950074679,0.1842963046376015,4,-2.9,30,171.6,,
Jimmy Butler,MIA,25091,blk,24.5,-111,-115,fd,,F,22,,,,closed,,,335,,2052,24.5,-111,-115,23.5,-110,19,2024-10-27 21:19:05,0,0,21,21,2,3,7,8,2,2,27.3,0.68644421174593,0.30486242052604706,5,2.8,15,138.0,,
Jalen Brunson,NYK,25095,blk,35.5,-104,-122,fd,,G,11,,,,closed,,,335,,3514,35.5,-105,-122,34.5,-130,19,2024-10-27 21:19:00,0,0,43,43,2,3,9,13,0,4,32.7,0.6589561655581,0.19908417011391966,4,-2.8,10,137.0,,
Marcus Smart,MEM,25097,blk,15.5,-102,-125,fd,,G,36,,,,closed,,,335,,2901,15.5,-105,-125,11.5,-135,19,2024-10-27 21:19:16,0,0,52,52,2,1,3,7,0,1,12.7,0.68142642029196,0.22656755652552796,5,-2.8,30,152.8,,
Zach LaVine,CHI,25097,blk,24.5,-111,-115,fd,,G,8,,,,closed,,,335,,2912,24.5,-115,-115,23.5,-115,19,2024-10-27 21:19:17,0,0,52,52,1,4,12,8,2,0,27.3,0.62459466471751,0.18729256085941093,4,2.8,14,137.6,,
Terry Rozier,MIA,25091,pa,23.5,-118,-108,fd,,G,2,,,,closed,,,338,,3047,23.5,-118,-108,23.5,-137,36,2024-10-27 20:23:50,1,1,107,107,0,5,4,14,5,1,26.3,0.64054353975249,0.18337704801731203,4,2.8,8,180.4,,
P.J. Washington,DAL,25098,ast,10.5,-120,-102,fd,,F,25,,,,closed,,,156,,4480,10.5,-125,-105,10.5,-120,19,2024-10-28 01:15:39,3,3,129,129,3,1,10,6,3,1,13.2,0.66295703921644,0.2154212385634734,5,2.7,28,118.6,,
Trae Young,ATL,25092,blk,40.5,-106,-120,fd,,G,11,,,,closed,,,335,,3473,39.5,-110,-120,37.5,-105,19,2024-10-28 04:15:07,0,0,23,23,1,4,5,17,2,5,43.2,0.66234056131453,0.287190147460313,5,2.7,29,150.8,,
Scottie Barnes,TOR,25094,blk,26.5,-104,-122,fd,,F,4,,,,closed,,,335,,5318,26.5,-110,-120,28.5,-110,19,2024-10-28 00:17:52,0,0,40,40,3,2,6,6,2,0,23.8,0.66064461545501,0.2021565953361657,5,-2.7,27,145.8,,
Davion Mitchell,TOR,25094,blk,12.5,-113,-113,fd,,G,45,,,,closed,,,335,,5332,12.5,-110,-120,13.5,-120,19,2024-10-28 00:17:50,0,0,40,40,0,4,7,14,2,1,9.8,0.73837181546295,0.39179820082839256,5,-2.7,27,145.8,,
Josh Giddey,CHI,25097,blk,18.5,-108,-120,fd,,G,3,,,,closed,,,335,,5360,18.5,-108,-120,18.5,-110,19,2024-10-27 21:19:13,0,0,52,52,2,3,13,10,4,1,21.2,0.66333443012003,0.2775329765274652,5,2.7,14,137.6,,
Aaron Gordon,DEN,25094,to,20.5,-102,-125,fd,,F,32,,,,closed,,,336,,2850,19.5,-102,-110,20.5,-105,19,2024-10-28 00:17:47,0,0,55,55,2,2,6,3,2,2,23.2,0.70035078047919,0.3869691927136899,5,2.7,21,159.5,,
Dyson Daniels,ATL,25092,ast,12.5,104,-128,fd,,G,5,,,,closed,,,156,,5444,12.5,-125,-105,10.5,-130,19,2024-10-28 04:15:04,2,2,83,83,1,4,10,11,1,1,9.9,0.71122713672041,0.26687333728323037,5,-2.6,30,123.5,,
Aaron Gordon,DEN,25094,ast,13.5,-110,-110,fd,,F,32,,,,closed,,,156,,2850,13.5,-115,-115,13.5,-115,19,2024-10-28 00:17:47,3,3,184,184,2,2,5,4,2,2,16.1,0.64491710469033,0.23120538168153915,5,2.6,25,117.0,,
Zach LaVine,CHI,25097,ast,20.5,-114,-106,fd,,G,8,,,,closed,,,156,,2912,20.5,-125,-105,19.5,-120,19,2024-10-27 21:19:16,1,1,147,147,1,4,12,8,2,0,23.1,0.61762154425865,0.15939482869606225,4,2.6,17,113.1,,
Toumani Camara,POR,25099,ast,8.5,-106,-114,fd,,F,33,,,,closed,,,156,,6016,8.5,100,-130,7.5,-135,19,2024-10-28 07:16:28,0,0,116,116,4,1,14,7,1,2,11.1,0.68439106601136,0.33004301507868083,5,2.6,20,114.0,,
Bam Adebayo,MIA,25091,to,27.5,-104,-122,fd,,C,13,,,,closed,,,336,,3332,26.5,-120,-115,26.5,-110,19,2024-10-27 21:19:08,0,0,60,60,1,4,7,13,4,2,30.1,0.71062620526818,0.39392063341066075,5,2.6,13,155.5,,
Nikola Jokic,DEN,25094,to,38.5,-115,-111,fd,,C,15,,,,closed,,,336,,2918,38.5,-125,-110,39.5,-125,19,2024-10-28 00:17:49,0,0,55,55,4,1,14,3,4,0,41.1,0.60336894083534,0.12803758503998341,4,2.6,21,159.5,,
Victor Wembanyama,SAS,25096,pa,39.5,104,-132,fd,,C,1,,,,closed,,,338,,5971,39.5,104,-132,40.5,-137,36,2024-10-27 19:25:26,0,0,82,82,3,2,9,8,0,7,42.1,0.61892625284726,0.2626095558084104,5,2.6,2,173.1,,
Zach LaVine,CHI,25097,pa,29.5,-113,-115,fd,,G,8,,,,closed,,,338,,2912,29.5,-115,-115,28.5,-110,19,2024-10-27 21:19:17,0,0,96,96,1,4,11,9,2,0,32.1,0.61014447153375,0.15009533129813046,4,2.6,10,181.1,,
Michael Porter,DEN,25094,ast,16.5,-102,-120,fd,,F,1,,,,closed,,,156,,3471,16.5,-102,-120,15.5,-105,19,2024-10-28 00:17:47,3,3,184,184,4,0,14,5,2,2,19.0,0.62408411952139,0.23593129552275272,5,2.5,25,117.0,,
Luka Doncic,DAL,25098,ast,29.5,-122,100,fd,,G,77,,,,closed,,,156,,3469,29.5,-120,-110,30.5,-110,19,2024-10-28 01:15:37,3,3,129,129,2,3,8,9,3,3,32.0,0.59111399563518,0.07563366418860618,3,2.5,28,118.6,,
Nikola Jokic,DEN,25094,blk,35.5,-115,-111,fd,,C,15,,,,closed,,,335,,2918,35.5,-115,-111,35.5,-120,19,2024-10-28 00:17:49,0,0,40,40,4,1,15,2,4,0,38.0,0.60025530455341,0.12221643894767964,4,2.5,22,143.0,,
Brook Lopez,MIL,25093,to,15.5,-111,-115,fd,,C,11,,,,closed,,,336,,2286,15.5,-105,-125,14.5,-120,19,2024-10-28 03:15:36,0,0,50,50,2,3,11,9,4,2,18.0,0.64983591497757,0.23527367621862405,5,2.5,7,153.0,,
Dillon Brooks,HOU,25096,to,13.5,-111,-115,fd,,G,9,,,,closed,,,336,,3352,13.5,-110,-120,13.5,-120,19,2024-10-27 21:19:24,0,0,46,46,3,2,15,8,4,3,16.0,0.65718475121885,0.24924308565024644,5,2.5,16,156.7,,
Ja Morant,MEM,25097,to,24.5,-120,-106,fd,,G,12,,,,closed,,,336,,4469,24.5,-120,-106,23.5,-120,19,2024-10-27 21:19:13,0,0,66,66,2,3,5,8,0,0,27.0,0.62460207687572,0.1451038076054867,4,2.5,29,169.1,,
Daniel Gafford,DAL,25098,to,14.5,-111,-115,fd,,F,21,,,,closed,,,336,,4527,14.5,-111,-130,13.5,-115,19,2024-10-28 01:15:38,0,0,53,53,4,0,19,2,6,0,17.0,0.67442312061246,0.28201151756062215,5,2.5,24,160.6,,
Alperen Sengun,HOU,25096,pr,12.5,-125,-102,fd,,C,28,,,,closed,,,337,,5384,12.5,-135,100,12.5,-115,19,2024-10-27 21:19:22,0,0,36,36,5,0,17,6,4,2,15.0,0.73238896660742,0.31830013989335604,5,2.5,14,70.0,,
Terry Rozier,MIA,25091,ast,15.5,-106,-114,fd,,G,2,,,,closed,,,156,,3047,15.5,-115,-114,15.5,-137,36,2024-10-27 20:23:49,4,4,120,120,2,3,7,11,5,1,17.9,0.6267040326376,0.217934252107034,5,2.4,16,113.1,,
Clint Capela,ATL,25092,ast,11.5,-122,100,fd,,C,15,,,,closed,,,156,,2906,11.5,-115,-115,10.5,100,19,2024-10-28 04:15:05,2,2,83,83,0,5,9,14,3,4,13.9,0.68295398846765,0.2427523396706418,5,2.4,30,123.5,,
Victor Wembanyama,SAS,25096,to,35.5,-106,-120,fd,,C,1,,,,closed,,,336,,5971,35.5,-110,-120,36.5,-115,19,2024-10-27 21:19:21,0,0,46,46,2,3,8,10,1,6,37.9,0.61247997994744,0.1902912817846475,4,2.4,5,151.3,,
Zach LaVine,CHI,25097,to,25.5,-115,-113,fd,,G,8,,,,closed,,,336,,2912,25.5,-115,-113,24.5,-115,19,2024-10-27 21:19:17,0,0,66,66,1,4,11,9,2,0,27.9,0.60282475607908,0.12702019614784532,4,2.4,16,156.7,,
Tyus Jones,PHO,25100,pr,8.5,-140,110,fd,,G,21,,,,closed,,,337,,3028,8.5,-140,-120,9.5,-137,36,2024-10-28 13:30:02,0,0,19,19,3,2,13,8,2,2,10.9,0.75901431965351,0.3011674051203028,5,2.4,25,73.0,,
Marcus Smart,MEM,25097,pa,17.5,-120,-106,fd,,G,36,,,,closed,,,338,,2901,17.5,-120,-110,14.5,-110,19,2024-10-27 21:19:16,0,0,96,96,3,1,4,7,0,1,15.1,0.64969537724043,0.26261554444838286,5,-2.4,29,198.7,,
Ayo Dosunmu,CHI,25097,pa,16.5,-113,-113,fd,,G,11,,,,closed,,,338,,5189,16.5,-115,-113,17.5,-105,19,2024-10-28 04:15:13,0,0,96,96,4,0,15,7,2,1,14.1,0.70618231643936,0.33112241948304144,5,-2.4,10,181.1,,
Trae Young,ATL,25092,ast,28.5,-122,100,fd,,G,11,,,,closed,,,156,,3473,28.5,-120,-110,26.5,-110,19,2024-10-28 04:15:07,2,2,83,83,0,5,5,17,2,5,30.8,0.60727346196102,0.10503859471595434,4,2.3,30,123.5,,
Georges Niang,CLE,25095,ast,4.5,-128,104,fd,,F,20,,,,closed,,,156,,3244,4.5,-140,104,4.5,-130,19,2024-10-28 13:20:03,2,2,163,163,4,1,12,4,3,1,6.8,0.68161472811106,0.21412623444782575,5,2.3,9,110.7,,
Dalton Knecht,LAL,25100,ast,6.5,100,-122,fd,,F,4,,,,closed,,,156,,6154,6.5,-105,-122,5.5,-130,19,2024-10-28 13:20:59,0,0,118,118,2,1,10,6,2,1,8.8,0.6756704121189,0.3513408242378,5,2.3,18,113.5,,
Dyson Daniels,ATL,25092,to,18.5,-104,-122,fd,,G,5,,,,closed,,,336,,5444,18.5,-125,-105,16.5,-125,19,2024-10-28 04:15:03,0,0,39,39,2,3,11,10,1,1,16.2,0.65842108368679,0.1981104965448146,4,-2.3,30,171.6,,
Luke Kornet,BOS,25093,to,10.5,102,-130,fd,,C,40,,,,closed,,,336,,3379,10.5,102,100,9.5,100,19,2024-10-28 04:15:01,0,0,50,50,1,1,2,8,0,2,8.2,0.74244770624404,0.31356132643176315,5,-2.3,20,158.0,,
