player,team,game_id,prop_type,line,over_odds,under_odds,sportsbook,player_id,player_position,player_jersey,opponent,game_date,game_time,event_status,home_team,away_team,market_id,market_name,participant_id,consensus_line,consensus_over_odds,consensus_under_odds,opening_line,opening_odds,opening_book,opening_time,expert_over_picks,expert_under_picks,system_over_picks,system_under_picks,last_5_over,last_5_under,season_over,season_under,h2h_over,h2h_under,projected_value,projected_probability,projected_ev,bet_rating,line_diff,opp_rank,opp_value,timestamp,url
Anthony Edwards,MIN,25064,to,30.5,-122,-104,fd,,G,5,,,,closed,,,336,,5089,30.5,-120,-110,31.5,-120,19,2024-10-23 17:24:12,0,0,64,64,2,3,10,11,5,1,33.3,0.6301946868683,0.1467477088914968,4,2.8,14,156.0,,
Payton Pritchard,BOS,25061,ast,10.5,-110,-110,fd,,G,11,,,,closed,,,156,,5097,10.5,-125,-105,8.5,-115,33,2024-10-23 06:26:00,1,1,139,139,4,0,15,6,3,1,13.2,0.65371353990261,0.24799857617771004,5,2.7,30,123.5,,
Jaden McDaniels,MIN,25064,ast,8.5,-120,-102,fd,,F,3,,,,closed,,,156,,5081,8.5,-120,-110,9.5,-105,19,2024-10-23 17:24:14,5,5,193,193,3,2,14,7,3,2,11.2,0.68291690574803,0.2520143272047217,5,2.7,20,114.0,,
Alex Caruso,OKC,25063,blk,10.5,-122,-104,fd,,G,9,,,,closed,,,335,,3389,10.5,-110,-120,14.5,-115,33,2024-10-20 20:23:19,0,0,24,24,0,2,1,7,0,2,13.1,0.67719855162136,0.23227933163886816,5,2.6,27,145.8,,
Rudy Gobert,MIN,25064,blk,13.5,-104,-122,fd,,C,27,,,,closed,,,335,,2809,13.5,-125,-105,14.5,-105,19,2024-10-23 17:24:15,1,1,37,37,2,3,7,14,2,4,16.1,0.68886894152812,0.35124292376669686,5,2.6,18,139.7,,
Anthony Edwards,MIN,25064,blk,30.5,-125,-102,fd,,G,5,,,,closed,,,335,,5089,31.5,-120,-110,31.5,-125,19,2024-10-23 17:24:12,1,1,37,37,1,4,8,13,5,1,33.1,0.57119554319785,0.028151977756130098,3,2.6,18,139.7,,
Jamal Murray,DEN,25063,to,23.5,-104,-122,fd,,G,27,,,,closed,,,336,,3171,23.5,-115,-115,25.5,-105,33,2024-10-20 20:23:19,2,2,53,53,2,3,6,10,0,5,26.1,0.61735179844265,0.2109592969451981,5,2.6,6,151.9,,
Jrue Holiday,BOS,25061,pr,9.5,-130,100,fd,,G,4,,,,closed,,,337,,2365,9.5,-130,-105,9.5,-120,33,2024-10-23 06:26:04,0,0,47,47,2,3,6,13,1,4,12.1,0.76623508586047,0.3556466903685238,5,2.6,30,75.4,,
Rudy Gobert,MIN,25064,pa,26.5,-113,-115,fd,,C,27,,,,closed,,,338,,2809,26.5,-115,-115,27.5,-110,19,2024-10-23 17:24:14,2,2,97,97,1,4,6,15,2,4,29.1,0.66233741048063,0.248476711790922,5,2.6,13,181.6,,
Al Horford,BOS,25061,to,15.5,-118,-108,fd,,C,42,,,,closed,,,336,,2005,15.5,-118,-108,15.5,-105,33,2024-10-23 06:26:04,1,1,53,53,2,2,7,9,1,3,18.0,0.63625445891976,0.17545315291955654,4,2.5,30,171.6,,
Michael Porter,DEN,25063,to,22.5,-111,-115,fd,,F,1,,,,closed,,,336,,3471,21.5,-111,-115,21.5,-120,33,2024-10-20 20:23:20,2,2,53,53,5,0,16,3,5,1,25.0,0.68491487503654,0.30195530299738693,5,2.5,6,151.9,,
Jamal Murray,DEN,25063,pr,8.5,-142,112,fd,,G,27,,,,closed,,,337,,3171,9.5,-105,-125,9.5,-105,33,2024-10-20 20:23:20,0,0,39,39,4,1,11,5,3,2,11.0,0.65948935753434,0.12391848255852311,4,2.5,26,73.4,,
Al Horford,BOS,25061,pa,18.5,-104,-122,fd,,C,42,,,,closed,,,338,,2005,18.5,-120,-110,17.5,-130,33,2024-10-23 06:26:05,0,0,83,83,2,2,8,8,1,3,21.0,0.63186125418079,0.23942015243154957,5,2.5,30,198.9,,
Alex Caruso,OKC,25063,pa,14.5,-118,-108,fd,,G,9,,,,closed,,,338,,3389,14.5,100,-130,18.5,-115,33,2024-10-20 20:23:21,3,3,103,103,0,2,1,7,0,2,17.0,0.66364167669603,0.226049877285886,5,2.5,27,190.3,,
Anthony Edwards,MIN,25064,ast,25.5,-108,-112,fd,,G,5,,,,closed,,,156,,5089,25.5,-110,-115,26.5,-110,19,2024-10-23 17:24:12,5,5,193,193,2,3,11,10,4,2,27.9,0.6146857997923,0.18383931811850363,4,2.4,20,114.0,,
Nikola Jokic,DEN,25063,to,38.5,-106,-120,fd,,C,15,,,,closed,,,336,,2918,38.5,-115,-115,39.5,-105,33,2024-10-20 20:23:19,2,2,53,53,4,1,14,3,2,3,40.9,0.6038557171974,0.1735309221006076,4,2.4,6,151.9,,
Corey Kispert,WAS,25061,ast,10.5,-120,-102,fd,,F,24,,,,closed,,,156,,5335,10.5,-120,-105,10.5,-135,19,2024-10-24 15:19:19,1,1,139,139,2,3,7,9,1,4,12.8,0.63402520254473,0.16237953799867177,4,2.3,8,109.9,,
P.J. Washington,DAL,25062,ast,11.5,-102,-120,fd,,F,25,,,,closed,,,156,,4480,11.5,-105,-125,12.5,-110,33,2024-10-20 02:21:28,6,6,142,142,3,1,8,8,0,3,13.8,0.63455793659516,0.256673560708062,5,2.3,13,112.1,,
Michael Porter,DEN,25063,ast,15.5,-128,104,fd,,F,1,,,,closed,,,156,,3471,15.5,-128,104,15.5,-120,33,2024-10-20 20:23:17,2,2,152,152,4,0,15,4,3,3,17.8,0.61660774038899,0.09833253756788846,3,2.3,1,102.8,,
Jaylen Brown,BOS,25061,blk,27.5,-115,-111,fd,,G,7,,,,closed,,,335,,3170,27.5,-110,-120,26.5,-120,33,2024-10-23 06:26:03,1,1,38,38,3,2,12,5,3,1,29.8,0.59574662387665,0.11378716637808473,4,2.3,29,150.8,,
Al Horford,BOS,25061,pr,8.5,-125,-102,fd,,C,42,,,,closed,,,337,,2005,8.5,-125,-102,8.5,-115,33,2024-10-23 06:26:05,0,0,47,47,0,4,4,12,0,4,10.8,0.74977111771887,0.34958801189396593,5,2.3,30,75.4,,
Jeremy Sochan,SAS,25062,pa,19.5,-125,-102,fd,,F,10,,,,closed,,,338,,5494,19.5,-125,-105,20.5,-105,33,2024-10-20 02:21:31,2,2,99,99,3,2,7,2,4,1,21.8,0.65233199052478,0.17419758294460397,4,2.3,13,181.6,,
Dereck Lively,DAL,25062,ast,7.5,-120,-102,fd,,C,2,,,,closed,,,156,,5976,7.5,-120,-105,9.5,-122,10,2024-10-21 01:12:26,6,6,142,142,2,3,9,9,4,1,9.7,0.71709201092397,0.3146686866939451,5,2.2,13,112.1,,
Nikola Jokic,DEN,25063,blk,34.5,-106,-120,fd,,C,15,,,,closed,,,335,,2918,34.5,-120,-110,34.5,-125,33,2024-10-20 20:23:19,0,0,24,24,4,1,15,2,2,3,36.7,0.59654861829534,0.1593303336683023,4,2.2,2,127.2,,
Mike Conley,MIN,25064,blk,13.5,-128,100,fd,,G,10,,,,closed,,,335,,2218,13.5,-128,100,12.5,-125,19,2024-10-23 17:24:11,1,1,37,37,3,2,9,8,5,1,15.7,0.65166315820404,0.16077500055094618,4,2.2,18,139.7,,
Jayson Tatum,BOS,25061,to,36.5,-115,-111,fd,,F,0,,,,closed,,,336,,3316,37.5,-110,-120,36.5,-120,33,2024-10-23 06:26:04,1,1,53,53,2,3,10,11,2,3,38.7,0.53502752430998,0.0002688497969191572,2,2.2,30,171.6,,
Nikola Jokic,DEN,25063,ast,25.5,-112,-108,fd,,C,15,,,,closed,,,156,,2918,26.5,-112,-115,26.5,-137,36,2024-10-20 20:24:13,2,2,152,152,4,1,12,4,1,4,27.6,0.54074915645755,0.02356090329464816,3,2.1,1,102.8,,
Julian Champagnie,SAS,25062,to,11.5,-120,-106,fd,,F,30,,,,closed,,,336,,5498,11.5,-120,-110,11.5,-120,33,2024-10-20 02:21:30,0,0,51,51,5,0,18,3,2,2,13.6,0.64273025420452,0.17833879937495334,4,2.1,9,155.1,,
Derrick White,BOS,25061,pr,8.5,-122,-104,fd,,G,9,,,,closed,,,337,,3357,8.5,-122,-104,8.5,-110,33,2024-10-23 06:26:05,0,0,47,47,5,0,15,6,1,3,10.6,0.73055683221367,0.3293739077986454,5,2.1,30,75.4,,
Derrick White,BOS,25061,pa,25.5,-111,-115,fd,,G,9,,,,closed,,,338,,3357,25.5,-111,-115,24.5,-115,33,2024-10-23 06:26:05,0,0,83,83,5,0,16,5,1,3,27.6,0.6403804710487,0.21729981433581713,5,2.1,30,198.9,,
Alex Caruso,OKC,25063,ast,7.5,-104,-118,fd,,G,9,,,,closed,,,156,,3389,8.5,-115,-115,9.5,-120,33,2024-10-20 20:23:18,2,2,152,152,0,2,1,7,0,2,9.5,0.54794913854621,0.07482331022525801,3,2.0,23,116.1,,
Kevin Huerter,SAC,25064,ast,8.5,100,-122,fd,,G,9,,,,closed,,,156,,3502,7.5,-125,-105,7.5,-137,36,2024-10-23 19:36:17,5,5,193,193,0,4,10,9,2,4,10.5,0.69452333378144,0.3890466675628801,5,2.0,5,107.8,,
Anthony Edwards,MIN,25064,pa,36.5,-113,-113,fd,,G,5,,,,closed,,,338,,5089,36.5,-110,-120,37.5,-115,19,2024-10-23 17:24:12,2,2,97,97,2,3,9,12,5,1,38.5,0.58821424405441,0.10875782286362246,4,2.0,13,181.6,,
Mike Conley,MIN,25064,ast,8.5,-115,-105,fd,,G,10,,,,closed,,,156,,2218,8.5,-115,-110,8.5,-105,19,2024-10-23 17:24:11,5,5,193,193,4,1,10,7,4,2,10.4,0.6265242834755,0.17132800823680439,4,1.9,20,114.0,,
Alex Caruso,OKC,25063,to,11.5,102,-130,fd,,G,9,,,,closed,,,336,,3389,12.5,-120,-110,13.5,-125,33,2024-10-20 20:23:20,2,2,53,53,0,2,0,7,0,2,13.4,0.55297726439923,0.1170140740864446,4,1.9,25,160.7,,
Christian Braun,DEN,25063,to,13.5,-102,-125,fd,,G,0,,,,closed,,,336,,5464,13.5,-125,-105,13.5,-105,33,2024-10-20 20:23:20,2,2,53,53,5,0,20,0,4,0,11.6,0.64966817396264,0.16940271313275201,4,-1.9,6,151.9,,
Nikola Jokic,DEN,25063,pr,20.5,-122,-104,fd,,C,15,,,,closed,,,337,,2918,20.5,-122,-104,20.5,-125,33,2024-10-20 20:23:20,0,0,39,39,2,3,12,5,2,3,22.4,0.64482843321097,0.1733763292855357,4,1.9,26,73.4,,
Malik Monk,SAC,25064,pa,20.5,-111,-115,fd,,G,0,,,,closed,,,338,,3313,20.5,-111,-120,20.5,-110,19,2024-10-23 17:24:15,2,2,97,97,5,0,9,7,3,0,18.6,0.63821029458376,0.1931757681348556,4,-1.9,4,173.2,,
Julian Champagnie,SAS,25062,pra,2.5,-164,134,fd,,F,30,,,,closed,,,157,,5498,3.5,120,-160,3.5,120,33,2024-10-20 02:21:29,0,0,73,73,3,2,15,6,1,3,4.3,0.62284607227036,0.0026302626791161465,2,1.8,16,44.0,,
Jayson Tatum,BOS,25061,blk,33.5,-115,-113,fd,,F,0,,,,closed,,,335,,3316,34.5,-110,-120,34.5,-105,33,2024-10-23 06:26:03,1,1,38,38,2,3,11,10,3,2,35.3,0.5159274591044,-0.03543996776133923,2,1.8,29,150.8,,
Klay Thompson,DAL,25062,to,18.5,-115,-113,fd,,G,31,,,,closed,,,336,,2142,18.5,-115,-113,19.5,-125,33,2024-10-20 02:21:30,0,0,51,51,2,3,8,10,2,3,20.3,0.63613613912025,0.18929799922481527,4,1.8,16,156.7,,
Julius Randle,MIN,25064,to,26.5,-115,-111,fd,,F,30,,,,closed,,,336,,2852,26.5,-120,-110,27.5,-115,19,2024-10-23 17:24:11,0,0,64,64,2,3,13,8,3,0,28.3,0.58786655334263,0.0990548605970909,3,1.8,14,156.0,,
Mike Conley,MIN,25064,pa,16.5,-104,-122,fd,,G,10,,,,closed,,,338,,2218,16.5,-115,-115,14.5,-130,19,2024-10-23 17:24:10,2,2,97,97,3,2,8,9,5,1,18.3,0.62388977136725,0.22378378229729812,5,1.8,13,181.6,,
Al Horford,BOS,25061,ast,8.5,-128,104,fd,,C,42,,,,closed,,,156,,2005,9.5,-115,-115,9.5,-105,33,2024-10-23 06:26:00,1,1,139,139,2,2,8,8,1,3,10.2,0.50541509502384,-0.09972936198878507,2,1.7,30,123.5,,
Luguentz Dort,OKC,25063,ast,10.5,-102,-120,fd,,G,5,,,,closed,,,156,,4691,10.5,-110,-120,11.5,-115,33,2024-10-20 20:23:17,2,2,152,152,1,4,10,12,2,4,12.2,0.59147357400692,0.17134962695488076,4,1.7,23,116.1,,
Isaiah Joe,OKC,25063,ast,9.5,-108,-112,fd,,G,11,,,,closed,,,156,,5210,6.5,-120,-112,7.5,-105,19,2024-10-24 14:18:47,2,2,152,152,3,1,11,4,2,2,7.8,0.57167810881359,0.10100969104839563,4,-1.7,23,116.1,,
Al Horford,BOS,25061,blk,11.5,-115,-111,fd,,C,42,,,,closed,,,335,,2005,11.5,-115,-111,11.5,-125,33,2024-10-23 06:26:03,1,1,38,38,3,1,10,6,1,3,13.2,0.58389227123597,0.09162468100637866,3,1.7,29,150.8,,
Jeremy Sochan,SAS,25062,blk,13.5,-125,-102,fd,,F,10,,,,closed,,,335,,5494,13.5,-130,-102,14.5,-105,33,2024-10-20 02:21:30,2,2,24,24,4,1,8,1,4,1,15.2,0.62117668632862,0.118118035391516,4,1.7,13,137.5,,
Shai Gilgeous-Alexander,OKC,25063,blk,35.5,-104,-122,fd,,G,2,,,,closed,,,335,,3485,36.5,-105,-122,35.5,-120,33,2024-10-20 20:23:19,0,0,24,24,3,2,8,14,2,4,37.2,0.53648130945975,0.05232872240181741,3,1.7,27,145.8,,
Jayson Tatum,BOS,25061,pa,42.5,-106,-120,fd,,F,0,,,,closed,,,338,,3316,42.5,-110,-120,42.5,-120,33,2024-10-23 06:26:05,0,0,83,83,2,3,12,9,1,4,44.2,0.55726686714868,0.0829903267229064,3,1.7,30,198.9,,
Keldon Johnson,SAS,25062,pr,5.5,-148,116,fd,,F,0,,,,closed,,,337,,4489,5.5,-130,100,6.5,115,33,2024-10-20 17:21:40,0,0,50,50,2,3,12,8,4,1,7.1,0.71188055289137,0.19288092646661997,4,1.6,18,70.5,,
Jaylen Brown,BOS,25061,ast,24.5,-102,-120,fd,,G,7,,,,closed,,,156,,3170,24.5,-105,-125,23.5,-115,33,2024-10-23 06:26:00,1,1,139,139,3,2,10,7,3,1,26.0,0.55504631463912,0.09920936820688475,3,1.5,30,123.5,,
Derrick White,BOS,25061,ast,15.5,-132,108,fd,,G,9,,,,closed,,,156,,3357,16.5,-110,-120,15.5,-125,33,2024-10-23 06:26:00,1,1,139,139,3,2,13,7,1,3,17.0,0.5552102366083,-0.024175947779351448,2,1.5,30,123.5,,
Klay Thompson,DAL,25062,ast,15.5,-106,-114,fd,,G,31,,,,closed,,,156,,2142,15.5,-120,-110,16.5,-120,33,2024-10-20 02:21:28,6,6,142,142,1,4,7,12,3,3,17.0,0.61034305974121,0.18613839911970986,4,1.5,13,112.1,,
Malik Monk,SAC,25064,blk,17.5,-102,-125,fd,,G,0,,,,closed,,,335,,3313,17.5,-105,-125,17.5,-110,19,2024-10-23 17:24:15,1,1,37,37,5,0,9,7,3,0,16.0,0.62350233303233,0.1223041994581941,4,-1.5,4,131.2,,
Luguentz Dort,OKC,25063,to,14.5,-102,-125,fd,,G,5,,,,closed,,,336,,4691,14.5,-105,-125,15.5,100,33,2024-10-20 20:23:20,2,2,53,53,1,4,10,12,2,4,16.0,0.57345004084636,0.13565596324475204,4,1.5,25,160.7,,
Mike Conley,MIN,25064,to,11.5,100,-128,fd,,G,10,,,,closed,,,336,,2218,10.5,-110,-120,10.5,-120,19,2024-10-23 17:24:11,0,0,64,64,4,1,9,8,4,2,13.0,0.67584501731781,0.35169003463562,5,1.5,14,156.0,,
Julius Randle,MIN,25064,pa,31.5,-113,-113,fd,,F,30,,,,closed,,,338,,2852,31.5,-113,-113,32.5,-125,19,2024-10-23 17:24:12,2,2,97,97,1,4,11,10,3,0,33.0,0.56859907521465,0.07178409752849968,3,1.5,13,181.6,,
Keon Ellis,SAC,25064,ast,5.5,-105,-115,fd,,G,23,,,,closed,,,156,,5505,5.5,-105,-115,5.5,-110,19,2024-10-24 17:18:24,5,5,193,193,4,0,10,5,1,2,6.9,0.59512761398329,0.16191581777689934,4,1.4,5,107.8,,
Jayson Tatum,BOS,25061,pra,7.5,-148,120,fd,,F,0,,,,closed,,,157,,3316,8.5,100,-135,8.5,-115,33,2024-10-23 06:26:00,0,0,62,62,3,2,11,10,3,2,8.9,0.5311005611231,-0.1100477083883189,1,1.4,29,48.1,,
Malik Monk,SAC,25064,to,16.5,-104,-122,fd,,G,0,,,,closed,,,336,,3313,16.5,-105,-122,16.5,-105,19,2024-10-23 17:24:15,0,0,64,64,5,0,10,6,3,0,15.1,0.61879447724222,0.12600306514567905,4,-1.4,3,149.8,,
Jeremy Sochan,SAS,25062,pr,8.5,-113,-113,fd,,F,10,,,,closed,,,337,,5494,8.5,-115,-113,8.5,-110,33,2024-10-20 02:21:31,0,0,50,50,3,2,6,3,3,2,9.9,0.65580859608364,0.23617018553818858,5,1.4,18,70.5,,
Derrick White,BOS,25061,pts,4.5,-115,-105,fd,,G,9,,,,closed,,,151,,3357,4.5,-115,-115,4.5,100,33,2024-10-23 06:26:02,0,0,41,41,4,1,11,10,2,2,5.8,0.68728165014332,0.2849178676592504,5,1.3,24,27.3,,
Jayson Tatum,BOS,25061,ast,28.5,-104,-118,fd,,F,0,,,,closed,,,156,,3316,28.5,-105,-120,27.5,-125,33,2024-10-23 06:26:00,1,1,139,139,2,3,12,9,3,2,29.8,0.54111381620867,0.0614155625631605,3,1.3,30,123.5,,
Luke Kornet,BOS,25061,ast,5.5,-128,104,fd,,C,40,,,,closed,,,156,,3379,6.5,110,-140,5.5,-135,33,2024-10-23 06:26:00,1,1,139,139,0,2,1,9,0,2,6.8,0.52659180451245,-0.062008348212198416,2,1.3,30,123.5,,
Shai Gilgeous-Alexander,OKC,25063,ast,29.5,100,-122,fd,,G,2,,,,closed,,,156,,3485,29.5,-120,-110,29.5,-115,33,2024-10-20 20:23:17,2,2,152,152,4,1,10,12,2,4,30.8,0.56653191548953,0.13306383097905994,4,1.3,23,116.1,,
Al Horford,BOS,25061,pra,6.5,102,-124,fd,,C,42,,,,closed,,,157,,2005,6.5,102,-124,5.5,-140,33,2024-10-23 06:26:00,0,0,62,62,1,3,4,12,0,4,7.8,0.66159312547805,0.3364181134656611,5,1.3,29,48.1,,
Derrick White,BOS,25061,pra,3.5,-148,120,fd,,G,9,,,,closed,,,157,,3357,3.5,-148,120,3.5,-160,33,2024-10-23 06:26:01,0,0,62,62,5,0,14,7,1,3,4.8,0.70577008350344,0.1826417615463048,4,1.3,29,48.1,,
Aaron Gordon,DEN,25063,pra,5.5,-150,122,fd,,F,32,,,,closed,,,157,,2850,5.5,-150,120,5.5,-130,33,2024-10-20 20:23:18,4,4,61,61,3,1,6,3,3,1,6.8,0.67302286992812,0.12170478321353329,4,1.3,30,49.0,,
Derrick White,BOS,25061,blk,21.5,-106,-120,fd,,G,9,,,,closed,,,335,,3357,20.5,-120,-110,20.5,-115,33,2024-10-23 06:26:03,1,1,38,38,4,1,15,6,1,3,22.8,0.65745449714298,0.2776945887873007,5,1.3,29,150.8,,
Keldon Johnson,SAS,25062,blk,14.5,-120,-106,fd,,F,0,,,,closed,,,335,,4489,14.5,-120,-106,14.5,-125,33,2024-10-20 17:21:39,2,2,24,24,2,3,8,12,3,2,15.8,0.57190220391443,0.04848737384312174,3,1.3,13,137.5,,
Derrick White,BOS,25061,to,20.5,-113,-113,fd,,G,9,,,,closed,,,336,,3357,20.5,-113,-113,20.5,-105,33,2024-10-23 06:26:04,1,1,53,53,4,1,15,6,1,3,21.8,0.60107856868393,0.1330065055723636,4,1.3,30,171.6,,
Shai Gilgeous-Alexander,OKC,25063,pa,41.5,-108,-118,fd,,G,2,,,,closed,,,338,,3485,42.5,-108,-120,41.5,-115,33,2024-10-20 20:23:20,3,3,103,103,3,2,9,13,3,3,42.8,0.51721359010945,-0.0038849375669851582,2,1.3,27,190.3,,
Aaron Gordon,DEN,25063,ast,13.5,-124,102,fd,,F,32,,,,closed,,,156,,2850,13.5,-125,100,13.5,-110,33,2024-10-20 20:23:17,2,2,152,152,2,2,5,4,2,2,14.7,0.54785896282337,-0.010319292964234894,2,1.2,1,102.8,,
Julius Randle,MIN,25064,ast,18.5,-108,-112,fd,,F,30,,,,closed,,,156,,2852,18.5,-115,-112,19.5,-115,19,2024-10-23 17:24:12,5,5,193,193,3,2,15,6,3,0,19.7,0.55680839282638,0.07237171951747245,3,1.2,20,114.0,,
