GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-11-22T00:00:00,12,0022300236,1610612756,PHX,Phoenix,Suns,9-6,26,37,28,32,0,0,0,0,0,0,0,0,0,0,123
2023-11-22T00:00:00,12,0022300236,1610612744,GSW,Golden State,Warriors,7-9,31,16,28,40,0,0,0,0,0,0,0,0,0,0,115
