GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_NICKNAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS
2023-11-27T00:00:00,2,0022300254,1610612754,IND,Indiana,Pacers,9-7,34,26,23,27,0,0,0,0,0,0,0,0,0,0,110
2023-11-27T00:00:00,2,0022300254,1610612757,POR,Portland,Trail Blazers,5-12,30,35,18,31,0,0,0,0,0,0,0,0,0,0,114
