GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400067,1610612739,CLE,Cleveland,1629731,Dean Wade,Dean,F,,19.000000:42,116.1,116.7,95.5,100.0,20.6,16.7,0.056,0.0,16.7,0.05,0.292,0.182,0.0,0.5,0.5,0.102,0.104,103.7,101.12,84.26,42,0.133
0022400067,1610612739,CLE,Cleveland,1630596,Evan Mobley,Evan,F,,26.000000:57,145.3,152.7,97.6,94.6,47.7,58.1,0.143,3.0,14.3,0.16,0.161,0.161,4.8,0.679,0.751,0.277,0.278,99.81,98.85,82.37,55,0.257
0022400067,1610612739,CLE,Cleveland,1628386,Jarrett Allen,Jarrett,C,,26.000000:05,116.8,120.0,99.6,101.8,17.2,18.2,0.045,1.0,9.1,0.077,0.161,0.123,9.1,0.714,0.761,0.161,0.16,105.59,103.05,85.88,55,0.184
0022400067,1610612739,CLE,Cleveland,1628378,Donovan Mitchell,Donovan,G,,27.000000:40,133.0,139.7,87.5,84.7,45.5,54.9,0.13,1.5,13.6,0.0,0.057,0.032,9.1,0.571,0.615,0.279,0.28,102.43,101.49,84.58,58,0.149
0022400067,1610612739,CLE,Cleveland,1629636,Darius Garland,Darius,G,,22.000000:42,127.8,130.4,119.8,122.9,7.9,7.5,0.3,3.0,30.0,0.0,0.04,0.021,10.0,0.292,0.292,0.264,0.264,101.71,99.38,82.82,46,-0.011
0022400067,1610612739,CLE,Cleveland,1627747,Caris LeVert,Caris,,,20.000000:38,144.0,146.7,100.9,100.0,43.1,46.7,0.25,0.0,28.6,0.0,0.038,0.025,0.0,1.0,0.962,0.217,0.218,107.52,107.01,89.18,45,0.218
0022400067,1610612739,CLE,Cleveland,1630241,Sam Merrill,Sam,,,16.000000:04,148.8,154.3,114.4,110.8,34.4,43.5,0.063,0.0,16.7,0.0,0.0,0.0,0.0,0.625,0.717,0.135,0.138,107.73,107.55,89.63,35,0.025
0022400067,1610612739,CLE,Cleveland,1627777,Georges Niang,Georges,,,18.000000:33,146.2,150.0,112.3,112.2,33.9,37.8,0.0,0.0,0.0,0.0,0.05,0.029,16.7,1.1,1.1,0.14,0.143,106.09,104.8,87.33,40,0.102
0022400067,1610612739,CLE,Cleveland,1630171,Isaac Okoro,Isaac,,,19.000000:02,121.3,122.5,94.1,97.6,27.2,24.9,0.111,2.0,33.3,0.0,0.111,0.065,16.7,0.5,0.521,0.093,0.094,104.56,102.14,85.11,40,0.045
0022400067,1610612739,CLE,Cleveland,1629660,Ty Jerome,Ty,,,18.000000:57,126.3,126.2,83.3,84.1,43.0,42.1,0.4,3.0,40.0,0.077,0.056,0.065,13.3,1.0,1.0,0.205,0.205,109.37,108.92,90.77,42,0.235
0022400067,1610612739,CLE,Cleveland,1641854,Craig Porter Jr.,Craig,,,8.000000:30,119.3,117.6,124.4,116.7,-5.1,1.0,0.167,0.0,16.7,0.0,0.0,0.0,0.0,0.4,0.4,0.278,0.282,94.98,98.82,82.35,17,0.05
0022400067,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,,,8.000000:30,119.3,117.6,124.4,116.7,-5.1,1.0,0.0,0.0,0.0,0.0,0.2,0.111,0.0,0.5,0.5,0.111,0.113,94.98,98.82,82.35,17,0.05
0022400067,1610612739,CLE,Cleveland,1642281,Jaylon Tyson,Jaylon,,,6.000000:40,130.8,128.6,124.2,114.3,6.6,14.3,0.167,0.5,20.0,0.0,0.5,0.333,40.0,1.5,1.064,0.267,0.271,95.9,100.8,84.0,14,0.058
0022400067,1610612761,TOR,Toronto,1630567,Scottie Barnes,Scottie,F,,25.000000:51,93.9,89.1,144.1,151.9,-50.1,-62.8,0.385,2.5,21.7,0.091,0.136,0.109,8.7,0.214,0.286,0.265,0.285,101.27,101.2,84.33,55,-0.005
0022400067,1610612761,TOR,Toronto,1630534,Ochai Agbaji,Ochai,F,,25.000000:15,87.6,92.5,122.9,124.1,-35.3,-31.6,0.067,0.0,33.3,0.138,0.077,0.109,0.0,1.0,0.798,0.031,0.032,104.97,101.7,84.75,53,0.064
