GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400046,1610612761,TOR,Toronto,1630534,Ochai Agbaji,Ochai,F,,32.000000:24,122.8,123.1,110.8,116.4,12.0,6.7,0.115,0.0,27.3,0.045,0.108,0.085,0.0,0.813,0.813,0.113,0.114,100.41,97.78,81.48,65,0.104
0022400046,1610612761,TOR,Toronto,1629628,RJ Barrett,RJ,F,,38.000000:49,119.8,119.0,120.9,130.4,-1.2,-11.4,0.269,1.17,21.2,0.036,0.114,0.083,18.2,0.611,0.633,0.299,0.304,101.18,97.69,81.41,79,0.105
0022400046,1610612761,TOR,Toronto,1627751,Jakob Poeltl,Jakob,C,,32.000000:23,130.9,131.8,122.6,130.9,8.3,0.9,0.043,0.5,6.3,0.2,0.171,0.182,12.5,0.909,0.909,0.208,0.21,103.1,99.34,82.78,66,0.132
0022400046,1610612761,TOR,Toronto,1630567,Scottie Barnes,Scottie,G,,38.000000:15,119.0,119.2,114.9,119.2,4.1,0.0,0.357,2.0,30.3,0.032,0.225,0.141,15.2,0.633,0.68,0.258,0.267,99.84,97.88,81.57,78,0.167
0022400046,1610612761,TOR,Toronto,1642266,Ja'Kobe Walter,Ja'Kobe,G,,25.000000:40,111.7,113.5,124.9,131.5,-13.3,-18.0,0.1,2.0,18.2,0.0,0.103,0.063,9.1,0.375,0.375,0.155,0.156,102.56,99.12,82.6,52,0.037
0022400046,1610612761,TOR,Toronto,1628449,Chris Boucher,Chris,,,12.000000:37,83.3,80.0,124.8,128.0,-41.5,-48.0,0.286,1.0,22.2,0.077,0.357,0.222,22.2,0.3,0.3,0.226,0.25,94.43,95.11,79.26,25,0.057
0022400046,1610612761,TOR,Toronto,1630558,Davion Mitchell,Davion,,,20.000000:26,103.2,100.0,115.2,112.8,-12.0,-12.8,0.214,1.5,33.3,0.0,0.045,0.024,22.2,0.5,0.5,0.128,0.134,90.39,92.79,77.32,40,0.049
0022400046,1610612761,TOR,Toronto,1642367,Jonathan Mogbo,Jonathan,,,15.000000:16,82.8,80.0,110.8,110.3,-28.0,-30.3,0.286,0.0,25.0,0.111,0.063,0.088,0.0,0.583,0.583,0.162,0.176,91.01,92.77,77.31,30,0.168
0022400046,1610612761,TOR,Toronto,1642419,Jamison Battle,Jamison,,,16.000000:45,99.0,97.1,122.6,134.4,-23.5,-37.3,0.083,0.0,14.3,0.0,0.1,0.056,0.0,0.3,0.425,0.146,0.157,98.04,94.6,78.83,34,0.062
0022400046,1610612761,TOR,Toronto,1642347,Jamal Shead,Jamal,,,7.000000:26,154.3,166.7,107.3,133.3,47.0,33.3,0.333,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.49,96.86,80.72,15,0.048
0022400046,1610612761,TOR,Toronto,1630618,D.J. Carton,D.J.,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400046,1610612761,TOR,Toronto,1642279,Ulrich Chomche,Ulrich,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400046,1610612761,TOR,Toronto,1628981,Bruno Fernando,Bruno,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400046,1610612761,TOR,Toronto,202066,Garrett Temple,Garrett,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400046,1610612748,MIA,Miami,202710,Jimmy Butler,Jimmy,F,,34.000000:15,121.2,128.6,111.3,111.6,9.8,17.0,0.25,0.0,26.1,0.0,0.083,0.032,0.0,0.643,0.724,0.207,0.209,100.51,97.4,81.17,70,0.173
0022400046,1610612748,MIA,Miami,1629312,Haywood Highsmith,Haywood,F,,26.000000:41,113.0,118.9,118.5,115.4,-5.5,3.5,0.048,1.0,12.5,0.065,0.105,0.08,12.5,0.5,0.5,0.113,0.115,95.7,94.44,78.7,53,0.016
0022400046,1610612748,MIA,Miami,1628389,Bam Adebayo,Bam,C,,34.000000:36,113.3,122.1,121.0,122.1,-7.7,0.0,0.417,10.0,37.0,0.049,0.308,0.149,3.7,0.438,0.426,0.215,0.214,98.41,94.34,78.61,68,0.138
0022400046,1610612748,MIA,Miami,1629130,Duncan Robinson,Duncan,G,,27.000000:32,121.3,124.6,124.1,125.0,-2.8,-0.4,0.091,0.0,15.4,0.037,0.056,0.044,0.0,0.455,0.455,0.175,0.179,100.17,98.5,82.08,57,0.031
0022400046,1610612748,MIA,Miami,1629639,Tyler Herro,Tyler,G,,36.000000:36,121.4,128.9,110.6,109.3,10.8,19.6,0.148,4.0,16.7,0.024,0.077,0.044,4.2,0.556,0.595,0.225,0.225,101.56,99.02,82.51,76,0.11
